aluno_id,escola,serie,turno,idade,sexo,renda_familiar,escolaridade_pais,acesso_internet,frequencia_pct,nota_matematica,nota_portugues,nota_media_geral
ALU-04646,Escola Lambda,7º Ano,Tarde,19,M,1-2 SM,Fundamental Completo,1,90.5,48.8,56.8,52.8
ALU-04647,Escola Lambda,7º Ano,Tarde,18,F,3-5 SM,Médio Completo,1,87.2,78.7,73.4,76.0
ALU-04648,Escola Lambda,8º Ano,Manhã,20,F,1-2 SM,Pós-graduação,1,80.0,62.8,54.4,58.6
ALU-04649,Escola Lambda,8º Ano,Manhã,18,M,Até 1 SM,Médio Completo,1,90.3,54.5,55.2,54.8
ALU-04650,Escola Lambda,8º Ano,Manhã,20,F,1-2 SM,Médio Completo,0,71.7,43.1,50.0,46.5
ALU-04651,Escola Lambda,8º Ano,Manhã,19,F,Até 1 SM,Médio Completo,1,98.3,51.6,71.1,61.4
ALU-04652,Escola Lambda,8º Ano,Manhã,20,F,Até 1 SM,Médio Completo,1,90.7,70.2,64.5,67.4
ALU-04653,Escola Lambda,8º Ano,Manhã,19,F,1-2 SM,Médio Completo,1,87.6,50.0,67.9,59.0
ALU-04654,Escola Lambda,8º Ano,Manhã,20,F,1-2 SM,Superior Completo,0,69.1,55.3,42.3,48.8
ALU-04655,Escola Lambda,8º Ano,Manhã,19,F,2-3 SM,Pós-graduação,1,94.3,63.2,76.1,69.7
ALU-04656,Escola Lambda,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,0,99.4,54.1,51.8,52.9
ALU-04657,Escola Lambda,8º Ano,Manhã,20,F,Até 1 SM,Fundamental Incompleto,1,79.1,48.7,63.6,56.2
ALU-04658,Escola Lambda,8º Ano,Manhã,20,F,1-2 SM,Fundamental Completo,1,86.7,59.4,75.6,67.5
ALU-04659,Escola Lambda,8º Ano,Manhã,19,F,2-3 SM,,0,97.9,52.8,53.6,53.2
ALU-04660,Escola Lambda,8º Ano,Manhã,19,M,1-2 SM,Médio Completo,1,89.6,46.8,73.8,60.3
ALU-04661,Escola Lambda,8º Ano,Manhã,20,M,2-3 SM,Médio Completo,1,83.6,38.3,43.2,40.8
ALU-04662,Escola Lambda,8º Ano,Manhã,20,M,1-2 SM,Pós-graduação,1,67.9,33.9,64.3,49.1
ALU-04663,Escola Lambda,8º Ano,Manhã,18,M,2-3 SM,Médio Completo,1,85.0,51.0,40.3,45.6
ALU-04664,Escola Lambda,8º Ano,Manhã,19,F,1-2 SM,Superior Completo,1,83.0,76.4,50.0,63.2
ALU-04665,Escola Lambda,8º Ano,Manhã,18,M,3-5 SM,Médio Completo,1,80.9,69.8,64.4,67.1
ALU-04666,Escola Lambda,8º Ano,Manhã,20,M,1-2 SM,Médio Completo,1,90.9,81.8,52.6,67.2
ALU-04667,Escola Lambda,8º Ano,Manhã,18,F,1-2 SM,Médio Completo,1,73.4,40.3,42.2,41.3
ALU-04668,Escola Lambda,8º Ano,Manhã,19,M,3-5 SM,Fundamental Incompleto,1,95.1,49.7,52.2,51.0
ALU-04669,Escola Lambda,8º Ano,Manhã,19,M,2-3 SM,,1,87.5,59.9,54.5,57.2
ALU-04670,Escola Lambda,8º Ano,Manhã,20,F,2-3 SM,Médio Completo,1,99.5,49.9,52.1,51.0
ALU-04671,Escola Lambda,8º Ano,Manhã,19,M,Até 1 SM,Fundamental Completo,1,76.2,56.1,67.7,61.9
ALU-04672,Escola Lambda,8º Ano,Manhã,19,M,1-2 SM,Médio Completo,1,98.7,56.9,71.8,64.4
ALU-04673,Escola Lambda,8º Ano,Manhã,18,F,Até 1 SM,Médio Completo,1,83.2,57.4,76.3,66.8
ALU-04674,Escola Lambda,8º Ano,Manhã,19,F,2-3 SM,Fundamental Completo,0,73.8,43.2,43.6,43.4
ALU-04675,Escola Lambda,8º Ano,Manhã,20,M,3-5 SM,Pós-graduação,0,91.1,73.3,78.7,76.0
ALU-04676,Escola Lambda,8º Ano,Manhã,19,F,1-2 SM,Fundamental Incompleto,1,96.0,51.3,44.6,47.9
ALU-04677,Escola Lambda,8º Ano,Manhã,19,F,5+ SM,Médio Completo,1,80.8,48.2,60.5,54.4
ALU-04678,Escola Lambda,8º Ano,Manhã,19,F,1-2 SM,Superior Completo,1,76.1,72.0,67.2,69.6
ALU-04679,Escola Lambda,8º Ano,Manhã,18,F,1-2 SM,Fundamental Incompleto,1,89.3,63.8,61.5,62.7
ALU-04680,Escola Lambda,8º Ano,Manhã,20,F,1-2 SM,Médio Completo,1,89.9,43.6,40.8,42.2
ALU-04681,Escola Lambda,8º Ano,Manhã,20,M,1-2 SM,Superior Completo,1,71.6,36.8,62.7,49.7
ALU-04682,Escola Lambda,8º Ano,Manhã,19,M,1-2 SM,Superior Completo,0,71.2,45.8,75.4,60.6
ALU-04683,Escola Lambda,8º Ano,Manhã,19,F,2-3 SM,Fundamental Completo,1,71.5,39.8,52.9,46.4
ALU-04684,Escola Lambda,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,0,81.7,43.9,52.9,48.4
ALU-04685,Escola Lambda,8º Ano,Manhã,18,M,,Fundamental Completo,1,83.9,74.0,81.3,77.7
ALU-04686,Escola Lambda,8º Ano,Tarde,19,M,3-5 SM,Fundamental Completo,1,81.8,67.5,66.2,66.8
ALU-04687,Escola Lambda,8º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,93.1,56.0,63.8,59.9
ALU-04688,Escola Lambda,8º Ano,Tarde,18,M,2-3 SM,,1,81.3,62.6,66.1,64.3
ALU-04689,Escola Lambda,8º Ano,Tarde,20,M,2-3 SM,Pós-graduação,1,81.0,62.1,74.2,68.1
ALU-04690,Escola Lambda,8º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,79.9,59.1,49.9,54.5
ALU-04691,Escola Lambda,8º Ano,Tarde,20,M,1-2 SM,Médio Completo,1,84.0,81.0,85.7,83.3
ALU-04692,Escola Lambda,8º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,1,90.0,72.7,54.2,63.4
ALU-04693,Escola Lambda,8º Ano,Tarde,20,M,1-2 SM,Superior Completo,1,92.0,61.1,67.3,64.2
ALU-04694,Escola Lambda,8º Ano,Tarde,20,M,2-3 SM,Fundamental Completo,1,80.8,58.3,58.1,58.2
ALU-04695,Escola Lambda,8º Ano,Tarde,20,F,2-3 SM,Fundamental Completo,1,86.3,53.3,49.1,51.2
ALU-04696,Escola Lambda,8º Ano,Tarde,19,F,1-2 SM,Fundamental Incompleto,1,94.4,65.0,74.6,69.8
ALU-04697,Escola Lambda,8º Ano,Tarde,20,F,2-3 SM,Fundamental Completo,0,95.1,42.1,44.3,43.2
ALU-04698,Escola Lambda,8º Ano,Tarde,19,M,3-5 SM,Médio Completo,0,80.4,59.4,65.1,62.3
ALU-04699,Escola Lambda,8º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,0,71.5,36.9,48.1,42.5
ALU-04700,Escola Lambda,8º Ano,Tarde,18,M,3-5 SM,Fundamental Incompleto,1,89.8,74.4,69.0,71.7
ALU-04701,Escola Lambda,8º Ano,Tarde,19,M,3-5 SM,Superior Completo,1,97.1,73.9,64.2,69.0
ALU-04702,Escola Lambda,8º Ano,Tarde,18,M,Até 1 SM,Superior Completo,1,86.3,57.8,87.1,72.5
ALU-04703,Escola Lambda,8º Ano,Tarde,19,M,Até 1 SM,Médio Completo,1,86.2,86.1,51.7,68.9
ALU-04704,Escola Lambda,8º Ano,Tarde,18,M,Até 1 SM,Médio Completo,0,73.8,31.7,31.3,31.5
ALU-04705,Escola Lambda,8º Ano,Tarde,20,F,2-3 SM,Fundamental Incompleto,1,81.4,66.4,57.7,62.1
ALU-04706,Escola Lambda,8º Ano,Tarde,19,M,2-3 SM,Superior Completo,1,93.3,80.8,72.8,76.8
ALU-04707,Escola Lambda,8º Ano,Tarde,20,F,1-2 SM,Médio Completo,1,82.6,54.5,66.9,60.7
ALU-04708,Escola Lambda,8º Ano,Tarde,18,M,2-3 SM,Superior Completo,1,86.0,49.1,86.8,67.9
ALU-04709,Escola Lambda,8º Ano,Tarde,20,M,2-3 SM,Médio Completo,1,89.8,91.0,65.6,78.3
ALU-04710,Escola Lambda,8º Ano,Tarde,19,M,2-3 SM,Fundamental Completo,1,98.0,68.1,59.1,63.6
ALU-04711,Escola Lambda,8º Ano,Tarde,20,M,Até 1 SM,Pós-graduação,1,97.8,76.3,78.8,77.5
ALU-04712,Escola Lambda,8º Ano,Tarde,20,F,5+ SM,Superior Completo,1,57.7,88.1,54.1,71.1
ALU-04713,Escola Lambda,8º Ano,Tarde,18,F,1-2 SM,Pós-graduação,0,90.6,65.3,86.4,75.8
ALU-04714,Escola Lambda,9º Ano,Manhã,20,F,2-3 SM,Fundamental Incompleto,0,82.7,79.7,81.7,80.7
ALU-04715,Escola Lambda,9º Ano,Manhã,20,F,3-5 SM,Pós-graduação,1,75.0,82.1,86.8,84.5
ALU-04716,Escola Lambda,9º Ano,Manhã,20,F,2-3 SM,Fundamental Incompleto,1,81.4,53.5,59.3,56.4
ALU-04717,Escola Lambda,9º Ano,Manhã,19,F,,Médio Completo,1,78.3,71.0,49.5,60.2
ALU-04718,Escola Lambda,9º Ano,Manhã,20,F,Até 1 SM,,0,93.6,65.5,41.0,53.3
ALU-04719,Escola Lambda,9º Ano,Manhã,20,M,5+ SM,Superior Completo,0,80.1,77.4,65.7,71.5
ALU-04720,Escola Lambda,9º Ano,Manhã,19,M,Até 1 SM,Pós-graduação,0,73.9,66.1,35.4,50.8
ALU-04721,Escola Lambda,9º Ano,Manhã,19,M,1-2 SM,Superior Completo,1,89.1,59.3,55.0,57.2
ALU-04722,Escola Lambda,9º Ano,Manhã,19,M,1-2 SM,Fundamental Completo,1,83.9,42.9,72.0,57.4
ALU-04723,Escola Lambda,9º Ano,Manhã,21,F,Até 1 SM,Fundamental Incompleto,1,94.3,71.2,52.2,61.7
ALU-04724,Escola Lambda,9º Ano,Manhã,20,M,5+ SM,Fundamental Incompleto,1,82.4,62.5,80.8,71.6
ALU-04725,Escola Lambda,9º Ano,Manhã,19,M,2-3 SM,Fundamental Completo,1,91.9,59.9,67.2,63.6
ALU-04726,Escola Lambda,9º Ano,Manhã,19,F,2-3 SM,Superior Completo,1,66.2,70.9,67.5,69.2
ALU-04727,Escola Lambda,9º Ano,Manhã,21,F,Até 1 SM,Médio Completo,1,86.8,48.0,61.5,54.8
ALU-04728,Escola Lambda,9º Ano,Manhã,20,M,2-3 SM,,1,76.4,60.9,48.5,54.7
ALU-04729,Escola Lambda,9º Ano,Manhã,20,F,1-2 SM,Fundamental Completo,0,99.5,62.5,68.3,65.4
ALU-04730,Escola Lambda,9º Ano,Manhã,19,F,5+ SM,Superior Completo,1,100.0,68.8,75.0,71.9
ALU-04731,Escola Lambda,9º Ano,Manhã,19,M,1-2 SM,Fundamental Incompleto,1,83.1,56.0,55.3,55.6
ALU-04732,Escola Lambda,9º Ano,Manhã,20,F,2-3 SM,Fundamental Completo,1,100.0,56.2,65.1,60.6
ALU-04733,Escola Lambda,9º Ano,Manhã,20,M,Até 1 SM,Superior Completo,1,93.1,59.3,70.1,64.7
ALU-04734,Escola Lambda,9º Ano,Manhã,19,M,1-2 SM,Fundamental Incompleto,1,74.4,47.7,54.9,51.3
ALU-04735,Escola Lambda,9º Ano,Manhã,21,F,3-5 SM,Superior Completo,1,99.6,62.4,79.2,70.8
ALU-04736,Escola Lambda,9º Ano,Manhã,20,F,1-2 SM,Médio Completo,1,75.0,66.7,49.0,57.9
ALU-04737,Escola Lambda,9º Ano,Manhã,20,F,1-2 SM,Fundamental Completo,0,93.2,65.4,66.1,65.8
ALU-04738,Escola Lambda,9º Ano,Manhã,21,M,1-2 SM,Pós-graduação,1,90.7,71.9,82.2,77.1
ALU-04739,Escola Lambda,9º Ano,Manhã,21,F,1-2 SM,Fundamental Incompleto,1,70.6,57.4,36.4,46.9
ALU-04740,Escola Lambda,9º Ano,Manhã,20,F,1-2 SM,Médio Completo,1,90.7,43.5,50.5,47.0
ALU-04741,Escola Lambda,9º Ano,Manhã,19,M,1-2 SM,Médio Completo,0,70.4,50.0,42.9,46.4
ALU-04742,Escola Lambda,9º Ano,Manhã,20,F,,Superior Completo,1,75.2,75.2,60.5,67.8
ALU-04743,Escola Lambda,9º Ano,Manhã,21,M,2-3 SM,Superior Completo,1,80.5,52.2,60.6,56.4
ALU-04744,Escola Lambda,9º Ano,Manhã,21,F,2-3 SM,Superior Completo,1,81.4,55.3,66.2,60.8
ALU-04745,Escola Lambda,9º Ano,Manhã,21,M,3-5 SM,Médio Completo,1,88.0,49.1,75.4,62.3
ALU-04746,Escola Lambda,9º Ano,Manhã,21,M,1-2 SM,Médio Completo,1,81.8,51.0,71.8,61.4
ALU-04747,Escola Lambda,9º Ano,Tarde,21,F,1-2 SM,Fundamental Completo,1,83.0,59.7,55.1,57.4
ALU-04748,Escola Lambda,9º Ano,Tarde,20,F,1-2 SM,Pós-graduação,1,78.0,86.4,45.7,66.1
ALU-04749,Escola Lambda,9º Ano,Tarde,21,M,1-2 SM,Médio Completo,1,90.9,59.0,62.3,60.6
ALU-04750,Escola Lambda,9º Ano,Tarde,19,M,1-2 SM,Fundamental Incompleto,1,80.7,64.7,70.8,67.7
ALU-04751,Escola Lambda,9º Ano,Tarde,20,F,1-2 SM,Médio Completo,1,87.8,67.5,75.9,71.7
ALU-04752,Escola Lambda,9º Ano,Tarde,21,M,2-3 SM,Fundamental Completo,1,95.8,50.5,51.9,51.2
ALU-04753,Escola Lambda,9º Ano,Tarde,20,F,2-3 SM,Médio Completo,0,83.6,44.7,69.8,57.2
ALU-04754,Escola Lambda,9º Ano,Tarde,21,F,3-5 SM,Médio Completo,1,93.3,48.9,78.4,63.6
ALU-04755,Escola Lambda,9º Ano,Tarde,19,F,1-2 SM,Médio Completo,0,76.0,64.6,58.3,61.4
ALU-04756,Escola Lambda,9º Ano,Tarde,19,M,,Médio Completo,1,90.1,50.5,56.6,53.6
ALU-04757,Escola Lambda,9º Ano,Tarde,20,M,3-5 SM,Fundamental Completo,1,78.3,65.5,79.7,72.6
ALU-04758,Escola Lambda,9º Ano,Tarde,20,M,5+ SM,Médio Completo,1,87.4,40.5,66.4,53.4
ALU-04759,Escola Lambda,9º Ano,Tarde,21,F,2-3 SM,,1,74.0,42.5,47.2,44.9
ALU-04760,Escola Lambda,9º Ano,Tarde,19,F,3-5 SM,Superior Completo,1,72.7,53.3,47.0,50.2
ALU-04761,Escola Lambda,9º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,1,89.7,65.2,51.2,58.2
ALU-04762,Escola Lambda,9º Ano,Tarde,19,F,2-3 SM,Superior Completo,1,64.2,42.0,37.2,39.6
ALU-04763,Escola Lambda,9º Ano,Tarde,19,F,Até 1 SM,Fundamental Completo,1,82.2,63.9,48.1,56.0
ALU-04764,Escola Lambda,9º Ano,Tarde,20,F,1-2 SM,Fundamental Completo,0,78.5,46.8,51.8,49.3
ALU-04765,Escola Lambda,9º Ano,Tarde,20,F,Até 1 SM,Superior Completo,0,87.9,72.9,65.8,69.3
ALU-04766,Escola Lambda,9º Ano,Tarde,19,F,3-5 SM,Médio Completo,1,94.7,77.0,77.5,77.2
ALU-04767,Escola Lambda,9º Ano,Tarde,19,M,,Médio Completo,1,86.1,53.0,85.5,69.3
ALU-04768,Escola Lambda,9º Ano,Tarde,19,F,3-5 SM,Médio Completo,1,79.8,61.1,66.1,63.6
ALU-04769,Escola Lambda,9º Ano,Tarde,21,F,2-3 SM,Superior Completo,1,67.0,46.3,46.4,46.4
ALU-04770,Escola Lambda,9º Ano,Tarde,20,M,1-2 SM,Pós-graduação,0,94.0,89.8,55.8,72.8
ALU-04771,Escola Lambda,9º Ano,Tarde,19,M,,Superior Completo,1,84.1,65.7,70.9,68.3
ALU-04772,Escola Lambda,9º Ano,Tarde,19,F,2-3 SM,Médio Completo,1,72.2,37.2,50.1,43.7
ALU-04773,Escola Lambda,9º Ano,Tarde,19,M,1-2 SM,Superior Completo,1,89.4,76.5,74.2,75.4
ALU-04774,Escola Lambda,9º Ano,Tarde,19,F,1-2 SM,Médio Completo,1,77.1,52.0,63.1,57.5
ALU-04775,Escola Lambda,9º Ano,Tarde,20,M,1-2 SM,Fundamental Completo,1,79.9,65.8,59.1,62.5
ALU-04776,Escola Lambda,1º Médio,Manhã,16,F,3-5 SM,Fundamental Completo,1,80.5,71.8,58.4,65.1
ALU-04777,Escola Lambda,1º Médio,Manhã,15,F,5+ SM,Fundamental Completo,1,80.9,62.4,70.6,66.5
ALU-04778,Escola Lambda,1º Médio,Manhã,15,F,1-2 SM,Fundamental Completo,1,84.6,94.1,41.5,67.8
ALU-04779,Escola Lambda,1º Médio,Manhã,15,F,Até 1 SM,Fundamental Incompleto,1,66.4,43.0,28.1,35.5
ALU-04780,Escola Lambda,1º Médio,Manhã,15,M,Até 1 SM,Pós-graduação,1,80.7,92.0,70.0,81.0
ALU-04781,Escola Lambda,1º Médio,Manhã,16,M,2-3 SM,Fundamental Incompleto,1,81.2,64.9,57.8,61.4
ALU-04782,Escola Lambda,1º Médio,Manhã,15,F,,Médio Completo,1,100.0,70.3,77.4,73.8
ALU-04783,Escola Lambda,1º Médio,Manhã,15,M,Até 1 SM,Fundamental Incompleto,1,79.4,52.7,71.9,62.3
ALU-04784,Escola Lambda,1º Médio,Manhã,16,M,1-2 SM,Superior Completo,1,93.3,63.0,56.3,59.6
ALU-04785,Escola Lambda,1º Médio,Manhã,15,F,Até 1 SM,Superior Completo,1,74.1,60.2,48.9,54.5
ALU-04786,Escola Lambda,1º Médio,Manhã,16,M,2-3 SM,Superior Completo,1,86.3,84.1,68.5,76.3
ALU-04787,Escola Lambda,1º Médio,Manhã,16,M,5+ SM,,1,94.3,63.3,60.8,62.1
ALU-04788,Escola Lambda,1º Médio,Manhã,16,M,,Médio Completo,0,86.1,40.0,66.2,53.1
ALU-04789,Escola Lambda,1º Médio,Manhã,15,M,5+ SM,Pós-graduação,1,89.2,97.6,81.8,89.7
ALU-04790,Escola Lambda,1º Médio,Manhã,16,M,Até 1 SM,Fundamental Completo,0,54.4,72.6,36.8,54.7
ALU-04791,Escola Lambda,1º Médio,Manhã,15,M,,Médio Completo,1,100.0,33.2,51.7,42.5
ALU-04792,Escola Lambda,1º Médio,Manhã,16,M,3-5 SM,Fundamental Incompleto,1,87.6,56.1,81.8,69.0
ALU-04793,Escola Lambda,1º Médio,Manhã,16,M,1-2 SM,Superior Completo,1,94.0,80.1,71.2,75.7
ALU-04794,Escola Lambda,1º Médio,Manhã,16,M,Até 1 SM,Superior Completo,1,99.7,35.6,62.0,48.8
ALU-04795,Escola Lambda,1º Médio,Manhã,15,F,3-5 SM,Médio Completo,1,74.7,46.5,42.0,44.2
ALU-04796,Escola Lambda,1º Médio,Manhã,16,F,,Médio Completo,1,82.6,81.3,70.0,75.6
ALU-04797,Escola Lambda,1º Médio,Manhã,16,F,2-3 SM,Fundamental Completo,1,80.4,43.5,57.6,50.6
ALU-04798,Escola Lambda,1º Médio,Manhã,16,F,1-2 SM,,1,93.2,68.8,59.5,64.1
ALU-04799,Escola Lambda,1º Médio,Manhã,15,M,1-2 SM,Médio Completo,1,93.5,57.2,79.5,68.4
ALU-04800,Escola Lambda,1º Médio,Manhã,15,M,1-2 SM,Fundamental Incompleto,1,86.1,46.6,54.0,50.3
ALU-04801,Escola Lambda,1º Médio,Manhã,15,F,Até 1 SM,Superior Completo,1,73.6,74.8,85.6,80.2
ALU-04802,Escola Lambda,1º Médio,Manhã,16,M,2-3 SM,Superior Completo,1,67.7,43.3,25.3,34.3
ALU-04803,Escola Lambda,1º Médio,Manhã,16,M,2-3 SM,Médio Completo,1,84.8,54.0,62.0,58.0
ALU-04804,Escola Lambda,1º Médio,Tarde,16,M,2-3 SM,Superior Completo,1,88.3,71.5,48.2,59.8
ALU-04805,Escola Lambda,1º Médio,Tarde,15,F,Até 1 SM,Fundamental Completo,0,98.0,42.3,71.8,57.1
ALU-04806,Escola Lambda,1º Médio,Tarde,15,F,3-5 SM,Fundamental Completo,1,86.5,75.7,71.3,73.5
ALU-04807,Escola Lambda,1º Médio,Tarde,16,M,5+ SM,Médio Completo,1,69.0,52.5,48.3,50.4
ALU-04808,Escola Lambda,1º Médio,Tarde,15,M,2-3 SM,Médio Completo,1,100.0,51.1,54.4,52.7
ALU-04809,Escola Lambda,1º Médio,Tarde,16,M,2-3 SM,Médio Completo,0,84.4,51.1,49.3,50.2
ALU-04810,Escola Lambda,1º Médio,Tarde,16,M,2-3 SM,Fundamental Incompleto,1,100.0,63.1,62.5,62.8
ALU-04811,Escola Lambda,1º Médio,Tarde,16,M,1-2 SM,Fundamental Completo,1,70.3,50.8,49.0,49.9
ALU-04812,Escola Lambda,1º Médio,Tarde,15,F,Até 1 SM,Pós-graduação,1,83.1,81.5,54.3,67.9
ALU-04813,Escola Lambda,1º Médio,Tarde,15,F,5+ SM,Médio Completo,1,79.2,80.8,65.6,73.2
ALU-04814,Escola Lambda,1º Médio,Tarde,16,F,1-2 SM,Superior Completo,0,99.8,70.3,55.1,62.7
ALU-04815,Escola Lambda,1º Médio,Tarde,16,M,5+ SM,Fundamental Incompleto,1,75.8,91.0,77.0,84.0
ALU-04816,Escola Lambda,1º Médio,Tarde,16,F,3-5 SM,Médio Completo,1,73.4,63.6,64.6,64.1
ALU-04817,Escola Lambda,1º Médio,Tarde,15,M,1-2 SM,Fundamental Completo,1,79.4,61.5,58.6,60.0
ALU-04818,Escola Lambda,1º Médio,Tarde,16,F,,Médio Completo,1,75.4,69.5,71.8,70.6
ALU-04819,Escola Lambda,1º Médio,Tarde,15,F,1-2 SM,Médio Completo,1,88.3,43.1,64.2,53.7
ALU-04820,Escola Lambda,1º Médio,Tarde,15,M,2-3 SM,Médio Completo,0,82.0,57.8,53.5,55.6
ALU-04821,Escola Lambda,1º Médio,Tarde,16,F,1-2 SM,Médio Completo,0,74.2,46.8,37.6,42.2
ALU-04822,Escola Lambda,1º Médio,Tarde,16,F,3-5 SM,Médio Completo,1,83.0,90.6,75.4,83.0
ALU-04823,Escola Lambda,1º Médio,Tarde,16,F,Até 1 SM,Médio Completo,1,74.0,64.9,45.6,55.3
ALU-04824,Escola Lambda,1º Médio,Tarde,16,M,1-2 SM,Superior Completo,0,96.6,61.7,71.2,66.5
ALU-04825,Escola Lambda,1º Médio,Tarde,15,M,Até 1 SM,Médio Completo,1,82.4,73.7,71.0,72.4
ALU-04826,Escola Lambda,1º Médio,Tarde,16,M,3-5 SM,Médio Completo,1,76.1,59.7,83.9,71.8
ALU-04827,Escola Lambda,1º Médio,Tarde,15,M,2-3 SM,Fundamental Incompleto,1,68.0,70.6,58.2,64.4
ALU-04828,Escola Lambda,1º Médio,Tarde,15,M,3-5 SM,Pós-graduação,1,90.7,81.3,76.8,79.1
ALU-04829,Escola Lambda,2º Médio,Manhã,16,F,1-2 SM,Fundamental Completo,0,68.8,23.8,45.7,34.8
ALU-04830,Escola Lambda,2º Médio,Manhã,17,F,3-5 SM,Fundamental Completo,1,80.4,84.5,71.2,77.8
ALU-04831,Escola Lambda,2º Médio,Manhã,17,M,5+ SM,Pós-graduação,1,70.0,77.8,65.8,71.8
ALU-04832,Escola Lambda,2º Médio,Manhã,17,M,2-3 SM,Pós-graduação,1,89.1,60.8,84.7,72.8
ALU-04833,Escola Lambda,2º Médio,Manhã,16,M,5+ SM,Pós-graduação,0,98.6,74.3,64.9,69.6
ALU-04834,Escola Lambda,2º Médio,Manhã,16,M,1-2 SM,Médio Completo,1,79.8,58.9,48.8,53.8
ALU-04835,Escola Lambda,2º Médio,Manhã,16,F,5+ SM,Fundamental Incompleto,1,73.2,54.0,67.9,60.9
ALU-04836,Escola Lambda,2º Médio,Manhã,17,F,Até 1 SM,Médio Completo,0,77.2,60.4,49.4,54.9
ALU-04837,Escola Lambda,2º Médio,Manhã,16,M,2-3 SM,Médio Completo,0,94.6,56.2,67.8,62.0
ALU-04838,Escola Lambda,2º Médio,Manhã,16,F,Até 1 SM,Fundamental Incompleto,0,100.0,42.5,52.9,47.7
ALU-04839,Escola Lambda,2º Médio,Manhã,16,F,1-2 SM,Pós-graduação,1,79.8,43.9,65.6,54.7
ALU-04840,Escola Lambda,2º Médio,Manhã,17,M,5+ SM,Fundamental Incompleto,1,75.2,69.6,81.4,75.5
ALU-04841,Escola Lambda,2º Médio,Manhã,17,M,2-3 SM,Médio Completo,1,73.1,55.3,48.0,51.7
ALU-04842,Escola Lambda,2º Médio,Manhã,16,F,3-5 SM,Fundamental Incompleto,1,100.0,68.9,55.5,62.2
ALU-04843,Escola Lambda,2º Médio,Manhã,17,F,1-2 SM,Fundamental Incompleto,1,81.7,55.1,37.0,46.1
ALU-04844,Escola Lambda,2º Médio,Manhã,17,M,5+ SM,Superior Completo,1,84.4,84.6,77.0,80.8
ALU-04845,Escola Lambda,2º Médio,Manhã,16,M,Até 1 SM,Pós-graduação,1,76.7,52.4,69.9,61.1
ALU-04846,Escola Lambda,2º Médio,Manhã,17,F,3-5 SM,Fundamental Completo,1,86.3,68.9,81.2,75.1
ALU-04847,Escola Lambda,2º Médio,Manhã,17,M,2-3 SM,Fundamental Incompleto,1,91.1,56.3,67.3,61.8
ALU-04848,Escola Lambda,2º Médio,Manhã,17,F,1-2 SM,Superior Completo,0,74.8,37.9,46.8,42.4
ALU-04849,Escola Lambda,2º Médio,Manhã,17,F,,Fundamental Incompleto,1,74.1,69.1,18.5,43.8
ALU-04850,Escola Lambda,2º Médio,Manhã,16,M,2-3 SM,Pós-graduação,0,81.3,66.9,60.6,63.8
ALU-04851,Escola Lambda,2º Médio,Manhã,16,F,2-3 SM,Médio Completo,1,83.6,72.9,66.4,69.6
ALU-04852,Escola Lambda,2º Médio,Manhã,16,M,2-3 SM,Fundamental Completo,0,81.4,76.8,75.8,76.3
ALU-04853,Escola Lambda,2º Médio,Manhã,17,M,2-3 SM,Pós-graduação,1,100.0,61.3,70.9,66.1
ALU-04854,Escola Lambda,2º Médio,Manhã,17,M,2-3 SM,Fundamental Completo,1,68.4,40.7,72.4,56.6
ALU-04855,Escola Lambda,2º Médio,Manhã,17,F,1-2 SM,Médio Completo,1,84.7,53.9,72.2,63.1
ALU-04856,Escola Lambda,2º Médio,Manhã,17,M,1-2 SM,Médio Completo,0,76.2,89.1,46.0,67.6
ALU-04857,Escola Lambda,2º Médio,Manhã,17,F,,Fundamental Incompleto,1,90.1,66.9,46.5,56.7
ALU-04858,Escola Lambda,2º Médio,Manhã,17,M,2-3 SM,Médio Completo,1,90.8,27.2,68.7,48.0
ALU-04859,Escola Lambda,2º Médio,Tarde,17,M,5+ SM,Médio Completo,1,96.7,72.0,71.3,71.6
ALU-04860,Escola Lambda,2º Médio,Tarde,16,F,Até 1 SM,Médio Completo,1,94.8,63.5,78.0,70.8
ALU-04861,Escola Lambda,2º Médio,Tarde,17,F,1-2 SM,Pós-graduação,1,80.9,45.6,51.2,48.4
ALU-04862,Escola Lambda,2º Médio,Tarde,17,M,3-5 SM,Fundamental Completo,1,80.0,49.4,62.3,55.8
ALU-04863,Escola Lambda,2º Médio,Tarde,17,M,Até 1 SM,Médio Completo,1,96.2,57.8,58.4,58.1
ALU-04864,Escola Lambda,2º Médio,Tarde,16,M,1-2 SM,Fundamental Completo,1,87.9,54.8,64.9,59.8
ALU-04865,Escola Lambda,2º Médio,Tarde,16,M,1-2 SM,Médio Completo,0,76.1,58.4,56.5,57.4
ALU-04866,Escola Lambda,2º Médio,Tarde,17,M,2-3 SM,Médio Completo,1,90.9,58.3,49.1,53.7
ALU-04867,Escola Lambda,2º Médio,Tarde,17,F,1-2 SM,Fundamental Incompleto,0,75.5,67.3,65.8,66.5
