manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,oficina,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro,cidade_servico
MAN-04002,VEI-0188,Van,2015,2024-03-31,ServiCar Express,Preventiva,Pneus,471.98,7.8,49187,Teresina
MAN-04003,VEI-0031,Caminhão,2022,2024-07-23,Oficina Popular,Corretiva,Freios,602.25,16.2,343822,Sobral
MAN-04004,VEI-0127,Utilitário,2020,2024-04-04,ServiCar Express,Corretiva,Freios,1271.26,33.1,218521,Teresina
MAN-04005,VEI-0134,Utilitário,2023,2024-01-13,Oficina Popular,Corretiva,Transmissão,3029.14,24.8,100353,Fortaleza
MAN-04006,VEI-0117,Caminhão,2021,2024-06-20,MecaPremium,Preventiva,Suspensão,1406.58,17.1,154506,Fortaleza
MAN-04007,VEI-0109,Utilitário,2016,2024-10-17,Moto Peças,Corretiva,Motor,2967.51,29.4,169211,Juazeiro do Norte
MAN-04008,VEI-0081,Caminhão,2021,2023-10-15,Pneus & Cia,Corretiva,Direção,1202.37,28.0,128278,Juazeiro do Norte
MAN-04009,VEI-0024,Caminhão,2019,2024-11-03,ServiCar Express,Preventiva,Motor,1566.1,4.4,220701,Maracanaú
MAN-04010,VEI-0033,Van,2021,2024-05-05,Mecânica Central,Preventiva,Motor,840.92,9.8,350756,Caucaia
MAN-04011,VEI-0128,Utilitário,2022,2024-04-21,Freios Total,Preventiva,Elétrica,404.65,9.9,82598,Maracanaú
MAN-04012,VEI-0109,Utilitário,2016,2023-09-20,Pneus & Cia,Preventiva,Motor,973.29,12.6,136692,Juazeiro do Norte
MAN-04013,VEI-0175,Van,2018,2024-02-21,MecaPremium,Corretiva,Motor,3090.61,31.2,108037,Recife
MAN-04014,VEI-0034,Caminhão,2021,2024-10-18,Oficina Popular,Corretiva,Elétrica,597.06,16.8,339867,Juazeiro do Norte
MAN-04015,VEI-0091,Van,2018,2023-10-26,Freios Total,Corretiva,Freios,794.04,27.1,340269,Fortaleza
MAN-04016,VEI-0144,Caminhão,2020,2024-06-11,MecaPremium,Corretiva,Direção,673.43,29.7,135702,Sobral
MAN-04017,VEI-0050,Caminhão,2019,2023-09-14,AutoCenter VIP,Corretiva,Motor,5100.41,19.5,148819,Fortaleza
MAN-04018,VEI-0183,Van,2020,2024-01-11,Retífica Ceará,Preventiva,Arrefecimento,888.16,7.0,328102,Juazeiro do Norte
MAN-04019,VEI-0012,Caminhão,2015,2024-06-09,Auto Elétrica Norte,Preventiva,Pneus,1222.83,22.4,79846,Juazeiro do Norte
MAN-04020,VEI-0063,Caminhão,2016,2024-03-12,AutoCenter VIP,Preventiva,Pneus,2907.05,2.9,303663,Recife
MAN-04021,VEI-0016,Van,2021,2024-04-25,AutoCenter VIP,Corretiva,Pneus,1758.76,20.6,89416,Juazeiro do Norte
MAN-04022,VEI-0194,Van,2017,2024-01-13,Retífica Ceará,Corretiva,Transmissão,1352.61,26.3,319409,Juazeiro do Norte
MAN-04023,VEI-0200,Caminhão,2017,2024-07-30,AutoCenter VIP,Corretiva,Arrefecimento,1475.35,20.1,219165,Maracanaú
MAN-04024,VEI-0145,Van,2016,2024-03-20,Auto Elétrica Norte,Corretiva,Suspensão,1381.8,26.7,131410,Sobral
MAN-04025,VEI-0042,Van,2018,2023-12-02,Retífica Ceará,Preventiva,Transmissão,1377.23,,281761,Maracanaú
MAN-04026,VEI-0101,Utilitário,2022,2024-06-25,AutoCenter VIP,Preventiva,Pneus,1316.49,11.0,229503,Salvador
MAN-04027,VEI-0162,Utilitário,2020,2023-10-05,AutoCenter VIP,Preventiva,Transmissão,3729.01,1.0,137998,Juazeiro do Norte
MAN-04028,VEI-0103,Van,2015,2024-07-10,MecaPremium,Preventiva,Transmissão,2833.2,13.1,238539,Recife
MAN-04029,VEI-0060,Van,2015,2024-08-26,AutoCenter VIP,Corretiva,Direção,2025.91,28.9,293419,Juazeiro do Norte
MAN-04030,VEI-0112,Van,2019,2024-08-10,Freios Total,Preventiva,Suspensão,1340.23,9.3,293651,Sobral
MAN-04031,VEI-0155,Utilitário,2018,2024-03-23,Mecânica Central,Preventiva,Elétrica,844.14,15.7,232322,Fortaleza
MAN-04032,VEI-0165,Van,2017,2024-05-16,Moto Peças,Corretiva,Pneus,390.15,29.1,77236,Sobral
MAN-04033,VEI-0022,Caminhão,2016,2024-03-03,Freios Total,Corretiva,Pneus,1127.67,26.5,168786,Fortaleza
MAN-04034,VEI-0182,Van,2022,2023-08-03,Freios Total,Corretiva,Motor,2489.16,37.4,80727,Fortaleza
MAN-04035,VEI-0142,Caminhão,2016,2024-08-15,Mecânica Central,Corretiva,Motor,3113.08,31.1,155880,Fortaleza
MAN-04036,VEI-0136,Caminhão,2015,2023-07-04,Oficina Popular,Corretiva,Arrefecimento,642.33,32.5,159902,Maracanaú
MAN-04037,VEI-0178,Utilitário,2018,2023-07-16,ServiCar Express,Corretiva,Direção,1312.34,19.9,75761,Fortaleza
MAN-04038,VEI-0189,Utilitário,2023,2024-06-29,Freios Total,Corretiva,Suspensão,775.32,40.2,269002,Caucaia
MAN-04039,VEI-0144,Caminhão,2020,2023-09-09,Moto Peças,Preventiva,Pneus,1823.48,11.5,150060,Sobral
MAN-04040,VEI-0121,Utilitário,2021,2024-01-27,Freios Total,Preventiva,Arrefecimento,677.22,,148088,Maracanaú
MAN-04041,VEI-0114,Van,2016,2024-06-12,Pneus & Cia,Preventiva,Pneus,1534.24,4.7,93791,Sobral
MAN-04042,VEI-0155,Utilitário,2018,2023-07-12,ServiCar Express,Preventiva,Suspensão,1234.48,10.1,239742,Salvador
MAN-04043,VEI-0099,Van,2021,2024-02-12,ServiCar Express,Preventiva,Direção,564.59,6.9,238366,Juazeiro do Norte
MAN-04044,VEI-0050,Caminhão,2019,2024-09-06,Auto Elétrica Norte,Corretiva,Elétrica,537.74,25.8,135499,Fortaleza
MAN-04045,VEI-0158,Utilitário,2020,2023-08-09,Moto Peças,Corretiva,Suspensão,975.08,13.7,156988,Maracanaú
MAN-04046,VEI-0106,Caminhão,2017,2024-01-20,Oficina Popular,Corretiva,Transmissão,1833.68,14.7,182415,Fortaleza
MAN-04047,VEI-0076,Utilitário,2016,2024-03-04,MecaPremium,Corretiva,Freios,1300.44,23.7,207438,Juazeiro do Norte
MAN-04048,VEI-0073,Caminhão,2016,2024-11-20,Moto Peças,Corretiva,Pneus,2720.93,33.5,195960,Fortaleza
MAN-04049,VEI-0074,Caminhão,2023,2024-09-28,Auto Elétrica Norte,Preventiva,Arrefecimento,331.52,8.6,158585,Caucaia
MAN-04050,VEI-0196,Utilitário,2016,2024-01-21,ServiCar Express,Preventiva,Direção,539.06,1.0,248476,Juazeiro do Norte
MAN-04051,VEI-0043,Utilitário,2017,2023-07-14,Auto Elétrica Norte,Corretiva,Arrefecimento,714.53,27.0,193408,Juazeiro do Norte
MAN-04052,VEI-0044,Caminhão,2018,2024-11-14,Auto Elétrica Norte,Preventiva,Motor,1131.79,7.1,233827,Caucaia
MAN-04053,VEI-0161,Utilitário,2021,2023-12-15,Retífica Ceará,Preventiva,Arrefecimento,410.59,1.5,136345,Caucaia
MAN-04054,VEI-0133,Van,2016,2024-01-26,Retífica Ceará,Preventiva,Elétrica,50.0,8.2,317841,Sobral
MAN-04055,VEI-0162,Utilitário,2020,2023-08-26,Freios Total,Preventiva,Pneus,630.4,11.2,120879,Juazeiro do Norte
MAN-04056,VEI-0130,Van,2019,2023-07-23,AutoCenter VIP,Preventiva,Transmissão,1675.84,15.5,127374,Sobral
MAN-04057,VEI-0037,Van,2018,2023-12-22,AutoCenter VIP,Corretiva,Transmissão,2425.67,27.0,130357,Teresina
MAN-04058,VEI-0125,Van,2021,2023-12-15,AutoCenter VIP,Preventiva,Pneus,1389.59,1.0,138290,Salvador
MAN-04059,VEI-0173,Van,2023,2024-05-02,Mecânica Central,Corretiva,Motor,2271.48,24.8,35538,Maracanaú
MAN-04060,VEI-0097,Caminhão,2016,2024-12-28,Freios Total,Corretiva,Suspensão,1088.17,22.3,211585,Caucaia
MAN-04061,VEI-0146,Utilitário,2017,2024-08-20,Oficina Popular,Preventiva,Transmissão,1082.24,,336391,Sobral
MAN-04062,VEI-0003,Utilitário,2020,2024-06-18,MecaPremium,Corretiva,Suspensão,2048.21,20.9,77055,Teresina
MAN-04063,VEI-0127,Utilitário,2020,2023-07-08,ServiCar Express,Corretiva,Transmissão,2869.65,19.9,211738,Juazeiro do Norte
MAN-04064,VEI-0138,Utilitário,2016,2024-04-28,Auto Elétrica Norte,Corretiva,Direção,323.65,24.9,192665,Sobral
MAN-04065,VEI-0168,Caminhão,2020,2023-12-26,Mecânica Central,Corretiva,Direção,829.18,17.1,198461,Fortaleza
MAN-04066,VEI-0196,Utilitário,2016,2023-08-25,Auto Elétrica Norte,Preventiva,Freios,358.74,14.6,227255,Juazeiro do Norte
MAN-04067,VEI-0028,Caminhão,2016,2023-09-20,Pneus & Cia,Corretiva,Freios,994.3,21.0,315054,Sobral
MAN-04068,VEI-0090,Caminhão,2020,2024-01-13,Pneus & Cia,Corretiva,Transmissão,3098.26,32.5,83842,Caucaia
MAN-04069,VEI-0160,Caminhão,2017,2023-07-28,ServiCar Express,Corretiva,Motor,7228.72,18.6,244941,Salvador
MAN-04070,VEI-0091,Van,2018,2024-05-03,Pneus & Cia,Preventiva,Elétrica,383.36,3.9,346459,Fortaleza
MAN-04071,VEI-0191,Utilitário,2019,2023-12-01,Auto Elétrica Norte,Preventiva,Transmissão,2305.6,7.9,127654,Fortaleza
MAN-04072,VEI-0196,Utilitário,2016,2024-07-01,AutoCenter VIP,Corretiva,Direção,1076.81,25.2,249439,Juazeiro do Norte
MAN-04073,VEI-0089,Van,2022,2024-02-21,Pneus & Cia,Preventiva,Freios,688.38,2.8,366324,Fortaleza
MAN-04074,VEI-0110,Utilitário,2018,2024-11-20,ServiCar Express,Corretiva,Direção,1265.36,34.4,187995,Caucaia
MAN-04075,VEI-0142,Caminhão,2016,2024-07-22,Pneus & Cia,Preventiva,Elétrica,328.4,5.7,159010,Fortaleza
MAN-04076,VEI-0018,Van,2018,2023-08-30,AutoCenter VIP,Preventiva,Freios,653.93,1.9,294826,Sobral
MAN-04077,VEI-0077,Utilitário,2015,2024-03-22,Retífica Ceará,Preventiva,Arrefecimento,482.81,3.8,151972,Juazeiro do Norte
MAN-04078,VEI-0025,Utilitário,2022,2024-05-16,Moto Peças,Corretiva,Arrefecimento,470.52,30.6,142074,Maracanaú
MAN-04079,VEI-0025,Utilitário,2022,2024-06-23,Freios Total,Corretiva,Elétrica,478.97,22.2,107302,Maracanaú
MAN-04080,VEI-0127,Utilitário,2020,2023-07-29,Auto Elétrica Norte,Corretiva,Freios,806.19,23.8,194609,Juazeiro do Norte
MAN-04081,VEI-0016,Van,2021,2024-03-13,Freios Total,Preventiva,Suspensão,473.4,,113932,Juazeiro do Norte
MAN-04082,VEI-0144,Caminhão,2020,2024-07-12,Moto Peças,Corretiva,Pneus,1629.14,20.6,147554,Sobral
MAN-04083,VEI-0133,Van,2016,2024-09-26,Auto Elétrica Norte,Corretiva,Elétrica,508.94,26.7,325441,Sobral
MAN-04084,VEI-0145,Van,2016,2024-07-19,Oficina Popular,Corretiva,Motor,2763.38,20.0,107038,Sobral
MAN-04085,VEI-0110,Utilitário,2018,2024-10-13,AutoCenter VIP,Corretiva,Elétrica,746.72,33.8,187830,Caucaia
MAN-04086,VEI-0118,Utilitário,2015,2024-09-07,Oficina Popular,Preventiva,Elétrica,326.16,1.5,323343,Fortaleza
MAN-04087,VEI-0020,Utilitário,2015,2023-09-12,AutoCenter VIP,Corretiva,Arrefecimento,934.53,15.4,226710,Salvador
MAN-04088,VEI-0192,Caminhão,2019,2024-04-05,MecaPremium,Corretiva,Elétrica,760.16,20.3,167190,Juazeiro do Norte
MAN-04089,VEI-0169,Utilitário,2018,2023-10-11,Oficina Popular,Preventiva,Elétrica,249.07,16.5,156008,Juazeiro do Norte
MAN-04090,VEI-0074,Caminhão,2023,2023-09-19,Auto Elétrica Norte,Preventiva,Suspensão,367.5,8.2,168039,Caucaia
MAN-04091,VEI-0070,Van,2017,2023-08-31,Moto Peças,Preventiva,Arrefecimento,287.53,3.0,236887,Juazeiro do Norte
MAN-04092,VEI-0193,Van,2021,2023-09-10,MecaPremium,Corretiva,Arrefecimento,1185.36,23.9,181796,Maracanaú
MAN-04093,VEI-0130,Van,2019,2024-05-30,Pneus & Cia,Corretiva,Freios,1160.31,28.6,137323,Sobral
MAN-04094,VEI-0016,Van,2021,2024-08-10,Pneus & Cia,Corretiva,Arrefecimento,512.54,17.8,75277,Juazeiro do Norte
MAN-04095,VEI-0076,Utilitário,2016,2024-10-16,ServiCar Express,Corretiva,Pneus,737.83,7.1,215390,Juazeiro do Norte
MAN-04096,VEI-0133,Van,2016,2024-04-06,Pneus & Cia,Corretiva,Freios,829.6,38.5,300462,Sobral
MAN-04097,VEI-0051,Van,2017,2024-05-18,Mecânica Central,Corretiva,Freios,781.68,22.0,129417,Caucaia
MAN-04098,VEI-0119,Caminhão,2020,2024-04-21,AutoCenter VIP,Preventiva,Direção,418.22,11.5,207955,Recife
MAN-04099,VEI-0183,Van,2020,2024-06-27,Pneus & Cia,Corretiva,Motor,2697.34,22.2,302414,Juazeiro do Norte
MAN-04100,VEI-0138,Utilitário,2016,2023-09-08,Freios Total,Preventiva,Motor,1120.66,3.7,154317,Sobral
MAN-04101,VEI-0029,Van,2020,2024-10-02,Freios Total,Preventiva,Elétrica,619.87,3.5,269127,Caucaia
MAN-04102,VEI-0144,Caminhão,2020,2023-12-06,ServiCar Express,Corretiva,Pneus,2381.0,26.2,121094,Sobral
MAN-04103,VEI-0061,Van,2023,2024-11-30,Moto Peças,Preventiva,Arrefecimento,329.73,18.4,234322,Fortaleza
MAN-04104,VEI-0144,Caminhão,2020,2024-02-25,Moto Peças,Preventiva,Pneus,1358.28,11.8,132096,Sobral
MAN-04105,VEI-0134,Utilitário,2023,2023-10-06,Moto Peças,Corretiva,Freios,1108.94,19.5,85759,Fortaleza
MAN-04106,VEI-0164,Van,2016,2024-03-28,Auto Elétrica Norte,Corretiva,Direção,738.26,12.8,267155,Caucaia
MAN-04107,VEI-0066,Utilitário,2018,2023-08-18,Oficina Popular,Corretiva,Arrefecimento,656.83,29.9,88185,Sobral
MAN-04108,VEI-0070,Van,2017,2023-07-24,AutoCenter VIP,Preventiva,Transmissão,398.1,14.5,218952,Teresina
MAN-04109,VEI-0065,Caminhão,2023,2023-10-02,Retífica Ceará,Preventiva,Motor,592.76,7.2,326124,Maracanaú
MAN-04110,VEI-0140,Caminhão,2022,2024-04-18,Freios Total,Corretiva,Elétrica,506.1,26.1,267375,Juazeiro do Norte
MAN-04111,VEI-0133,Van,2016,2023-08-31,Retífica Ceará,Corretiva,Direção,804.88,16.7,327792,Sobral
MAN-04112,VEI-0102,Caminhão,2023,2024-10-28,Mecânica Central,Preventiva,Freios,698.55,,263101,Caucaia
MAN-04113,VEI-0064,Caminhão,2023,2023-08-15,Moto Peças,Preventiva,Pneus,494.38,5.2,240953,Fortaleza
MAN-04114,VEI-0197,Van,2023,2023-09-08,Auto Elétrica Norte,Corretiva,Transmissão,2629.74,19.6,284684,Caucaia
MAN-04115,VEI-0059,Van,2023,2024-01-30,Mecânica Central,Preventiva,Suspensão,1298.93,7.3,230551,Fortaleza
MAN-04116,VEI-0143,Van,2022,2023-07-13,AutoCenter VIP,Corretiva,Arrefecimento,804.91,26.6,255889,Recife
MAN-04117,VEI-0065,Caminhão,2023,2024-06-01,MecaPremium,Corretiva,Pneus,1812.23,27.7,308309,Salvador
MAN-04118,VEI-0086,Van,2018,2024-01-17,ServiCar Express,Corretiva,Motor,3731.03,26.8,180281,Caucaia
MAN-04119,VEI-0150,Van,2015,2023-10-14,Auto Elétrica Norte,Preventiva,Pneus,1565.12,11.6,125914,Caucaia
MAN-04120,VEI-0071,Van,2021,2024-05-30,Freios Total,Corretiva,Suspensão,1833.33,30.9,252584,Fortaleza
MAN-04121,VEI-0161,Utilitário,2021,2024-05-03,AutoCenter VIP,Preventiva,Arrefecimento,1173.21,4.7,178982,Salvador
MAN-04122,VEI-0069,Caminhão,2017,2024-03-14,Pneus & Cia,Preventiva,Suspensão,1287.34,13.0,127718,Caucaia
MAN-04123,VEI-0012,Caminhão,2015,2024-12-21,Pneus & Cia,Preventiva,Direção,979.63,9.2,134038,Juazeiro do Norte
MAN-04124,VEI-0181,Utilitário,2022,2024-11-19,Oficina Popular,Corretiva,Pneus,1367.62,24.5,144485,Maracanaú
MAN-04125,VEI-0062,Caminhão,2022,2024-02-20,MecaPremium,Corretiva,Freios,1195.02,26.6,179138,Teresina
MAN-04126,VEI-0056,Caminhão,2020,2024-12-17,Oficina Popular,Corretiva,Motor,2238.59,23.9,60393,Sobral
MAN-04127,VEI-0067,Van,2016,2023-07-26,Moto Peças,Corretiva,Suspensão,1878.22,22.9,213780,Juazeiro do Norte
MAN-04128,VEI-0186,Caminhão,2017,2023-09-10,Mecânica Central,Corretiva,Pneus,1502.46,16.8,255437,Maracanaú
MAN-04129,VEI-0146,Utilitário,2017,2024-01-13,Pneus & Cia,Corretiva,Direção,789.99,23.7,320119,Sobral
MAN-04130,VEI-0196,Utilitário,2016,2023-12-22,ServiCar Express,Corretiva,Freios,1650.45,23.6,220471,Juazeiro do Norte
MAN-04131,VEI-0049,Caminhão,2015,2024-11-04,Oficina Popular,Corretiva,Elétrica,511.66,28.1,300632,Fortaleza
MAN-04132,VEI-0085,Van,2020,2024-12-28,MecaPremium,Corretiva,Direção,1035.6,28.9,149315,Teresina
MAN-04133,VEI-0032,Utilitário,2016,2024-08-18,AutoCenter VIP,Corretiva,Elétrica,469.67,28.4,169597,Fortaleza
MAN-04134,VEI-0086,Van,2018,2023-09-18,MecaPremium,Corretiva,Transmissão,5366.63,27.9,229490,Caucaia
MAN-04135,VEI-0164,Van,2016,2024-05-06,Pneus & Cia,Corretiva,Elétrica,762.31,22.3,289194,Caucaia
MAN-04136,VEI-0071,Van,2021,2024-10-05,AutoCenter VIP,Corretiva,Motor,1352.76,32.3,271148,Fortaleza
MAN-04137,VEI-0105,Van,2021,2024-02-07,ServiCar Express,Corretiva,Direção,930.1,31.0,208417,Caucaia
MAN-04138,VEI-0083,Van,2020,2024-07-12,Oficina Popular,Preventiva,Arrefecimento,466.82,13.3,115312,Caucaia
MAN-04139,VEI-0088,Utilitário,2021,2024-03-07,AutoCenter VIP,Preventiva,Motor,2471.15,6.7,242879,Sobral
MAN-04140,VEI-0025,Utilitário,2022,2024-09-04,ServiCar Express,Preventiva,Pneus,2459.49,7.3,113738,Maracanaú
MAN-04141,VEI-0193,Van,2021,2024-02-09,Retífica Ceará,Corretiva,Motor,2234.92,27.2,202601,Maracanaú
MAN-04142,VEI-0200,Caminhão,2017,2023-09-21,Oficina Popular,Corretiva,Arrefecimento,765.04,38.4,228650,Maracanaú
MAN-04143,VEI-0155,Utilitário,2018,2023-11-18,Mecânica Central,Preventiva,Direção,474.34,1.0,299301,Fortaleza
MAN-04144,VEI-0110,Utilitário,2018,2023-12-26,ServiCar Express,Preventiva,Freios,669.64,1.0,159049,Caucaia
MAN-04145,VEI-0103,Van,2015,2024-05-01,Freios Total,Corretiva,Transmissão,2926.11,26.8,226198,Juazeiro do Norte
MAN-04146,VEI-0057,Utilitário,2015,2023-10-21,Freios Total,Corretiva,Elétrica,768.4,27.8,254348,Caucaia
MAN-04147,VEI-0182,Van,2022,2023-11-30,Retífica Ceará,Preventiva,Direção,947.34,2.8,114966,Fortaleza
MAN-04148,VEI-0125,Van,2021,2024-08-01,AutoCenter VIP,Preventiva,Transmissão,4144.78,8.9,162816,Fortaleza
MAN-04149,VEI-0001,Caminhão,2016,2024-07-09,Mecânica Central,Corretiva,Direção,717.8,31.3,56751,Fortaleza
MAN-04150,VEI-0095,Caminhão,2022,2023-12-01,Mecânica Central,Preventiva,Freios,587.84,2.0,244038,Caucaia
MAN-04151,VEI-0036,Van,2021,2024-05-13,ServiCar Express,Corretiva,Direção,1422.14,36.3,262141,Sobral
MAN-04152,VEI-0138,Utilitário,2016,2023-07-31,MecaPremium,Preventiva,Suspensão,2154.36,1.0,146555,Sobral
MAN-04153,VEI-0197,Van,2023,2024-01-22,Auto Elétrica Norte,Corretiva,Motor,2758.56,23.9,275825,Caucaia
MAN-04154,VEI-0134,Utilitário,2023,2023-11-28,Oficina Popular,Corretiva,Direção,234.34,25.3,57057,Fortaleza
MAN-04155,VEI-0100,Van,2020,2024-11-26,Mecânica Central,Preventiva,Transmissão,1095.6,4.0,156595,Maracanaú
MAN-04156,VEI-0097,Caminhão,2016,2023-11-04,Oficina Popular,Corretiva,Arrefecimento,830.5,34.1,237401,Caucaia
MAN-04157,VEI-0094,Utilitário,2017,2024-12-14,Oficina Popular,Corretiva,Pneus,1038.42,39.9,266362,Sobral
MAN-04158,VEI-0141,Utilitário,2021,2023-07-23,Oficina Popular,Corretiva,Pneus,1600.13,24.3,347258,Sobral
MAN-04159,VEI-0154,Utilitário,2023,2023-07-04,Moto Peças,Preventiva,Pneus,443.29,,127732,Caucaia
MAN-04160,VEI-0100,Van,2020,2023-08-14,Freios Total,Preventiva,Suspensão,543.57,9.9,199797,Maracanaú
MAN-04161,VEI-0029,Van,2020,2023-11-24,Pneus & Cia,Corretiva,Motor,2888.23,26.4,267455,Caucaia
MAN-04162,VEI-0145,Van,2016,2023-11-20,Moto Peças,Corretiva,Direção,754.87,36.1,83789,Sobral
MAN-04163,VEI-0138,Utilitário,2016,2024-07-13,Pneus & Cia,Corretiva,Suspensão,562.61,34.3,164810,Sobral
MAN-04164,VEI-0033,Van,2021,2024-07-29,Pneus & Cia,Preventiva,Pneus,1390.8,6.8,343356,Caucaia
MAN-04165,VEI-0046,Utilitário,2015,2023-08-10,Freios Total,Corretiva,Freios,689.58,22.3,49570,Juazeiro do Norte
MAN-04166,VEI-0084,Caminhão,2023,2024-12-26,MecaPremium,Corretiva,Pneus,3108.69,23.8,318884,Salvador
MAN-04167,VEI-0197,Van,2023,2023-08-26,Moto Peças,Corretiva,Direção,1303.91,29.1,292104,Caucaia
MAN-04168,VEI-0011,Utilitário,2023,2024-07-21,ServiCar Express,Preventiva,Direção,655.67,2.2,345112,Teresina
MAN-04169,VEI-0087,Caminhão,2020,2024-06-01,Freios Total,Corretiva,Motor,2626.19,20.2,148259,Maracanaú
MAN-04170,VEI-0108,Van,2021,2023-07-22,ServiCar Express,Corretiva,Motor,3810.2,25.7,349316,Recife
MAN-04171,VEI-0089,Van,2022,2023-09-23,AutoCenter VIP,Preventiva,Transmissão,2650.24,4.6,338870,Fortaleza
MAN-04172,VEI-0087,Caminhão,2020,2024-01-26,ServiCar Express,Corretiva,Transmissão,4224.09,23.0,148719,Maracanaú
MAN-04173,VEI-0032,Utilitário,2016,2024-11-10,MecaPremium,Preventiva,Suspensão,1152.61,9.7,128554,Fortaleza
MAN-04174,VEI-0044,Caminhão,2018,2024-07-26,Oficina Popular,Corretiva,Arrefecimento,722.23,24.0,282001,Caucaia
MAN-04175,VEI-0138,Utilitário,2016,2024-08-27,Freios Total,Corretiva,Arrefecimento,396.02,31.3,195348,Sobral
MAN-04176,VEI-0034,Caminhão,2021,2023-09-29,Freios Total,Preventiva,Elétrica,342.53,9.2,360318,Juazeiro do Norte
MAN-04177,VEI-0176,Utilitário,2022,2024-05-20,Retífica Ceará,Corretiva,Suspensão,929.1,20.5,36788,Fortaleza
MAN-04178,VEI-0200,Caminhão,2017,2023-12-31,AutoCenter VIP,Preventiva,Suspensão,1034.0,1.0,178591,Salvador
MAN-04179,VEI-0160,Caminhão,2017,2024-06-25,AutoCenter VIP,Corretiva,Motor,4231.27,33.2,257709,Juazeiro do Norte
MAN-04180,VEI-0104,Caminhão,2019,2023-08-06,ServiCar Express,Corretiva,Elétrica,698.03,29.5,100403,Juazeiro do Norte
MAN-04181,VEI-0164,Van,2016,2024-05-09,AutoCenter VIP,Corretiva,Arrefecimento,506.49,20.9,278896,Teresina
MAN-04182,VEI-0129,Utilitário,2022,2023-11-19,AutoCenter VIP,Preventiva,Direção,808.42,11.6,149435,Caucaia
MAN-04183,VEI-0129,Utilitário,2022,2024-09-14,ServiCar Express,Corretiva,Transmissão,5353.54,30.6,128506,Teresina
MAN-04184,VEI-0118,Utilitário,2015,2024-11-16,AutoCenter VIP,Preventiva,Direção,1428.56,1.0,354639,Teresina
MAN-04185,VEI-0172,Caminhão,2018,2023-09-28,Mecânica Central,Preventiva,Arrefecimento,50.0,15.2,291357,Maracanaú
MAN-04186,VEI-0018,Van,2018,2024-11-11,Auto Elétrica Norte,Corretiva,Elétrica,614.16,31.6,329531,Sobral
MAN-04187,VEI-0037,Van,2018,2023-11-11,Retífica Ceará,Corretiva,Elétrica,699.04,20.5,111230,Maracanaú
MAN-04188,VEI-0019,Utilitário,2021,2023-08-02,MecaPremium,Corretiva,Suspensão,1746.55,30.2,220698,Juazeiro do Norte
MAN-04189,VEI-0184,Caminhão,2017,2024-05-17,Oficina Popular,Corretiva,Suspensão,851.14,29.8,311370,Caucaia
MAN-04190,VEI-0068,Van,2019,2024-07-23,AutoCenter VIP,Corretiva,Elétrica,1076.91,33.0,187645,Juazeiro do Norte
MAN-04191,VEI-0050,Caminhão,2019,2023-11-22,Pneus & Cia,Corretiva,Freios,350.36,34.3,154777,Fortaleza
MAN-04192,VEI-0174,Van,2016,2023-10-10,Moto Peças,Corretiva,Pneus,1220.93,29.0,386585,Sobral
MAN-04193,VEI-0051,Van,2017,2024-06-15,Moto Peças,Corretiva,Motor,2427.48,18.0,138188,Caucaia
MAN-04194,VEI-0183,Van,2020,2024-12-28,Moto Peças,Preventiva,Freios,845.73,6.1,319528,Juazeiro do Norte
MAN-04195,VEI-0143,Van,2022,2023-11-02,ServiCar Express,Corretiva,Freios,1429.85,26.4,223379,Recife
MAN-04196,VEI-0141,Utilitário,2021,2024-06-01,MecaPremium,Corretiva,Elétrica,938.39,18.2,308583,Sobral
MAN-04197,VEI-0149,Caminhão,2016,2024-04-28,ServiCar Express,Corretiva,Transmissão,3336.52,21.3,171444,Fortaleza
MAN-04198,VEI-0139,Caminhão,2023,2024-05-25,Mecânica Central,Corretiva,Elétrica,387.52,20.7,55256,Maracanaú
MAN-04199,VEI-0018,Van,2018,2024-07-17,Retífica Ceará,Preventiva,Pneus,1056.33,1.0,271479,Sobral
MAN-04200,VEI-0043,Utilitário,2017,2023-11-03,MecaPremium,Corretiva,Direção,1710.4,20.4,206873,Juazeiro do Norte
MAN-04201,VEI-0159,Utilitário,2019,2024-11-12,Oficina Popular,Corretiva,Arrefecimento,492.67,29.4,153363,Juazeiro do Norte
MAN-04202,VEI-0056,Caminhão,2020,2024-11-05,Pneus & Cia,Preventiva,Elétrica,613.33,11.2,66405,Sobral
MAN-04203,VEI-0127,Utilitário,2020,2023-07-18,Freios Total,Preventiva,Freios,462.47,4.0,198694,Juazeiro do Norte
MAN-04204,VEI-0139,Caminhão,2023,2023-11-06,ServiCar Express,Corretiva,Motor,4698.39,18.6,63319,Maracanaú
MAN-04205,VEI-0118,Utilitário,2015,2024-09-06,AutoCenter VIP,Corretiva,Suspensão,2649.63,31.9,312439,Fortaleza
MAN-04206,VEI-0123,Caminhão,2020,2024-11-18,Freios Total,Preventiva,Suspensão,135.71,8.7,316686,Maracanaú
MAN-04207,VEI-0092,Utilitário,2020,2024-03-29,Freios Total,Preventiva,Transmissão,2124.88,1.0,294386,Caucaia
MAN-04208,VEI-0106,Caminhão,2017,2024-04-13,ServiCar Express,Preventiva,Motor,3719.79,13.4,198154,Fortaleza
