ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,custo_medio_internacao,faixa_etaria_predominante,tipo_internacao
2024,8,Hospital Infantil Anjo,Neurologia,22,0.754,49,4.8,0.027,0,2674.09,30-49,Eletiva
2024,8,Hospital Infantil Anjo,Clínica Médica,25,0.872,62,7.6,0.095,1,4521.06,65+,Urgência
2024,8,Hospital Infantil Anjo,Oncologia,55,0.805,69,6.8,0.115,2,3964.44,65+,Urgência
2024,8,Hospital Infantil Anjo,Obstetrícia,22,0.683,37,8.1,0.102,1,2973.35,50-64,Urgência
2024,8,Hospital Ortopédico Plus,Oncologia,66,0.87,146,6.7,0.003,2,2140.6,15-29,Eletiva
2024,8,Hospital Ortopédico Plus,Pediatria,25,0.679,35,5.8,0.13,1,3103.48,30-49,Urgência
2024,8,Hospital Ortopédico Plus,Neurologia,76,0.796,162,8.4,0.0,6,4255.68,15-29,Urgência
2024,8,Hospital Ortopédico Plus,Obstetrícia,64,0.727,69,3.1,0.081,2,3497.64,65+,Urgência
2024,8,Hospital Ortopédico Plus,Cardiologia,21,0.673,23,2.3,0.084,0,3722.19,50-64,Urgência
2024,8,Hospital Ortopédico Plus,Cirurgia Geral,23,0.613,29,9.5,0.119,0,3381.39,0-14,Eletiva
2024,8,Hospital Saúde Mental,Neurologia,59,0.726,99,9.1,0.135,1,2806.18,15-29,Urgência
2024,8,Hospital Saúde Mental,Pediatria,71,0.71,86,1.9,0.116,3,2689.95,50-64,Urgência
2024,8,Hospital Saúde Mental,Clínica Médica,56,0.875,107,4.0,0.063,4,4437.45,15-29,Urgência
2024,9,Hospital São José,Clínica Médica,54,0.662,105,6.1,0.037,5,2664.21,30-49,Urgência
2024,9,Hospital São José,Cardiologia,71,0.724,98,1.3,0.008,4,3723.19,65+,Urgência
2024,9,Hospital São José,Obstetrícia,64,0.696,101,7.7,0.085,3,2023.78,65+,Urgência
2024,9,Hospital Santa Casa,Obstetrícia,68,0.648,87,6.9,0.077,3,5046.6,30-49,Eletiva
2024,9,Hospital Santa Casa,Cardiologia,27,0.58,30,5.6,0.075,0,4505.86,50-64,Eletiva
2024,9,Hospital Santa Casa,Cirurgia Geral,39,0.697,62,5.9,0.081,0,3951.24,50-64,Urgência
2024,9,Hospital Santa Casa,Pediatria,21,0.796,50,7.2,0.055,2,5745.79,0-14,Urgência
2024,9,Hospital Santa Casa,Neurologia,48,0.849,75,4.6,0.0,0,4344.72,30-49,Urgência
2024,9,Hospital Regional Norte,Obstetrícia,16,0.667,89,6.6,0.051,1,8550.386,30-49,Urgência
2024,9,Hospital Regional Norte,Cardiologia,18,0.703,147,10.7,0.047,1,8443.435,65+,Urgência
2024,9,Hospital Regional Norte,Ortopedia,35,0.876,352,4.0,0.079,3,8850.608,50-64,Urgência
2024,9,Hospital Regional Sul,Ortopedia,51,0.565,54,4.2,0.041,1,3465.76,50-64,Urgência
2024,9,Hospital Regional Sul,Pediatria,69,0.755,136,7.2,0.035,4,3351.44,15-29,Urgência
2024,9,Hospital Regional Sul,Obstetrícia,71,0.571,99,4.1,0.071,1,2855.73,15-29,Eletiva
2024,9,Hospital Regional Sul,Cardiologia,32,0.759,62,4.4,0.071,1,3217.64,50-64,Urgência
2024,9,Hospital Universitário,Clínica Médica,35,0.645,59,7.8,0.0,2,2823.65,65+,Eletiva
2024,9,Hospital Universitário,Cirurgia Geral,36,0.789,52,7.9,0.102,1,3134.83,15-29,Urgência
2024,9,Hospital Universitário,Cardiologia,28,0.483,25,6.8,0.128,0,6590.71,0-14,Urgência
2024,9,Hospital Universitário,Neurologia,59,0.796,82,9.4,0.076,3,4634.36,0-14,Eletiva
2024,9,Hospital Universitário,Pediatria,76,0.686,125,6.4,0.036,5,1698.48,30-49,Urgência
2024,9,Hospital Municipal Centro,Pediatria,47,0.57,43,4.1,0.053,1,5060.94,50-64,Urgência
2024,9,Hospital Municipal Centro,Ortopedia,35,0.755,48,7.9,0.137,0,4076.72,15-29,Eletiva
2024,9,Hospital Municipal Centro,Clínica Médica,51,0.592,54,6.4,0.154,2,963.78,50-64,Urgência
2024,9,Hospital Municipal Centro,Neurologia,79,0.708,108,1.0,0.092,2,3739.16,30-49,Urgência
2024,9,Hospital Municipal Centro,Oncologia,35,0.697,59,6.0,0.103,2,3028.6,0-14,Urgência
2024,9,Hospital Municipal Leste,Cardiologia,35,0.88,441,5.7,0.033,4,10594.22,0-14,Urgência
2024,9,Hospital Municipal Leste,Obstetrícia,20,0.754,168,5.6,0.0,2,7417.6179999999995,30-49,Urgência
2024,9,Hospital Municipal Leste,Clínica Médica,17,0.561,91,4.4,0.122,1,10366.460000000001,65+,Urgência
2024,9,Hospital Municipal Leste,Cirurgia Geral,33,0.82,401,2.2,0.128,9,9239.204,65+,Urgência
2024,9,Hospital Municipal Leste,Ortopedia,25,0.598,102,4.4,0.024,2,13514.436,30-49,Eletiva
2024,9,Hospital Municipal Leste,Oncologia,19,0.71,121,1.0,0.096,2,6315.309,0-14,Urgência
2024,9,Hospital Maternidade Vida,Cardiologia,21,0.664,21,8.9,0.107,0,4098.08,15-29,Eletiva
2024,9,Hospital Maternidade Vida,Oncologia,78,0.776,139,8.6,0.162,1,2919.51,15-29,Urgência
2024,9,Hospital Maternidade Vida,Pediatria,45,0.934,108,5.4,0.018,5,3971.23,65+,Eletiva
2024,9,Hospital Maternidade Vida,Cirurgia Geral,78,0.799,142,5.1,0.036,3,2895.22,30-49,Urgência
2024,9,Hospital Maternidade Vida,Obstetrícia,44,0.852,85,4.8,0.091,2,1963.41,30-49,Urgência
2024,9,Hospital Pronto-Socorro 24h,Cardiologia,21,0.722,32,3.3,0.05,1,3654.99,65+,Eletiva
2024,9,Hospital Pronto-Socorro 24h,Ortopedia,20,0.603,33,7.2,0.046,1,5221.55,0-14,Urgência
2024,9,Hospital Pronto-Socorro 24h,Obstetrícia,56,0.811,94,3.7,0.092,3,2552.28,50-64,Urgência
2024,9,Hospital Pronto-Socorro 24h,Oncologia,80,0.952,145,1.0,0.08,6,3211.67,30-49,Urgência
2024,9,Hospital Pronto-Socorro 24h,Pediatria,42,0.973,76,9.3,0.076,2,4652.9,30-49,Urgência
2024,9,Hospital Pronto-Socorro 24h,Cirurgia Geral,71,0.767,125,8.0,0.125,2,4308.14,30-49,Urgência
2024,9,Hospital Clínica Esperança,Cirurgia Geral,17,0.74,126,2.2,0.128,4,12257.778,50-64,Urgência
2024,9,Hospital Clínica Esperança,Oncologia,22,0.861,310,8.2,0.032,0,11494.626,0-14,Urgência
2024,9,Hospital Clínica Esperança,Neurologia,23,0.767,177,6.9,0.139,4,10094.292000000001,15-29,Urgência
2024,9,Hospital Clínica Esperança,Pediatria,23,0.571,152,5.3,0.075,3,6444.542,50-64,Urgência
2024,9,Hospital Clínica Esperança,Cardiologia,33,0.766,305,4.6,0.062,5,7355.322,30-49,Urgência
2024,9,Hospital Hospital do Coração,Oncologia,68,0.845,152,5.5,0.033,10,3294.41,0-14,Urgência
2024,9,Hospital Hospital do Coração,Cirurgia Geral,51,0.531,63,1.0,0.043,0,2287.29,65+,Urgência
2024,9,Hospital Hospital do Coração,Pediatria,28,0.635,44,4.1,0.09,0,2967.63,0-14,Eletiva
2024,9,Hospital Oncológico,Obstetrícia,68,0.813,133,7.8,0.111,2,3822.72,15-29,Urgência
2024,9,Hospital Oncológico,Cardiologia,56,0.663,97,4.1,0.041,1,3274.17,65+,Urgência
2024,9,Hospital Oncológico,Neurologia,80,0.798,144,6.9,0.052,5,4522.98,15-29,Eletiva
2024,9,Hospital Infantil Anjo,Pediatria,40,0.641,68,3.0,0.075,0,3288.63,0-14,Urgência
2024,9,Hospital Infantil Anjo,Neurologia,30,0.727,38,9.8,,1,2501.31,50-64,Urgência
2024,9,Hospital Infantil Anjo,Cardiologia,30,0.57,37,6.6,0.052,0,3453.25,50-64,Eletiva
2024,9,Hospital Ortopédico Plus,Neurologia,73,0.572,102,3.5,0.064,1,4720.11,0-14,Urgência
2024,9,Hospital Ortopédico Plus,Ortopedia,54,0.703,85,5.1,0.102,1,4142.31,30-49,Urgência
2024,9,Hospital Ortopédico Plus,Cirurgia Geral,46,0.605,42,3.2,0.06,1,4573.71,15-29,Urgência
2024,9,Hospital Saúde Mental,Oncologia,80,0.863,163,10.7,0.07,5,4993.78,65+,Urgência
2024,9,Hospital Saúde Mental,Cardiologia,22,0.665,43,1.2,0.067,1,3882.18,50-64,Urgência
2024,9,Hospital Saúde Mental,Neurologia,62,0.577,101,5.0,0.124,1,3790.66,30-49,Urgência
2024,10,Hospital São José,Neurologia,53,0.916,135,7.7,0.021,3,4417.1,50-64,Urgência
2024,10,Hospital São José,Ortopedia,42,0.554,55,4.0,0.129,0,3198.33,65+,Urgência
2024,10,Hospital São José,Pediatria,30,0.595,40,7.3,0.039,0,3559.52,15-29,Urgência
2024,10,Hospital São José,Obstetrícia,63,0.745,104,7.1,0.094,2,3784.16,0-14,Urgência
2024,10,Hospital São José,Cirurgia Geral,60,0.835,116,2.2,,2,4799.59,65+,Urgência
2024,10,Hospital São José,Cardiologia,74,0.645,118,5.7,0.032,5,4854.67,50-64,Urgência
2024,10,Hospital Santa Casa,Neurologia,49,0.648,84,4.6,0.061,2,1501.21,15-29,Urgência
2024,10,Hospital Santa Casa,Obstetrícia,77,0.637,125,3.0,0.014,2,2339.12,50-64,Urgência
2024,10,Hospital Santa Casa,Cardiologia,35,0.712,55,4.8,0.027,1,4633.1,15-29,Eletiva
2024,10,Hospital Santa Casa,Clínica Médica,41,0.56,46,1.3,0.104,0,4082.29,15-29,Eletiva
2024,10,Hospital Santa Casa,Oncologia,26,0.672,27,7.5,0.1,0,3384.49,15-29,Urgência
2024,10,Hospital Santa Casa,Ortopedia,53,0.692,81,1.4,0.03,2,4288.21,30-49,Urgência
2024,10,Hospital Regional Norte,Cardiologia,21,0.758,95,6.1,0.135,2,7364.0,30-49,Urgência
2024,10,Hospital Regional Norte,Pediatria,27,0.529,101,3.6,0.139,4,4286.53,0-14,Urgência
2024,10,Hospital Regional Norte,Oncologia,29,0.61,132,3.4,0.058,2,7633.81,30-49,Urgência
2024,10,Hospital Regional Sul,Oncologia,66,0.627,115,9.9,0.059,4,3784.09,15-29,Urgência
2024,10,Hospital Regional Sul,Cardiologia,50,0.748,93,8.4,0.105,1,4398.12,15-29,Eletiva
2024,10,Hospital Regional Sul,Pediatria,62,0.681,91,7.5,0.104,0,2897.37,0-14,Eletiva
2024,10,Hospital Regional Sul,Clínica Médica,56,0.772,88,3.5,0.071,1,4458.47,15-29,Eletiva
2024,10,Hospital Regional Sul,Cirurgia Geral,39,0.911,58,8.0,0.028,2,3887.66,30-49,Eletiva
2024,10,Hospital Regional Sul,Ortopedia,57,0.611,101,6.5,0.109,2,4036.78,30-49,Urgência
2024,10,Hospital Universitário,Cirurgia Geral,42,0.497,48,2.2,0.007,0,3633.48,65+,Urgência
2024,10,Hospital Universitário,Pediatria,47,0.728,52,5.6,0.093,1,3057.19,65+,Urgência
2024,10,Hospital Universitário,Obstetrícia,61,0.715,120,3.4,0.22,4,5181.1,30-49,Urgência
2024,10,Hospital Universitário,Cardiologia,44,0.707,74,4.7,0.091,1,2410.68,0-14,Eletiva
2024,10,Hospital Municipal Centro,Neurologia,32,0.731,62,6.9,0.084,3,3162.27,0-14,Urgência
2024,10,Hospital Municipal Centro,Pediatria,65,0.745,137,4.4,0.042,5,4684.87,50-64,Urgência
2024,10,Hospital Municipal Centro,Obstetrícia,47,0.859,118,14.1,0.081,3,1278.66,30-49,Eletiva
2024,10,Hospital Municipal Centro,Cirurgia Geral,71,0.749,143,5.3,0.091,3,3277.64,65+,Urgência
2024,10,Hospital Municipal Leste,Ortopedia,32,0.64,115,2.9,0.131,6,10281.74,30-49,Eletiva
2024,10,Hospital Municipal Leste,Obstetrícia,24,0.7,81,8.0,0.095,3,7500.68,50-64,Urgência
2024,10,Hospital Municipal Leste,Oncologia,24,0.686,103,6.0,0.062,1,8076.72,15-29,Urgência
2024,10,Hospital Maternidade Vida,Neurologia,57,0.729,92,1.9,0.008,3,3464.82,65+,Urgência
2024,10,Hospital Maternidade Vida,Cardiologia,21,0.773,29,8.3,0.025,1,2687.38,15-29,Urgência
2024,10,Hospital Maternidade Vida,Obstetrícia,41,0.897,66,7.1,0.177,0,3919.68,30-49,Urgência
2024,10,Hospital Maternidade Vida,Pediatria,50,0.451,38,2.5,0.07,0,3127.14,15-29,Eletiva
2024,10,Hospital Maternidade Vida,Oncologia,24,0.718,35,7.9,0.079,0,3177.55,15-29,Eletiva
2024,10,Hospital Pronto-Socorro 24h,Cirurgia Geral,53,0.628,75,,0.061,4,4292.34,0-14,Urgência
2024,10,Hospital Pronto-Socorro 24h,Clínica Médica,20,0.635,27,4.5,0.055,0,3175.18,65+,Urgência
2024,10,Hospital Pronto-Socorro 24h,Pediatria,52,0.717,58,8.6,0.116,1,3591.6,30-49,Eletiva
2024,10,Hospital Pronto-Socorro 24h,Cardiologia,57,0.766,69,6.1,0.086,3,2295.27,0-14,Urgência
2024,10,Hospital Pronto-Socorro 24h,Ortopedia,71,0.809,133,4.4,0.075,2,2825.02,65+,Urgência
2024,10,Hospital Clínica Esperança,Cardiologia,32,0.715,235,5.4,0.063,4,8950.74,15-29,Eletiva
2024,10,Hospital Clínica Esperança,Cirurgia Geral,27,0.677,77,11.5,0.114,1,8731.94,30-49,Urgência
2024,10,Hospital Clínica Esperança,Pediatria,25,0.776,97,4.8,0.074,3,4790.5,0-14,Urgência
2024,10,Hospital Clínica Esperança,Ortopedia,33,0.798,154,8.0,0.076,5,7132.13,15-29,Eletiva
2024,10,Hospital Clínica Esperança,Clínica Médica,19,0.715,98,6.1,0.058,2,7463.02,0-14,Urgência
2024,10,Hospital Clínica Esperança,Neurologia,34,0.824,275,6.8,0.098,5,7389.29,15-29,Eletiva
2024,10,Hospital Hospital do Coração,Obstetrícia,27,0.74,51,4.1,0.078,2,2806.15,15-29,Eletiva
2024,10,Hospital Hospital do Coração,Cirurgia Geral,39,0.772,53,2.0,0.121,1,4532.67,0-14,Eletiva
2024,10,Hospital Hospital do Coração,Cardiologia,36,0.61,39,4.2,0.086,1,4406.8,15-29,Urgência
2024,10,Hospital Hospital do Coração,Ortopedia,68,0.446,66,3.8,0.031,2,2947.08,65+,Urgência
2024,10,Hospital Oncológico,Oncologia,45,0.747,85,4.6,0.193,2,1987.5,65+,Urgência
2024,10,Hospital Oncológico,Neurologia,37,0.845,69,10.6,0.019,1,4049.04,65+,Urgência
2024,10,Hospital Oncológico,Cirurgia Geral,59,0.828,80,4.2,0.0,3,3695.91,65+,Urgência
2024,10,Hospital Oncológico,Pediatria,30,0.84,48,1.0,0.125,1,5186.57,50-64,Urgência
2024,10,Hospital Infantil Anjo,Obstetrícia,64,0.618,66,1.0,0.035,0,2637.04,15-29,Eletiva
2024,10,Hospital Infantil Anjo,Cirurgia Geral,38,0.685,46,9.1,0.044,0,4965.35,15-29,Urgência
2024,10,Hospital Infantil Anjo,Cardiologia,26,0.694,44,6.4,0.12,0,2923.65,65+,Eletiva
2024,10,Hospital Infantil Anjo,Oncologia,40,0.759,57,7.4,0.068,0,3146.42,50-64,Eletiva
2024,10,Hospital Ortopédico Plus,Neurologia,45,0.712,75,4.1,0.055,1,1869.81,65+,Urgência
2024,10,Hospital Ortopédico Plus,Oncologia,46,0.561,42,7.9,0.034,0,3499.73,65+,Eletiva
2024,10,Hospital Ortopédico Plus,Clínica Médica,64,0.692,67,5.6,0.096,0,2678.94,15-29,Urgência
2024,10,Hospital Saúde Mental,Cardiologia,47,0.813,104,10.7,0.058,6,3754.83,50-64,Urgência
2024,10,Hospital Saúde Mental,Oncologia,56,0.737,69,6.8,0.065,3,2796.11,50-64,Urgência
2024,10,Hospital Saúde Mental,Neurologia,31,0.665,40,5.3,0.102,0,2610.3,15-29,Urgência
2024,11,Hospital São José,Obstetrícia,58,0.771,129,6.4,0.114,1,3621.82,50-64,Urgência
2024,11,Hospital São José,Neurologia,52,0.709,102,8.8,0.109,3,4439.05,50-64,Urgência
2024,11,Hospital São José,Ortopedia,56,0.558,68,6.4,0.061,1,4046.18,30-49,Eletiva
2024,11,Hospital São José,Cirurgia Geral,58,0.665,64,7.5,0.104,2,5036.07,65+,Urgência
2024,11,Hospital São José,Cardiologia,27,0.564,35,7.8,0.073,1,3529.52,15-29,Eletiva
2024,11,Hospital Santa Casa,Cardiologia,62,0.671,112,7.4,0.071,3,2718.63,65+,Urgência
2024,11,Hospital Santa Casa,Cirurgia Geral,25,0.68,47,1.0,0.052,1,4179.83,65+,Urgência
2024,11,Hospital Santa Casa,Ortopedia,26,0.761,41,8.7,0.072,1,2070.73,0-14,Urgência
2024,11,Hospital Santa Casa,Obstetrícia,23,0.822,54,2.5,,1,1647.57,50-64,Urgência
2024,11,Hospital Santa Casa,Oncologia,79,0.678,89,,,2,3112.46,65+,Urgência
2024,11,Hospital Regional Norte,Cardiologia,31,0.942,164,1.9,0.088,5,6144.31,50-64,Urgência
2024,11,Hospital Regional Norte,Cirurgia Geral,33,0.763,159,4.7,0.091,5,7002.47,0-14,Urgência
2024,11,Hospital Regional Norte,Clínica Médica,21,0.87,105,2.4,0.146,1,9243.14,0-14,Eletiva
2024,11,Hospital Regional Norte,Neurologia,31,0.718,177,5.2,0.1,6,5751.76,30-49,Eletiva
2024,11,Hospital Regional Sul,Cirurgia Geral,74,0.581,83,5.3,0.031,3,3623.5,0-14,Urgência
2024,11,Hospital Regional Sul,Neurologia,78,0.931,178,3.4,0.181,3,2683.79,65+,Urgência
2024,11,Hospital Regional Sul,Cardiologia,30,0.72,43,6.9,0.091,1,3676.82,15-29,Urgência
2024,11,Hospital Regional Sul,Oncologia,23,0.98,47,2.1,0.0,1,3840.79,65+,Urgência
2024,11,Hospital Regional Sul,Ortopedia,72,0.679,97,6.8,0.082,1,3350.24,15-29,Urgência
2024,11,Hospital Regional Sul,Obstetrícia,38,0.764,64,7.6,0.0,0,3761.06,65+,Urgência
2024,11,Hospital Universitário,Neurologia,23,0.776,53,5.7,0.069,0,1243.69,50-64,Eletiva
2024,11,Hospital Universitário,Ortopedia,43,0.805,70,1.0,0.077,2,2987.84,0-14,Urgência
2024,11,Hospital Universitário,Cardiologia,29,0.671,48,6.4,0.072,1,3406.13,0-14,Urgência
2024,11,Hospital Universitário,Pediatria,25,0.73,35,11.1,0.079,1,3956.43,50-64,Urgência
2024,11,Hospital Universitário,Cirurgia Geral,75,0.735,140,6.2,0.012,5,3559.33,50-64,Urgência
2024,11,Hospital Municipal Centro,Cardiologia,51,0.713,61,7.3,0.115,2,4528.61,0-14,Urgência
2024,11,Hospital Municipal Centro,Neurologia,42,0.841,60,2.8,0.094,2,3763.54,0-14,Urgência
2024,11,Hospital Municipal Centro,Clínica Médica,50,0.782,77,6.4,0.102,3,3499.36,30-49,Urgência
2024,11,Hospital Municipal Leste,Cardiologia,32,0.702,113,8.9,0.092,0,7919.82,30-49,Eletiva
2024,11,Hospital Municipal Leste,Clínica Médica,29,0.677,153,3.4,0.038,4,8436.81,30-49,Urgência
2024,11,Hospital Municipal Leste,Neurologia,26,0.867,127,4.6,0.07,3,6787.07,30-49,Urgência
2024,11,Hospital Maternidade Vida,Obstetrícia,75,0.71,140,6.2,0.033,8,2221.0,30-49,Urgência
2024,11,Hospital Maternidade Vida,Cirurgia Geral,50,0.518,50,4.0,0.096,1,3910.52,65+,Eletiva
2024,11,Hospital Maternidade Vida,Pediatria,21,0.731,31,5.6,0.033,1,2752.34,0-14,Eletiva
2024,11,Hospital Maternidade Vida,Clínica Médica,49,0.527,64,4.0,0.141,2,1923.96,50-64,Urgência
2024,11,Hospital Maternidade Vida,Oncologia,79,0.541,122,5.8,0.144,3,3405.41,30-49,Urgência
2024,11,Hospital Pronto-Socorro 24h,Oncologia,64,0.737,90,2.4,0.022,1,4185.18,50-64,Urgência
2024,11,Hospital Pronto-Socorro 24h,Neurologia,64,0.579,72,7.9,0.05,2,2495.01,50-64,Urgência
2024,11,Hospital Pronto-Socorro 24h,Pediatria,66,0.823,118,6.2,0.087,6,2038.54,0-14,Urgência
2024,11,Hospital Pronto-Socorro 24h,Cardiologia,40,0.904,62,1.0,0.127,0,4129.71,30-49,Urgência
2024,11,Hospital Pronto-Socorro 24h,Obstetrícia,28,0.613,38,,0.102,1,3058.33,65+,Urgência
2024,11,Hospital Clínica Esperança,Cardiologia,15,0.673,80,5.6,,2,9047.51,0-14,Urgência
2024,11,Hospital Clínica Esperança,Pediatria,29,0.694,153,3.4,0.118,3,9017.94,30-49,Urgência
2024,11,Hospital Clínica Esperança,Ortopedia,20,0.813,147,4.4,0.096,5,8740.63,15-29,Eletiva
2024,11,Hospital Clínica Esperança,Obstetrícia,19,0.641,88,3.9,0.15,1,6997.29,65+,Urgência
2024,11,Hospital Clínica Esperança,Cirurgia Geral,16,0.854,100,7.2,0.113,4,12031.46,0-14,Urgência
2024,11,Hospital Hospital do Coração,Cirurgia Geral,58,0.761,86,6.5,0.038,3,3759.84,30-49,Eletiva
2024,11,Hospital Hospital do Coração,Ortopedia,57,0.461,46,2.7,0.11,0,3980.54,0-14,Urgência
2024,11,Hospital Hospital do Coração,Pediatria,34,0.941,84,5.1,0.1,2,3570.93,0-14,Urgência
2024,11,Hospital Hospital do Coração,Oncologia,54,0.79,113,5.6,0.076,4,4346.41,65+,Urgência
2024,11,Hospital Oncológico,Ortopedia,33,0.66,52,6.8,0.092,1,3695.55,65+,Urgência
2024,11,Hospital Oncológico,Obstetrícia,47,0.729,56,8.4,0.141,0,4613.83,30-49,Urgência
2024,11,Hospital Oncológico,Cirurgia Geral,24,0.605,42,5.3,0.057,2,2275.57,15-29,Eletiva
2024,11,Hospital Infantil Anjo,Cardiologia,66,0.64,114,6.3,0.145,4,3990.45,50-64,Urgência
2024,11,Hospital Infantil Anjo,Neurologia,78,0.761,114,,0.049,4,3322.94,0-14,Urgência
2024,11,Hospital Infantil Anjo,Pediatria,59,0.807,92,5.6,0.054,0,2048.01,0-14,Urgência
2024,11,Hospital Ortopédico Plus,Neurologia,42,0.78,93,8.0,0.062,3,3624.35,0-14,Urgência
2024,11,Hospital Ortopédico Plus,Ortopedia,50,0.651,75,4.7,0.089,2,3154.27,15-29,Eletiva
2024,11,Hospital Ortopédico Plus,Obstetrícia,24,0.666,38,3.3,0.062,0,2086.73,50-64,Eletiva
2024,11,Hospital Ortopédico Plus,Oncologia,41,0.867,66,7.7,0.129,2,4155.11,15-29,Urgência
2024,11,Hospital Ortopédico Plus,Pediatria,75,0.863,147,,0.07,6,1610.48,0-14,Urgência
2024,11,Hospital Ortopédico Plus,Clínica Médica,38,0.856,90,4.2,0.064,5,4088.72,15-29,Urgência
2024,11,Hospital Saúde Mental,Ortopedia,75,0.728,98,9.4,0.078,4,2859.01,50-64,Urgência
2024,11,Hospital Saúde Mental,Cardiologia,59,0.601,64,9.6,,1,3329.77,50-64,Eletiva
2024,11,Hospital Saúde Mental,Neurologia,71,0.669,111,3.1,0.107,2,3800.64,0-14,Urgência
2024,11,Hospital Saúde Mental,Obstetrícia,26,0.862,59,5.2,0.071,1,4104.66,50-64,Urgência
2024,11,Hospital Saúde Mental,Cirurgia Geral,38,0.772,78,8.0,0.095,4,4014.66,15-29,Urgência
2024,12,Hospital São José,Obstetrícia,63,0.746,98,7.7,0.063,1,3697.4,65+,Urgência
2024,12,Hospital São José,Cirurgia Geral,52,0.686,62,8.0,0.101,0,3010.39,0-14,Urgência
2024,12,Hospital São José,Neurologia,46,0.502,56,3.0,0.173,0,2240.56,50-64,Urgência
2024,12,Hospital São José,Ortopedia,44,0.614,44,5.0,0.086,1,3041.83,50-64,Urgência
2024,12,Hospital São José,Pediatria,65,0.749,109,4.0,0.063,3,3690.15,50-64,Eletiva
2024,12,Hospital Santa Casa,Cardiologia,56,0.819,122,7.2,0.077,3,3896.99,50-64,Urgência
2024,12,Hospital Santa Casa,Neurologia,55,0.783,128,3.7,0.007,2,2150.87,30-49,Urgência
2024,12,Hospital Santa Casa,Cirurgia Geral,51,0.697,100,2.7,,5,3125.37,50-64,Urgência
2024,12,Hospital Santa Casa,Clínica Médica,33,0.889,54,4.5,0.066,1,4728.07,15-29,Eletiva
2024,12,Hospital Santa Casa,Obstetrícia,32,0.537,29,6.9,0.129,1,3246.87,50-64,Urgência
2024,12,Hospital Regional Norte,Oncologia,19,0.62,117,6.4,0.041,4,6658.21,15-29,Urgência
2024,12,Hospital Regional Norte,Clínica Médica,16,0.869,100,3.0,0.075,4,7519.91,15-29,Eletiva
2024,12,Hospital Regional Norte,Ortopedia,29,0.98,218,8.3,0.064,11,6498.0,50-64,Urgência
2024,12,Hospital Regional Norte,Cirurgia Geral,21,0.548,80,8.8,0.153,1,8115.09,30-49,Urgência
2024,12,Hospital Regional Norte,Obstetrícia,33,0.606,131,6.4,0.063,1,4336.86,65+,Eletiva
2024,12,Hospital Regional Norte,Pediatria,16,0.863,99,1.0,0.107,2,10228.7,0-14,Urgência
2024,12,Hospital Regional Sul,Clínica Médica,23,0.79,34,5.4,0.094,0,4682.57,30-49,Urgência
2024,12,Hospital Regional Sul,Pediatria,63,0.744,107,7.7,0.062,2,2805.95,50-64,Urgência
2024,12,Hospital Regional Sul,Neurologia,42,0.612,58,6.6,0.133,3,3670.54,65+,Urgência
2024,12,Hospital Regional Sul,Oncologia,44,0.708,86,6.7,0.05,2,5423.09,0-14,Eletiva
2024,12,Hospital Universitário,Cirurgia Geral,64,0.869,91,7.5,0.101,4,3039.72,65+,Urgência
2024,12,Hospital Universitário,Ortopedia,27,0.854,63,7.2,0.052,2,3392.17,15-29,Eletiva
2024,12,Hospital Universitário,Cardiologia,46,0.575,42,8.2,0.033,1,2824.52,65+,Eletiva
2024,12,Hospital Universitário,Obstetrícia,43,0.762,75,7.7,0.044,1,2970.36,30-49,Eletiva
2024,12,Hospital Universitário,Oncologia,43,0.745,93,8.8,0.076,0,2564.18,15-29,Urgência
2024,12,Hospital Universitário,Neurologia,30,0.586,28,7.9,0.131,0,3348.27,30-49,Urgência
2024,12,Hospital Municipal Centro,Neurologia,72,0.751,152,5.9,0.102,3,3434.49,50-64,Eletiva
2024,12,Hospital Municipal Centro,Cardiologia,50,0.723,84,2.9,0.062,1,4372.2,0-14,Eletiva
2024,12,Hospital Municipal Centro,Ortopedia,40,0.769,51,1.0,0.069,0,4671.02,0-14,Urgência
2024,12,Hospital Municipal Centro,Oncologia,72,0.817,135,,0.038,3,4949.86,50-64,Eletiva
2024,12,Hospital Municipal Centro,Cirurgia Geral,55,0.569,87,8.9,0.0,3,2416.1,0-14,Urgência
2024,12,Hospital Municipal Centro,Clínica Médica,76,0.726,109,3.4,0.064,1,2506.13,0-14,Urgência
2024,12,Hospital Municipal Leste,Oncologia,16,0.717,110,5.2,0.106,2,5975.54,0-14,Urgência
2024,12,Hospital Municipal Leste,Clínica Médica,30,0.827,169,2.4,0.084,0,9704.96,65+,Urgência
2024,12,Hospital Municipal Leste,Cirurgia Geral,27,0.466,85,4.0,0.113,2,4545.5,65+,Urgência
2024,12,Hospital Maternidade Vida,Ortopedia,21,0.634,23,3.9,0.095,0,4466.47,30-49,Eletiva
2024,12,Hospital Maternidade Vida,Pediatria,69,0.857,129,6.7,0.139,4,3808.09,0-14,Urgência
2024,12,Hospital Maternidade Vida,Neurologia,35,0.906,69,5.1,0.059,2,3006.28,0-14,Urgência
2024,12,Hospital Maternidade Vida,Clínica Médica,51,0.609,83,4.6,0.071,2,3406.29,0-14,Urgência
