pedido_id,data_pedido,hora_pedido,vendedor_id,categoria,produto_id,preco_unitario,quantidade,valor_total,frete,estado_cliente,status_pedido,nota_avaliacao
PED-005858,2024-01-08,14:34,VEND-0012,Eletrônicos,PROD-0064,304.57,1,304.57,24.98,BA,Entregue,1.0
PED-005859,2024-06-27,01:06,VEND-0083,Moda Feminina,PROD-0322,29.9,1,29.9,11.57,CE,Entregue,1.0
PED-005860,2024-01-18,18:52,VEND-0102,Acessórios,PROD-0387,54.36,1,54.36,43.25,PA,Em trânsito,
PED-005861,2024-07-02,08:06,VEND-0030,Eletrônicos,PROD-0245,411.32,1,411.32,34.22,SP,Entregue,4.0
PED-005862,2024-05-03,11:03,VEND-0030,Esporte & Lazer,PROD-0424,179.19,1,179.19,40.29,PE,Entregue,4.0
PED-005863,2023-10-04,10:29,VEND-0059,Casa & Decoração,PROD-0038,127.85,1,127.85,28.7,BA,Entregue,5.0
PED-005864,2024-01-14,16:42,VEND-0040,Eletrônicos,PROD-0154,657.97,1,657.97,35.88,RJ,Entregue,5.0
PED-005865,2023-05-24,05:22,VEND-0116,Moda Feminina,PROD-0434,62.65,1,62.65,26.3,BA,Entregue,5.0
PED-005866,2023-01-22,12:28,VEND-0069,Beleza & Saúde,PROD-0315,70.42,2,140.83,16.88,PI,Entregue,5.0
PED-005867,2023-12-02,20:12,VEND-0086,Esporte & Lazer,PROD-0024,147.42,1,147.42,33.34,PI,Entregue,4.0
PED-005868,2024-08-11,07:40,VEND-0119,Moda Feminina,PROD-0042,48.86 ,2,97.73,,RJ,Entregue,5.0
PED-005869,2024-12-28,15:44,VEND-0056,Acessórios,PROD-0393,81.27,1,81.27,30.93,GO,Entregue,2.0
PED-005870,2024-12-23,07:20,VEND-0104,Esporte & Lazer,PROD-0174,145.21,1,145.21,15.76,RS,Entregue,4.0
PED-005871,2023-06-03,05:09,VEND-0045,Moda Masculina,PROD-0179,152.87,2,305.73,20.36,MG,Cancelado,
PED-005872,2024-01-29,11:47,VEND-0029,Moda Masculina,PROD-0383,146.24,1,146.24,36.4,RJ,Entregue,3.0
PED-005873,2023-02-24,16:24,VEND-0113,Moda Masculina,PROD-0363,220.6,2,441.19,8.05,PR,Entregue,1.0
PED-005874,2024-02-13,18:34,VEND-0047,Acessórios,PROD-0078,61.36,1,61.36,17.42,CE,Entregue,5.0
PED-005875,2024-10-09,07:20,VEND-0074,Eletrônicos,PROD-0168,513.9,2,1027.8,30.2,PR,Entregue,5.0
PED-005876,2023-10-04,15:44,VEND-0116,Moda Masculina,PROD-0459,290.29,1,290.29,22.65,SP,Devolvido,
PED-005877,2023-12-01,14:23,VEND-0111,Moda Masculina,PROD-0337,93.74,1,93.74,10.93,MG,Entregue,4.0
PED-005878,2024-04-16,15:19,VEND-0086,Moda Masculina,PROD-0314,146.04,1,146.04,34.53,SP,Entregue,3.0
PED-005879,2024-07-19,06:35,VEND-0059,Casa & Decoração,PROD-0092,198.96,1,198.96,23.33,PR,Entregue,5.0
PED-005880,2023-06-08,19:24,VEND-0109,Eletrônicos,PROD-0387,221.68,1,221.68,16.25,MA,Devolvido,
PED-005881,2023-11-04,15:15,VEND-0074,Moda Masculina,PROD-0342,133.97,1,133.97,34.96,SP,Cancelado,
PED-005882,2024-03-17,12:30,VEND-0038,Esporte & Lazer,PROD-0043,141.24,2,282.49,35.43,PR,Cancelado,
PED-005883,2023-08-20,11:41,VEND-0067,Infantil,PROD-0292,106.7,1,106.7,,CE,Entregue,1.0
PED-005884,2023-04-10,12:28,VEND-0064,Moda Masculina,PROD-0414,92.05,1,92.05,28.86,RS,Entregue,4.0
PED-005885,2023-01-02,14:45,VEND-0075,Moda Masculina,PROD-0362,75.66,1,75.66,35.69,MG,Entregue,2.0
PED-005886,2024-02-23,11:13,VEND-0032,Eletrônicos,PROD-0204,483.0,1,483.0,22.08,MG,Entregue,4.0
PED-005887,2024-05-06,09:54,VEND-0040,Casa & Decoração,PROD-0187,152.47,2,304.95,9.17,SP,Entregue,4.0
PED-005888,2024-07-22,05:09,VEND-0044,Moda Feminina,PROD-0329,201.3,1,201.3,34.2,MG,Entregue,4.0
PED-005889,2023-02-06,17:08,VEND-0077,Eletrônicos,PROD-0364,575.64,2,1151.27,17.55,PR,Entregue,4.0
PED-005890,2023-11-18,04:08,VEND-0098,Esporte & Lazer,PROD-0349,141.26,1,141.26,5.99,CE,Entregue,4.0
PED-005891,2024-02-09,10:18,VEND-0102,Moda Feminina,PROD-0262,76.95,1,76.95,20.15,GO,Devolvido,
PED-005892,2023-11-02,12:56,VEND-0039,Esporte & Lazer,PROD-0252,139.24,2,278.47,34.51,CE,Entregue,5.0
PED-005893,2023-01-08,17:47,VEND-0087,Esporte & Lazer,PROD-0205,201.38,3,604.15,20.87,CE,Em trânsito,
PED-005894,2023-01-18,18:50,VEND-0003,Beleza & Saúde,PROD-0071,65.72,1,65.72,7.1,CE,Entregue,4.0
PED-005895,2023-07-04,07:47,VEND-0040,Esporte & Lazer,PROD-0137,63.02,1,63.02,43.62,MG,Devolvido,
PED-005896,2023-08-05,13:03,VEND-0072,Moda Masculina,PROD-0115,198.45,1,198.45,25.45,BA,Em trânsito,
PED-005897,2024-02-17,12:28,VEND-0068,Moda Masculina,PROD-0352,222.12,1,222.12,31.55,RJ,Devolvido,
PED-005898,2023-07-30,05:56,VEND-0083,Eletrônicos,PROD-0189,408.72,1,408.72,35.29,MA,Em trânsito,
PED-005899,2024-11-14,00:14,VEND-0004,Beleza & Saúde,PROD-0183,137.52,1,137.52,38.41,SP,Entregue,4.0
PED-005900,2023-03-10,08:51,VEND-0024,Moda Feminina,PROD-0016,98.74,1,98.74,10.81,CE,Entregue,5.0
PED-005901,2023-05-01,13:33,VEND-0103,Moda Masculina,PROD-0205,108.96,1,108.96,33.29,SP,Entregue,5.0
PED-005902,2024-08-21,17:46,VEND-0020,Acessórios,PROD-0401,56.12,1,56.12,33.54,RN,Devolvido,
PED-005903,2024-11-05,08:41,VEND-0013,Moda Masculina,PROD-0002,243.76,2,487.52,40.96,CE,Em trânsito,
PED-005904,2024-03-04,17:04,VEND-0046,Moda Feminina,PROD-0303,144.89,1,144.89,8.36,CE,Devolvido,
PED-005905,2023-01-08,14:57,VEND-0083,Moda Feminina,PROD-0093,65.07,1,65.07,28.32,PE,Devolvido,
PED-005906,2023-08-03,22:46,VEND-0088,Moda Feminina,PROD-0244,137.66,1,137.66,16.93,CE,Cancelado,
PED-005907,2024-04-22,15:51,VEND-0084,Eletrônicos,PROD-0040,377.26,1,377.26,33.29,BA,Entregue,3.0
PED-005908,2024-01-29,15:33,VEND-0111,Beleza & Saúde,PROD-0063,80.32,1,80.32,25.62,CE,Entregue,3.0
PED-005909,2023-01-29,10:44,VEND-0053,Moda Masculina,PROD-0493,180.8,1,180.8,26.85,BA,Entregue,4.0
PED-005910,2024-07-02,13:46,VEND-0116,Eletrônicos,PROD-0342,480.24,1,480.24,30.26,CE,Entregue,5.0
PED-005911,2023-08-09,10:08,VEND-0089,Eletrônicos,PROD-0188,781.48,1,781.48,14.74,CE,Entregue,4.0
PED-005912,2023-01-03,13:55,VEND-0112,Moda Feminina,PROD-0276,185.38,1,185.38,7.25,SP,Entregue,3.0
PED-005913,2023-03-22,14:01,VEND-0053,Esporte & Lazer,PROD-0477,149.03,2,298.06,9.71,CE,Entregue,4.0
PED-005914,2023-02-25,13:28,VEND-0101,Infantil,PROD-0238,52.23,1,52.23,33.91,CE,Devolvido,
PED-005915,2023-10-29,15:34,VEND-0030,Moda Feminina,PROD-0008,63.17,1,63.17,5.8,SP,Em trânsito,
PED-005916,2024-06-08,18:25,VEND-0009,Esporte & Lazer,PROD-0017,367.06,1,367.06,14.53,SP,Em trânsito,
PED-005917,2023-11-27,14:27,VEND-0062,Esporte & Lazer,PROD-0198,226.07,1,226.07,23.88,PA,Cancelado,
PED-005918,2023-06-20,14:56,VEND-0024,Moda Masculina,PROD-0090,85.11,1,85.11,19.88,PE,Entregue,5.0
PED-005919,2024-08-03,13:38,VEND-0036,Acessórios,PROD-0126,77.77,1,77.77,6.06,RJ,Em trânsito,
PED-005920,2024-03-20,11:58,VEND-0013,Moda Feminina,PROD-0333,142.26,1,142.26,25.8,PE,Devolvido,
PED-005921,2023-01-11,06:35,VEND-0005,Casa & Decoração,PROD-0187,137.18,1,137.18,24.3,CE,Em trânsito,
PED-005922,2024-02-22,09:53,VEND-0045,Eletrônicos,PROD-0121,534.9,2,1069.8,44.76,PE,Entregue,3.0
PED-005923,2023-05-08,14:42,VEND-0031,Infantil,PROD-0183,88.05,2,176.11,36.76,CE,Entregue,3.0
PED-005924,2023-08-03,11:00,VEND-0026,Eletrônicos,PROD-0146,355.61,1,355.61,19.68,MG,Entregue,5.0
PED-005925,2023-11-26,08:17,VEND-0120,Moda Masculina,PROD-0201,134.6 ,1,134.6,43.54,RJ,Entregue,3.0
PED-005926,2023-05-24,13:56,VEND-0023,Moda Feminina,PROD-0269,98.29,1,98.29,12.62,MG,Em trânsito,
PED-005927,2024-05-07,08:17,VEND-0062,Eletrônicos,PROD-0180,355.02,1,355.02,8.9,RS,Devolvido,
PED-005928,2023-02-20,21:15,VEND-0032,Acessórios,PROD-0432,49.64,1,49.64,13.86,MA,Entregue,4.0
PED-005929,2024-12-22,14:02,VEND-0098,Beleza & Saúde,PROD-0444,87.47,2,174.93,38.7,CE,Entregue,5.0
PED-005930,2024-03-03,14:05,VEND-0002,Moda Masculina,PROD-0281,176.5,1,176.5,26.83,PR,Em trânsito,
PED-005931,2023-02-06,01:31,VEND-0079,Eletrônicos,PROD-0399,277.53,1,277.53,14.73,CE,Entregue,4.0
PED-005932,2024-10-12,12:48,VEND-0089,Casa & Decoração,PROD-0389,237.28,1,237.28,38.65,SP,Em trânsito,
PED-005933,2024-03-09,20:03,VEND-0032,Infantil,PROD-0003,101.47,1,101.47,10.01,MA,Entregue,5.0
PED-005934,2024-01-16,11:29,VEND-0078,Eletrônicos,PROD-0481,843.57,1,843.57,15.54,PA,Entregue,4.0
PED-005935,2023-11-10,05:39,VEND-0042,Beleza & Saúde,PROD-0062,61.75,2,123.5,,CE,Entregue,5.0
PED-005936,2023-02-24,02:27,VEND-0043,Eletrônicos,PROD-0393,510.59,1,510.59,20.92,MG,Cancelado,
PED-005937,2023-11-14,20:00,VEND-0120,Acessórios,PROD-0486,46.69,1,46.69,42.61,SE,Entregue,2.0
PED-005938,2023-02-14,16:29,VEND-0062,Eletrônicos,PROD-0005,103.19,1,103.19,10.4,CE,Em trânsito,
PED-005939,2024-10-02,15:56,VEND-0049,Moda Masculina,PROD-0443,160.37,1,160.37,27.33,CE,Devolvido,
PED-005940,2023-02-15,11:08,VEND-0029,Beleza & Saúde,PROD-0456,65.31,2,130.62,6.97,SP,Em trânsito,
PED-005941,2023-08-13,23:56,VEND-0012,Esporte & Lazer,PROD-0329,174.86,1,174.86,44.87,SP,Entregue,5.0
PED-005942,2023-08-30,14:33,VEND-0103,Casa & Decoração,PROD-0323,230.26,1,230.26,20.43,CE,Entregue,2.0
PED-005943,2023-04-10,10:51,VEND-0032,Casa & Decoração,PROD-0383,256.0,1,256.0,22.8,PI,Entregue,4.0
PED-005944,2023-01-19,13:22,VEND-0005,Eletrônicos,PROD-0146,528.45,1,528.45,15.56,PE,Cancelado,
PED-005945,2024-03-19,16:56,VEND-0024,Infantil,PROD-0250,111.82,1,111.82,6.78,SP,Entregue,3.0
PED-005946,2024-08-23,15:59,VEND-0019,Eletrônicos,PROD-0406,376.84 ,1,376.84,16.67,PE,Entregue,5.0
PED-005947,2023-04-12,15:09,VEND-0027,Casa & Decoração,PROD-0127,237.04,1,237.04,18.91,MG,Entregue,5.0
PED-005948,2023-06-11,10:23,VEND-0087,Acessórios,PROD-0490,51.71,1,51.71,6.11,MG,Entregue,1.0
PED-005949,2024-05-14,22:14,VEND-0020,Infantil,PROD-0273,35.75,3,107.25,12.47,CE,Devolvido,
PED-005950,2024-10-17,14:14,VEND-0010,Moda Masculina,PROD-0472,92.57,1,92.57,25.83,CE,Entregue,3.0
PED-005951,2023-03-14,13:22,VEND-0007,Beleza & Saúde,PROD-0091,66.4,1,66.4,23.49,PE,Cancelado,
PED-005952,2024-11-17,15:44,VEND-0027,Casa & Decoração,PROD-0242,297.72,1,297.72,7.18,CE,Entregue,5.0
PED-005953,2024-09-02,17:10,VEND-0041,Casa & Decoração,PROD-0487,234.94,3,704.83,31.48,RJ,Entregue,4.0
PED-005954,2024-11-15,10:55,VEND-0088,Eletrônicos,PROD-0132,484.28,1,484.28,33.57,CE,Entregue,2.0
PED-005955,2023-11-07,18:53,VEND-0045,Moda Feminina,PROD-0030,199.57,1,199.57,16.75,PR,Entregue,4.0
PED-005956,2024-08-30,16:02,VEND-0040,Esporte & Lazer,PROD-0039,133.2,2,266.4,22.73,SP,Entregue,4.0
PED-005957,2023-10-04,12:30,VEND-0092,Beleza & Saúde,PROD-0015,140.43,2,280.86,34.86,MA,Cancelado,
PED-005958,2023-11-10,07:13,VEND-0070,Moda Masculina,PROD-0337,252.59,1,252.59,30.13,BA,Entregue,4.0
PED-005959,2023-01-04,04:22,VEND-0047,Eletrônicos,PROD-0324,170.74,2,341.48,9.03,PR,Cancelado,
PED-005960,2023-04-12,19:31,VEND-0013,Eletrônicos,PROD-0163,622.66,1,622.66,18.89,MA,Cancelado,
PED-005961,2023-04-11,16:28,VEND-0070,Moda Masculina,PROD-0026,172.03,1,172.03,30.18,CE,Entregue,2.0
PED-005962,2023-11-11,07:32,VEND-0049,Eletrônicos,PROD-0174,434.89,1,434.89,23.31,BA,Entregue,5.0
PED-005963,2023-09-22,14:00,VEND-0012,Moda Feminina,PROD-0261,43.88,1,43.88,,CE,Devolvido,
PED-005964,2024-08-07,08:26,VEND-0004,Eletrônicos,PROD-0138,378.55,1,378.55,20.66,RS,Cancelado,
PED-005965,2023-03-14,17:24,VEND-0112,Moda Masculina,PROD-0194,149.2,3,447.59,11.26,PR,Entregue,5.0
PED-005966,2023-04-01,09:32,VEND-0109,Beleza & Saúde,PROD-0353,108.25,3,324.75,8.05,RJ,Devolvido,
PED-005967,2024-07-30,13:26,VEND-0003,Esporte & Lazer,PROD-0105,181.87,1,181.87,23.69,PB,Entregue,4.0
PED-005968,2023-12-17,15:06,VEND-0115,Esporte & Lazer,PROD-0414,184.62,1,184.62,29.41,MA,Entregue,3.0
PED-005969,2024-11-21,05:48,VEND-0059,Eletrônicos,PROD-0120,737.8,1,737.8,31.99,CE,Entregue,4.0
PED-005970,2024-05-18,06:29,VEND-0031,Eletrônicos,PROD-0392,728.67,1,728.67,26.7,PE,Entregue,2.0
PED-005971,2023-07-04,19:14,VEND-0025,Eletrônicos,PROD-0391,258.56,1,258.56,27.12,CE,Cancelado,
PED-005972,2023-01-25,03:55,VEND-0045,Acessórios,PROD-0204,23.51,2,47.02,44.33,SP,Cancelado,
PED-005973,2023-05-11,08:37,VEND-0027,Casa & Decoração,PROD-0041,264.06,1,264.06,17.94,CE,Entregue,4.0
PED-005974,2023-09-18,12:02,VEND-0002,Infantil,PROD-0198,94.74,1,94.74,43.99,CE,Entregue,4.0
PED-005975,2024-02-05,10:28,VEND-0001,Eletrônicos,PROD-0191,378.1,2,756.2,7.64,SE,Entregue,4.0
PED-005976,2023-05-11,14:29,VEND-0052,Esporte & Lazer,PROD-0051,262.46,1,262.46,27.13,RJ,Entregue,5.0
PED-005977,2023-03-07,09:39,VEND-0098,Esporte & Lazer,PROD-0287,144.38,1,144.38,29.49,RS,Devolvido,
PED-005978,2023-12-12,01:44,VEND-0069,Moda Feminina,PROD-0218,111.54,1,111.54,14.86,SP,Cancelado,
PED-005979,2024-06-16,17:32,VEND-0060,Eletrônicos,PROD-0264,604.39 ,1,604.39,23.08,GO,Entregue,4.0
PED-005980,2023-04-23,08:06,VEND-0022,Moda Feminina,PROD-0193,140.63,1,140.63,44.54,MG,Cancelado,
PED-005981,2024-05-31,20:48,VEND-0073,Eletrônicos,PROD-0125,423.0,1,423.0,11.54,GO,Entregue,4.0
PED-005982,2024-01-12,18:17,VEND-0081,Moda Masculina,PROD-0197,179.0,1,179.0,13.73,MA,Em trânsito,
PED-005983,2024-12-02,17:51,VEND-0031,Eletrônicos,PROD-0283,679.03,1,679.03,6.88,PE,Cancelado,
PED-005984,2024-07-09,15:10,VEND-0097,Eletrônicos,PROD-0058,564.32,1,564.32,13.02,PI,Devolvido,
PED-005985,2023-12-11,15:02,VEND-0031,Infantil,PROD-0430,128.25,1,128.25,40.81,SE,Entregue,3.0
PED-005986,2023-01-15,14:18,VEND-0113,Eletrônicos,PROD-0258,507.18,1,507.18,33.97,SP,Entregue,1.0
PED-005987,2023-04-25,17:27,VEND-0036,Esporte & Lazer,PROD-0277,243.55,1,243.55,10.01,CE,Entregue,4.0
PED-005988,2023-02-09,19:03,VEND-0087,Acessórios,PROD-0179,77.02,1,77.02,24.97,RS,Entregue,5.0
PED-005989,2024-01-31,20:42,VEND-0064,Moda Feminina,PROD-0057,121.37,1,121.37,41.02,CE,Entregue,4.0
PED-005990,2024-11-02,13:50,VEND-0082,Esporte & Lazer,PROD-0288,126.78,1,126.78,38.95,MA,Entregue,5.0
PED-005991,2024-07-31,14:55,VEND-0015,Beleza & Saúde,PROD-0073,22.03,1,22.03,11.95,RJ,Devolvido,
PED-005992,2024-04-29,16:19,VEND-0101,Moda Masculina,PROD-0121,155.72,1,155.72,37.35,SP,Entregue,4.0
PED-005993,2023-06-09,09:04,VEND-0111,Moda Masculina,PROD-0421,179.74,1,179.74,42.71,SP,Cancelado,
PED-005994,2024-04-01,10:39,VEND-0096,Eletrônicos,PROD-0016,613.99,1,613.99,16.32,PE,Entregue,4.0
PED-005995,2023-01-27,13:25,VEND-0051,Infantil,PROD-0289,48.07,1,48.07,42.6,PR,Entregue,4.0
PED-005996,2023-12-18,17:44,VEND-0067,Esporte & Lazer,PROD-0314,166.84,2,333.67,25.98,CE,Em trânsito,
PED-005997,2023-03-30,23:45,VEND-0089,Beleza & Saúde,PROD-0020,95.8,2,191.6,33.31,MG,Entregue,5.0
PED-005998,2024-05-12,11:56,VEND-0036,Moda Masculina,PROD-0362,247.28,1,247.28,43.77,SP,Em trânsito,
PED-005999,2024-08-22,15:51,VEND-0059,Beleza & Saúde,PROD-0346,40.44,1,40.44,8.2,MG,Entregue,5.0
PED-006000,2024-09-26,15:46,VEND-0066,Infantil,PROD-0412,101.88,1,101.88,26.25,RJ,Entregue,4.0
PED-006001,2023-11-10,03:32,VEND-0034,Esporte & Lazer,PROD-0256,135.78,1,135.78,32.37,SP,Cancelado,
PED-006002,2024-07-18,13:09,VEND-0048,Beleza & Saúde,PROD-0207,108.98,1,108.98,23.94,RJ,Entregue,4.0
PED-006003,2023-09-28,11:33,VEND-0115,Beleza & Saúde,PROD-0156,25.31,1,25.31,10.34,CE,Entregue,3.0
PED-006004,2023-06-02,13:56,VEND-0037,Infantil,PROD-0474,110.28,1,110.28,44.11,RJ,Cancelado,
PED-006005,2024-12-16,17:27,VEND-0031,Moda Masculina,PROD-0244,173.1,1,173.1,31.67,RJ,Em trânsito,
PED-006006,2023-10-30,17:29,VEND-0001,Moda Feminina,PROD-0288,84.23,1,84.23,26.05,MG,Devolvido,
PED-006007,2024-06-25,17:36,VEND-0048,Esporte & Lazer,PROD-0233,222.93,1,222.93,31.34,CE,Cancelado,
PED-006008,2024-07-24,16:43,VEND-0104,Casa & Decoração,PROD-0090,161.88,1,161.88,31.94,CE,Entregue,5.0
PED-006009,2023-10-03,20:35,VEND-0024,Moda Feminina,PROD-0202,170.15,1,170.15,19.64,RS,Cancelado,
PED-006010,2023-08-12,16:10,VEND-0021,Moda Masculina,PROD-0485,56.95,1,56.95,38.64,CE,Entregue,5.0
PED-006011,2023-08-10,20:27,VEND-0022,Moda Masculina,PROD-0070,15.0,1,15.0,35.36,CE,Entregue,2.0
PED-006012,2023-10-09,08:34,VEND-0034,Casa & Decoração,PROD-0016,155.48,1,155.48,18.79,PB,Em trânsito,
PED-006013,2023-11-13,15:08,VEND-0006,Eletrônicos,PROD-0120,440.57,2,881.14,44.45,RS,Em trânsito,
PED-006014,2023-05-13,12:20,VEND-0091,Beleza & Saúde,PROD-0308,104.19,1,104.19,15.53,CE,Entregue,5.0
PED-006015,2024-06-14,04:35,VEND-0067,Beleza & Saúde,PROD-0343,149.0,1,149.0,15.48,RN,Entregue,4.0
PED-006016,2024-10-01,15:38,VEND-0035,Esporte & Lazer,PROD-0296,203.16,2,406.32,33.62,CE,Entregue,4.0
PED-006017,2023-02-08,09:36,VEND-0118,Eletrônicos,PROD-0210,718.29,1,718.29,,CE,Entregue,4.0
PED-006018,2024-06-29,15:38,VEND-0066,Casa & Decoração,PROD-0472,265.85,1,265.85,20.94,RJ,Entregue,4.0
PED-006019,2024-10-09,10:40,VEND-0114,Eletrônicos,PROD-0331,814.15,2,1628.29,42.33,CE,Entregue,4.0
PED-006020,2023-03-22,06:33,VEND-0116,Moda Masculina,PROD-0342,256.27,1,256.27,32.66,SP,Entregue,5.0
PED-006021,2023-02-22,10:04,VEND-0014,Acessórios,PROD-0043,88.27,1,88.27,13.72,PB,Cancelado,
PED-006022,2023-04-23,18:35,VEND-0040,Moda Masculina,PROD-0349,127.1,1,127.1,13.63,SP,Entregue,5.0
PED-006023,2024-03-02,09:34,VEND-0088,Acessórios,PROD-0395,19.26,1,19.26,31.87,PA,Entregue,3.0
PED-006024,2024-01-24,14:21,VEND-0080,Moda Feminina,PROD-0383,133.36,1,133.36,28.77,PA,Entregue,5.0
PED-006025,2023-07-18,14:14,VEND-0021,Esporte & Lazer,PROD-0490,75.15,1,75.15,8.01,BA,Entregue,5.0
PED-006026,2024-10-21,20:25,VEND-0093,Esporte & Lazer,PROD-0453,236.33,1,236.33,34.62,RS,Em trânsito,
PED-006027,2024-09-15,22:50,VEND-0037,Casa & Decoração,PROD-0105,143.86,1,143.86,16.04,CE,Em trânsito,
PED-006028,2023-12-29,12:28,VEND-0064,Infantil,PROD-0058,46.33,2,92.67,42.35,SP,Cancelado,
PED-006029,2024-08-24,11:12,VEND-0072,Esporte & Lazer,PROD-0277,113.71,1,113.71,11.11,MA,Entregue,3.0
PED-006030,2023-01-01,14:52,VEND-0025,Moda Feminina,PROD-0439,124.25,1,124.25,28.72,BA,Cancelado,
PED-006031,2024-07-15,13:04,VEND-0062,Moda Feminina,PROD-0403,174.71,1,174.71,38.92,BA,Entregue,5.0
PED-006032,2023-09-21,11:55,VEND-0095,Infantil,PROD-0459,15.0,1,15.0,15.67,SP,Entregue,5.0
PED-006033,2024-12-15,06:23,VEND-0050,Moda Masculina,PROD-0190,147.39,1,147.39,9.75,CE,Entregue,3.0
PED-006034,2024-06-06,23:18,VEND-0015,Moda Feminina,PROD-0374,145.63,1,145.63,22.94,CE,Entregue,5.0
PED-006035,2023-03-18,12:26,VEND-0016,Infantil,PROD-0330,145.65,1,145.65,20.97,RJ,Entregue,3.0
PED-006036,2023-03-06,11:32,VEND-0040,Esporte & Lazer,PROD-0115,174.0,1,174.0,27.3,SP,Entregue,4.0
PED-006037,2023-09-05,14:51,VEND-0029,Infantil,PROD-0336,100.13,2,200.25,19.81,BA,Devolvido,
PED-006038,2024-03-09,17:37,VEND-0007,Moda Masculina,PROD-0225,171.67,1,171.67,18.68,SP,Entregue,5.0
PED-006039,2023-09-20,11:59,VEND-0008,Eletrônicos,PROD-0156,494.14,1,494.14,9.67,PA,Cancelado,
PED-006040,2024-04-01,19:01,VEND-0021,Casa & Decoração,PROD-0412,43.11,2,86.21,35.77,PI,Entregue,2.0
PED-006041,2023-02-17,12:03,VEND-0025,Moda Feminina,PROD-0312,138.52,1,138.52,38.15,GO,Entregue,3.0
PED-006042,2024-11-24,08:55,VEND-0006,Acessórios,PROD-0124,26.48,1,26.48,6.37,BA,Entregue,5.0
PED-006043,2023-05-15,16:53,VEND-0009,Moda Masculina,PROD-0068,36.66,3,109.99,32.88,PR,Devolvido,
PED-006044,2023-08-08,17:15,VEND-0044,Casa & Decoração,PROD-0328,210.69,1,210.69,6.64,SP,Entregue,5.0
PED-006045,2024-01-28,13:37,VEND-0049,Infantil,PROD-0401,86.96,1,86.96,19.68,RN,Entregue,5.0
PED-006046,2024-09-17,12:45,VEND-0052,Beleza & Saúde,PROD-0112,55.74,1,55.74,36.95,BA,Entregue,1.0
PED-006047,2024-03-27,03:00,VEND-0043,Moda Feminina,PROD-0041,101.07,2,202.13,43.94,SP,Devolvido,
PED-006048,2024-08-22,08:08,VEND-0092,Esporte & Lazer,PROD-0241,76.29,1,76.29,37.66,GO,Devolvido,
PED-006049,2023-11-26,09:27,VEND-0019,Acessórios,PROD-0306,109.26,1,109.26,19.09,RJ,Devolvido,
PED-006050,2024-07-23,17:22,VEND-0110,Moda Masculina,PROD-0016,72.0,1,72.0,38.59,CE,Entregue,4.0
PED-006051,2024-05-24,14:19,VEND-0038,Infantil,PROD-0203,160.17,1,160.17,23.56,MG,Entregue,5.0
PED-006052,2023-07-25,17:36,VEND-0117,Moda Masculina,PROD-0181,124.46,1,124.46,29.53,RJ,Entregue,5.0
PED-006053,2024-09-04,09:18,VEND-0060,Moda Feminina,PROD-0292,214.62,1,214.62,22.41,BA,Cancelado,
PED-006054,2024-02-29,15:45,VEND-0108,Moda Feminina,PROD-0071,122.04,1,122.04,6.02,CE,Entregue,2.0
PED-006055,2024-05-22,17:52,VEND-0067,Beleza & Saúde,PROD-0133,31.0 ,2,62.0,39.35,RJ,Em trânsito,
PED-006056,2023-01-24,16:27,VEND-0074,Moda Feminina,PROD-0418,210.01,1,210.01,41.14,MG,Cancelado,
PED-006057,2024-02-24,09:13,VEND-0003,Acessórios,PROD-0398,95.82,1,95.82,26.83,PB,Devolvido,
PED-006058,2024-02-17,12:29,VEND-0107,Casa & Decoração,PROD-0382,150.95,1,150.95,8.46,CE,Entregue,5.0
PED-006059,2023-09-19,18:15,VEND-0004,Moda Feminina,PROD-0113,70.11,3,210.33,29.73,CE,Entregue,4.0
PED-006060,2024-03-26,12:54,VEND-0026,Eletrônicos,PROD-0132,400.39,1,400.39,16.68,CE,Entregue,4.0
PED-006061,2023-01-05,19:17,VEND-0016,Acessórios,PROD-0368,15.0,1,15.0,8.5,SP,Devolvido,
PED-006062,2024-05-13,17:22,VEND-0007,Eletrônicos,PROD-0234,441.96,1,441.96,7.15,PA,Entregue,5.0
PED-006063,2024-07-05,12:21,VEND-0106,Eletrônicos,PROD-0295,319.81,1,319.81,18.69,CE,Entregue,1.0
PED-006064,2024-03-11,22:03,VEND-0005,Eletrônicos,PROD-0387,320.18,1,320.18,22.66,MA,Em trânsito,
PED-006065,2024-01-11,10:25,VEND-0045,Infantil,PROD-0110,36.85,1,36.85,33.21,MG,Em trânsito,
PED-006066,2024-01-30,23:34,VEND-0048,Esporte & Lazer,PROD-0159,259.89,1,259.89,20.95,CE,Em trânsito,
PED-006067,2024-05-27,08:01,VEND-0082,Esporte & Lazer,PROD-0421,246.85,1,246.85,23.39,CE,Entregue,5.0
PED-006068,2023-07-20,08:04,VEND-0080,Eletrônicos,PROD-0123,472.35,1,472.35,38.08,CE,Entregue,3.0
PED-006069,2024-09-28,09:19,VEND-0104,Eletrônicos,PROD-0011,248.86,2,497.72,14.99,CE,Entregue,4.0
PED-006070,2024-11-05,13:13,VEND-0035,Casa & Decoração,PROD-0465,76.29,1,76.29,40.59,RJ,Entregue,5.0
PED-006071,2023-11-17,15:38,VEND-0072,Beleza & Saúde,PROD-0243,110.59,1,110.59,19.52,RJ,Entregue,5.0
PED-006072,2024-01-21,14:00,VEND-0008,Acessórios,PROD-0004,47.99,1,47.99,12.99,RJ,Cancelado,
