municipio,ano,programa,valor_repassado,valor_executado_declarado,fonte
Município 166,2020,Esporte,585805.34,513584.08,Emenda Parlamentar
Município 166,2021,Educação Fundamental,740337.4,682569.48,FUNDEB
Município 166,2021,Saneamento,765649.11,742633.91,FPM
Município 166,2021,Esporte,617659.7,538756.34,PAC
Município 166,2022,Infraestrutura,422727.05,403012.7,FUNDEB
Município 166,2022,Esporte,199392.76,198292.17,FUNDEB
Município 166,2022,Saneamento,157327.55,153268.78,FPM
Município 166,2022,Cultura,477142.94,444474.78,PAC
Município 166,2022,Assistência Social,193492.59,167828.84,FUNDEB
Município 166,2022,Saúde Básica,324711.19,277236.19,FPM
Município 166,2023,Saúde Básica,285144.01,260045.36,SUS
Município 166,2023,Educação Fundamental,625080.06,584450.71,FPM
Município 166,2023,Assistência Social,615438.32,610081.02,SUS
Município 166,2023,Esporte,50000.0,49383.18,FPM
Município 166,2023,Saneamento,400390.13,348970.35,FUNDEB
Município 167,2020,Saúde Básica,598929.09,514807.89,FPM
Município 167,2020,Saneamento,224592.07,223797.1,Emenda Parlamentar
Município 167,2020,Esporte,744001.14,738257.13,SUS
Município 167,2020,Educação Fundamental,575663.81,562902.79,FPM
Município 167,2021,Saneamento,464054.01,459941.24,Emenda Parlamentar
Município 167,2021,Infraestrutura,482192.64,448922.87,FUNDEB
Município 167,2021,Cultura,590600.85,572777.0,Emenda Parlamentar
Município 167,2022,Infraestrutura,502867.31,477242.33,PAC
Município 167,2022,Saúde Básica,266423.84,254019.11,FUNDEB
Município 167,2022,Saneamento,562290.9,529052.84,SUS
Município 167,2022,Cultura,282379.83,256526.19,FUNDEB
Município 167,2022,Esporte,499452.65,447544.55,Emenda Parlamentar
Município 167,2023,Saneamento,538269.74,511294.91,FPM
Município 167,2023,Assistência Social,200153.92,200030.79,FPM
Município 167,2023,Esporte,448654.24,428357.69,FUNDEB
Município 167,2023,Saúde Básica,287026.79,250814.3,SUS
Município 167,2023,Infraestrutura,692272.54,642483.87,FUNDEB
Município 167,2023,Educação Fundamental,643956.09,627328.11,FPM
Município 168,2020,Assistência Social,561489.1,518484.95,FUNDEB
Município 168,2020,Saúde Básica,534501.65,530038.11,FUNDEB
Município 168,2020,Infraestrutura,372508.59,354927.75,Emenda Parlamentar
Município 168,2021,Esporte,481188.66,412966.82,FPM
Município 168,2021,Assistência Social,660582.62,600745.51,SUS
Município 168,2021,Saneamento,184910.37,159810.0,FUNDEB
Município 168,2021,Educação Fundamental,541712.88,490677.28,FUNDEB
Município 168,2021,Infraestrutura,789377.91,783307.82,FPM
Município 168,2021,Cultura,318186.86,270902.41,FPM
Município 168,2022,Saneamento,802356.73,692354.53,SUS
Município 168,2022,Saúde Básica,225845.56,216928.32,PAC
Município 168,2022,Cultura,658298.69,561476.03,PAC
Município 168,2022,Educação Fundamental,445904.77,400594.04,SUS
Município 168,2022,Esporte,534248.11,485964.6,FUNDEB
Município 168,2022,Assistência Social,510976.36,480717.99,SUS
Município 168,2023,Saneamento,475336.71,425616.71,SUS
Município 168,2023,Assistência Social,535078.61,518189.45,FPM
Município 168,2023,Infraestrutura,602373.2,535734.73,FPM
Município 169,2020,Infraestrutura,757352.45,688990.99,FPM
Município 169,2020,Assistência Social,810673.06,790862.99,FUNDEB
Município 169,2020,Saúde Básica,878692.74,766292.5,FPM
Município 169,2020,Educação Fundamental,335269.09,310445.84,Emenda Parlamentar
Município 169,2021,Infraestrutura,637937.96,549436.04,Emenda Parlamentar
Município 169,2021,Esporte,394757.91,372707.55,FUNDEB
Município 169,2021,Assistência Social,517105.76,460795.25,FUNDEB
Município 169,2021,Saneamento,391709.6,353376.93,SUS
Município 169,2022,Saúde Básica,385626.46,366738.59,FUNDEB
Município 169,2022,Saneamento,543510.11,523725.96,SUS
Município 169,2022,Infraestrutura,940965.31,877740.9,FPM
Município 169,2023,Cultura,221463.66,207491.03,Emenda Parlamentar
Município 169,2023,Saúde Básica,521828.53,464002.03,Emenda Parlamentar
Município 169,2023,Educação Fundamental,604443.42,541744.06,Emenda Parlamentar
Município 170,2020,Cultura,482753.52,460258.26,Emenda Parlamentar
Município 170,2020,Saúde Básica,281009.57,275384.85,PAC
Município 170,2020,Assistência Social,496493.98,489409.31,Emenda Parlamentar
Município 170,2021,Assistência Social,598741.54,556143.86,Emenda Parlamentar
Município 170,2021,Saneamento,747735.01,740488.86,SUS
Município 170,2021,Cultura,1063271.81,957392.27,Emenda Parlamentar
Município 170,2021,Esporte,524264.58,502692.15,Emenda Parlamentar
Município 170,2022,Infraestrutura,773609.34,688841.28,FUNDEB
Município 170,2022,Esporte,579655.15,552591.54,SUS
Município 170,2022,Saúde Básica,372225.05,320802.06,Emenda Parlamentar
Município 170,2022,Assistência Social,385495.42,369488.93,Emenda Parlamentar
Município 170,2022,Saneamento,594795.09,535063.65,Emenda Parlamentar
Município 170,2023,Educação Fundamental,688700.08,633926.23,SUS
Município 170,2023,Infraestrutura,206002.07,190959.62,FUNDEB
Município 170,2023,Cultura,569985.1,555321.65,FUNDEB
Município 170,2023,Saneamento,645423.94,620531.6,Emenda Parlamentar
Município 170,2023,Assistência Social,466156.24,420572.22,SUS
Município 170,2023,Esporte,243754.0,210425.05,FUNDEB
Município 171,2020,Educação Fundamental,376610.71,322990.94,FUNDEB
Município 171,2020,Saúde Básica,189124.47,164498.5,SUS
Município 171,2020,Esporte,568774.67,562887.97,Emenda Parlamentar
Município 171,2020,Cultura,286444.8,256172.2,FUNDEB
Município 171,2020,Assistência Social,764430.83,728991.67,PAC
Município 171,2020,Saneamento,182274.7,160445.88,FUNDEB
Município 171,2021,Saúde Básica,570342.23,529518.76,SUS
Município 171,2021,Assistência Social,443993.88,439106.33,PAC
Município 171,2021,Saneamento,642511.66,628712.09,PAC
Município 171,2021,Cultura,260062.17,250621.97,FPM
Município 171,2021,Educação Fundamental,535365.19,518092.84,Emenda Parlamentar
Município 171,2022,Cultura,447022.81,392151.3,PAC
Município 171,2022,Saneamento,814435.64,774346.15,SUS
Município 171,2022,Educação Fundamental,470342.81,436988.03,PAC
Município 171,2022,Infraestrutura,166698.54,156556.2,FPM
Município 171,2022,Assistência Social,292328.39,275015.46,Emenda Parlamentar
Município 171,2023,Cultura,1013638.48,996607.37,SUS
Município 171,2023,Educação Fundamental,264272.33,248519.46,FUNDEB
Município 171,2023,Infraestrutura,590738.94,519063.45,FUNDEB
Município 172,2020,Infraestrutura,50000.0,47934.63,FUNDEB
Município 172,2020,Saneamento,501691.31,487481.89,PAC
Município 172,2020,Esporte,551371.76,526925.86,FPM
Município 172,2020,Assistência Social,655001.72,568129.05,Emenda Parlamentar
Município 172,2020,Educação Fundamental,693997.17,632583.44,FPM
Município 172,2020,Saúde Básica,800612.21,685816.54,Emenda Parlamentar
Município 172,2021,Saneamento,554650.29,504015.43,FUNDEB
Município 172,2021,Esporte,256645.11,240387.74,FPM
Município 172,2021,Cultura,757105.12,679199.0,PAC
Município 172,2021,Saúde Básica,443756.3,385956.7,FUNDEB
Município 172,2021,Infraestrutura,461589.86,448824.25,Emenda Parlamentar
Município 172,2021,Assistência Social,672206.86,652693.68,Emenda Parlamentar
Município 172,2022,Saneamento,546601.78,541148.73,PAC
Município 172,2022,Educação Fundamental,623097.6,611771.48,SUS
Município 172,2022,Cultura,715496.54,695680.59,PAC
Município 172,2022,Saúde Básica,176090.83,168330.5,SUS
Município 172,2022,Esporte,438341.52,395337.71,FUNDEB
Município 172,2023,Cultura,542255.4,492610.97,Emenda Parlamentar
Município 172,2023,Infraestrutura,731457.32,639661.86,SUS
Município 172,2023,Saneamento,632734.19,545955.29,Emenda Parlamentar
Município 173,2020,Educação Fundamental,603338.9,515015.84,FUNDEB
Município 173,2020,Esporte,540531.05,477328.06,FUNDEB
Município 173,2020,Assistência Social,1022815.82,930370.24,PAC
Município 173,2020,Saúde Básica,244106.9,242367.04,Emenda Parlamentar
Município 173,2021,Saneamento,454105.62,416134.48,FUNDEB
Município 173,2021,Esporte,848550.17,818795.06,FUNDEB
Município 173,2021,Educação Fundamental,230255.36,199254.29,PAC
Município 173,2021,Infraestrutura,484162.57,477847.93,Emenda Parlamentar
Município 173,2022,Assistência Social,719332.33,672987.74,SUS
Município 173,2022,Saúde Básica,807175.47,784247.25,PAC
Município 173,2022,Cultura,642333.07,625935.94,FUNDEB
Município 173,2022,Saneamento,471555.45,406054.99,FUNDEB
Município 173,2022,Esporte,480971.0,417979.61,FUNDEB
Município 173,2022,Infraestrutura,369847.07,364909.26,FPM
Município 173,2023,Assistência Social,412879.86,388386.09,Emenda Parlamentar
Município 173,2023,Cultura,374648.65,368268.47,PAC
Município 173,2023,Infraestrutura,608877.8,565265.44,PAC
Município 173,2023,Esporte,611038.84,547566.89,PAC
Município 174,2020,Saneamento,853338.4,799241.42,FUNDEB
Município 174,2020,Saúde Básica,429876.64,418562.44,FUNDEB
Município 174,2020,Educação Fundamental,585857.0,544385.62,PAC
Município 174,2020,Cultura,679442.99,649850.77,Emenda Parlamentar
Município 174,2020,Infraestrutura,535504.5,519345.47,FUNDEB
Município 174,2020,Esporte,627634.87,605895.94,Emenda Parlamentar
Município 174,2021,Saúde Básica,641691.37,573580.83,FUNDEB
Município 174,2021,Assistência Social,454153.28,426593.62,SUS
Município 174,2021,Infraestrutura,645215.93,582485.6,SUS
Município 174,2021,Saneamento,623868.2,559054.79,FUNDEB
Município 174,2021,Educação Fundamental,752926.68,745362.12,FPM
Município 174,2021,Esporte,494469.17,441528.86,FUNDEB
Município 174,2022,Assistência Social,532919.21,532895.86,FUNDEB
Município 174,2022,Saúde Básica,272687.16,239695.84,FPM
Município 174,2022,Cultura,610603.5,544963.86,PAC
Município 174,2022,Educação Fundamental,577868.79,529491.15,FUNDEB
Município 174,2023,Saneamento,730382.12,622208.9,FUNDEB
Município 174,2023,Educação Fundamental,754178.7,735466.62,FPM
Município 174,2023,Saúde Básica,488019.75,436354.27,FUNDEB
Município 174,2023,Infraestrutura,348636.82,312393.25,PAC
Município 175,2020,Educação Fundamental,608694.25,591969.28,SUS
Município 175,2020,Esporte,818467.83,710159.4,FUNDEB
Município 175,2020,Infraestrutura,638671.91,550418.64,PAC
Município 175,2021,Saneamento,503270.02,437079.6,SUS
Município 175,2021,Assistência Social,252886.47,228453.59,SUS
Município 175,2021,Saúde Básica,439272.53,396451.99,Emenda Parlamentar
Município 175,2021,Infraestrutura,750263.17,729250.27,Emenda Parlamentar
Município 175,2022,Infraestrutura,181485.19,174180.91,FUNDEB
Município 175,2022,Esporte,646898.38,560237.94,FUNDEB
Município 175,2022,Cultura,531176.05,491196.99,FPM
Município 175,2022,Saúde Básica,656156.4,605393.15,SUS
Município 175,2023,Infraestrutura,571792.01,496940.89,FPM
Município 175,2023,Esporte,50000.0,48355.57,FUNDEB
Município 175,2023,Saneamento,422635.4,397840.7,FUNDEB
Município 175,2023,Saúde Básica,653222.65,607368.99,SUS
Município 175,2023,Cultura,389229.8,377356.53,FUNDEB
Município 176,2020,Assistência Social,451816.21,407116.55,FPM
Município 176,2020,Saneamento,317101.66,284449.53,FPM
Município 176,2020,Saúde Básica,681379.7,633745.55,PAC
Município 176,2020,Infraestrutura,358036.13,346754.16,SUS
Município 176,2020,Educação Fundamental,274287.99,246286.04,Emenda Parlamentar
Município 176,2021,Esporte,450652.56,419918.96,SUS
Município 176,2021,Saneamento,522308.47,488362.78,FUNDEB
Município 176,2021,Saúde Básica,427586.31,405537.88,FUNDEB
Município 176,2021,Infraestrutura,347807.41,301741.53,FUNDEB
Município 176,2021,Educação Fundamental,69573.73,60358.33,PAC
Município 176,2022,Saúde Básica,300647.59,271882.44,Emenda Parlamentar
Município 176,2022,Assistência Social,513377.06,469231.63,PAC
Município 176,2022,Cultura,551312.37,544451.32,Emenda Parlamentar
Município 176,2023,Cultura,389713.48,356075.7,Emenda Parlamentar
Município 176,2023,Infraestrutura,399896.79,340284.19,FPM
Município 176,2023,Esporte,263989.45,228867.46,FPM
Município 177,2020,Cultura,459058.07,446348.43,Emenda Parlamentar
Município 177,2020,Educação Fundamental,542066.94,507030.19,PAC
Município 177,2020,Infraestrutura,547542.92,540340.41,SUS
Município 177,2020,Esporte,958110.89,838661.34,SUS
Município 177,2020,Saúde Básica,602325.5,514040.92,PAC
Município 177,2021,Saúde Básica,114937.44,106204.17,SUS
Município 177,2021,Educação Fundamental,849561.69,748159.07,PAC
Município 177,2021,Assistência Social,999475.73,896711.04,SUS
Município 177,2022,Esporte,823301.9,785698.75,FPM
Município 177,2022,Saneamento,711498.21,688303.77,SUS
Município 177,2022,Infraestrutura,395474.81,357913.01,PAC
Município 177,2023,Saneamento,710522.58,648470.6,Emenda Parlamentar
Município 177,2023,Esporte,450864.77,442656.36,Emenda Parlamentar
Município 177,2023,Educação Fundamental,461999.77,445962.84,SUS
Município 178,2020,Saneamento,462216.85,409644.14,Emenda Parlamentar
Município 178,2020,Cultura,446065.66,392601.18,PAC
Município 178,2020,Esporte,516866.21,453223.98,Emenda Parlamentar
Município 178,2020,Assistência Social,429254.82,415855.76,PAC
Município 178,2020,Saúde Básica,333830.66,301006.32,PAC
Município 178,2021,Cultura,171128.47,147338.09,PAC
Município 178,2021,Assistência Social,372629.01,372313.75,Emenda Parlamentar
Município 178,2021,Saneamento,373942.5,371950.61,PAC
Município 178,2022,Cultura,328110.26,284950.38,FUNDEB
Município 178,2022,Saneamento,233916.34,212167.06,FPM
Município 178,2022,Saúde Básica,50000.0,42743.98,PAC
Município 178,2023,Infraestrutura,231861.45,216214.69,Emenda Parlamentar
Município 178,2023,Esporte,525254.89,476451.48,SUS
Município 178,2023,Educação Fundamental,385772.03,362372.56,FUNDEB
Município 178,2023,Saneamento,580130.35,508174.3,SUS
Município 178,2023,Saúde Básica,334978.04,312182.35,SUS
Município 178,2023,Cultura,378602.55,328036.53,PAC
Município 179,2020,Assistência Social,699254.15,694650.23,PAC
Município 179,2020,Esporte,430258.46,412078.07,FPM
Município 179,2020,Cultura,238580.2,236347.76,Emenda Parlamentar
Município 179,2020,Saneamento,695372.11,673477.9,Emenda Parlamentar
Município 179,2020,Infraestrutura,442572.82,442407.08,Emenda Parlamentar
Município 179,2021,Assistência Social,413348.78,393033.37,FPM
Município 179,2021,Saneamento,520237.8,469718.4,PAC
Município 179,2021,Infraestrutura,397533.43,385165.53,FUNDEB
Município 179,2021,Saúde Básica,275526.45,243569.93,PAC
Município 179,2021,Educação Fundamental,260531.73,237282.85,FPM
Município 179,2021,Esporte,131377.24,112860.35,Emenda Parlamentar
Município 179,2022,Esporte,242342.55,212707.72,PAC
Município 179,2022,Educação Fundamental,540023.43,530830.25,PAC
Município 179,2022,Saúde Básica,559264.67,506953.34,SUS
Município 179,2022,Saneamento,621007.73,559331.67,FUNDEB
Município 179,2022,Cultura,511835.17,495616.24,Emenda Parlamentar
Município 179,2023,Infraestrutura,107511.31,102013.69,Emenda Parlamentar
Município 179,2023,Saneamento,595039.11,529281.96,Emenda Parlamentar
Município 179,2023,Educação Fundamental,327423.96,326960.99,PAC
Município 179,2023,Esporte,256226.09,240935.66,FPM
Município 179,2023,Cultura,273116.22,264129.65,FPM
Município 179,2023,Assistência Social,209466.69,186686.57,Emenda Parlamentar
Município 180,2020,Assistência Social,315389.9,280552.12,FPM
Município 180,2020,Saúde Básica,635280.55,624557.89,PAC
Município 180,2020,Educação Fundamental,778995.93,768788.18,SUS
Município 180,2020,Infraestrutura,849890.82,741945.33,FPM
Município 180,2020,Cultura,211976.22,184050.69,PAC
Município 180,2020,Saneamento,508378.08,491265.29,FPM
Município 180,2021,Educação Fundamental,396540.53,370574.41,SUS
Município 180,2021,Infraestrutura,388611.31,361870.69,Emenda Parlamentar
Município 180,2021,Cultura,420398.97,384626.51,PAC
Município 180,2021,Saúde Básica,479477.55,435394.26,SUS
Município 180,2021,Esporte,319132.34,310868.2,FUNDEB
Município 180,2021,Assistência Social,850027.6,799656.45,Emenda Parlamentar
Município 180,2022,Educação Fundamental,302111.28,294130.35,PAC
Município 180,2022,Saúde Básica,367633.85,335593.14,PAC
Município 180,2022,Infraestrutura,583568.15,507923.7,SUS
Município 180,2023,Esporte,834674.54,713404.73,FPM
Município 180,2023,Infraestrutura,597593.69,590084.4,SUS
Município 180,2023,Assistência Social,836308.07,834895.63,SUS
Município 181,2020,Assistência Social,1057756.77,1033546.74,PAC
Município 181,2020,Cultura,604211.12,545274.15,FPM
Município 181,2020,Saneamento,474338.64,462240.72,Emenda Parlamentar
Município 181,2020,Infraestrutura,231074.71,215979.74,FUNDEB
Município 181,2020,Saúde Básica,643110.24,556682.09,SUS
Município 181,2020,Educação Fundamental,369784.85,347020.71,FUNDEB
Município 181,2021,Saneamento,453789.76,437408.64,FUNDEB
Município 181,2021,Cultura,698982.55,630221.27,Emenda Parlamentar
Município 181,2021,Educação Fundamental,509130.31,434233.74,Emenda Parlamentar
Município 181,2021,Infraestrutura,450704.99,414468.65,SUS
Município 181,2021,Saúde Básica,630551.2,587883.75,Emenda Parlamentar
Município 181,2021,Assistência Social,184291.58,178730.19,FUNDEB
Município 181,2022,Cultura,186630.88,183132.52,FPM
Município 181,2022,Esporte,753928.88,645711.91,FUNDEB
