manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro
MAN-04086,VEI-0156,Utilitário,2020,2024-09-22,Corretiva,Transmissão,1010.96,27.8,72461
MAN-04087,VEI-0063,Utilitário,2017,2024-08-12,Corretiva,Direção,804.28,25.3,282874
MAN-04088,VEI-0199,Van,2022,2024-03-31,Corretiva,Suspensão,563.56,31.5,312385
MAN-04089,VEI-0131,Utilitário,2022,2024-05-03,Corretiva,Suspensão,1367.48,,40063
MAN-04090,VEI-0026,Van,2018,2024-03-11,Preventiva,Pneus,915.63,1.0,268794
MAN-04091,VEI-0047,Van,2022,2023-07-16,Corretiva,Freios,1130.61,21.4,202986
MAN-04092,VEI-0200,Caminhão,2019,2023-12-11,Corretiva,Freios,640.83,19.7,215368
MAN-04093,VEI-0037,Caminhão,2016,2024-10-11,Preventiva,Direção,1129.48,9.1,190868
MAN-04094,VEI-0200,Caminhão,2019,2024-06-25,Corretiva,Motor,2419.7,37.0,267918
MAN-04095,VEI-0197,Caminhão,2020,2024-01-04,Corretiva,Pneus,1504.3,21.7,250561
MAN-04096,VEI-0181,Van,2015,2024-04-03,Corretiva,Pneus,1588.38,24.2,260694
MAN-04097,VEI-0112,Utilitário,2022,2023-10-05,Corretiva,Elétrica,616.8,25.2,127036
MAN-04098,VEI-0189,Caminhão,2020,2024-06-30,Preventiva,Freios,137.47,3.1,273117
MAN-04099,VEI-0087,Caminhão,2018,2024-01-04,Corretiva,Direção,1028.49,26.8,211455
MAN-04100,VEI-0115,Utilitário,2020,2024-09-04,Corretiva,Arrefecimento,739.26,24.1,178984
MAN-04101,VEI-0070,Van,2020,2024-11-25,Corretiva,Arrefecimento,795.17,25.4,323474
MAN-04102,VEI-0109,Van,2022,2024-08-15,Preventiva,Freios,461.64,1.0,256280
MAN-04103,VEI-0144,Utilitário,2018,2024-03-20,Corretiva,Direção,1109.9,23.9,86297
MAN-04104,VEI-0076,Van,2018,2024-02-13,Corretiva,Transmissão,1465.39,19.5,119129
MAN-04105,VEI-0041,Utilitário,2020,2024-01-08,Preventiva,Arrefecimento,155.94,6.1,186693
MAN-04106,VEI-0064,Caminhão,2020,2024-02-22,Corretiva,Motor,2636.88,28.1,314221
MAN-04107,VEI-0036,Caminhão,2016,2024-05-11,Preventiva,Suspensão,827.63,5.1,94550
MAN-04108,VEI-0191,Utilitário,2022,2023-12-18,Corretiva,Elétrica,421.67,12.3,151411
MAN-04109,VEI-0157,Van,2019,2023-12-12,Corretiva,Motor,3745.93,11.9,160334
MAN-04110,VEI-0057,Caminhão,2019,2024-09-03,Corretiva,Motor,1823.49,23.8,196735
MAN-04111,VEI-0162,Van,2021,2024-06-05,Preventiva,Direção,248.19,17.1,196668
MAN-04112,VEI-0164,Van,2017,2023-10-07,Corretiva,Suspensão,1268.34,12.7,162289
MAN-04113,VEI-0090,Utilitário,2022,2023-08-14,Corretiva,Suspensão,748.46,29.3,77319
MAN-04114,VEI-0049,Caminhão,2016,2024-09-21,Preventiva,Arrefecimento,505.27,11.2,189170
MAN-04115,VEI-0034,Caminhão,2018,2024-09-01,Corretiva,Elétrica,770.75,24.8,221898
MAN-04116,VEI-0052,Caminhão,2021,2023-10-01,Preventiva,Motor,1047.98,7.0,319910
MAN-04117,VEI-0171,Caminhão,2019,2024-09-22,Preventiva,Transmissão,1404.25,11.4,298766
MAN-04118,VEI-0140,Caminhão,2023,2024-03-17,Preventiva,Arrefecimento,472.66,1.0,203399
MAN-04119,VEI-0124,Van,2016,2023-08-31,Preventiva,Elétrica,442.89,9.2,305785
MAN-04120,VEI-0095,Utilitário,2023,2024-03-16,Corretiva,Suspensão,1429.78,17.9,127541
MAN-04121,VEI-0003,Van,2019,2024-12-19,Preventiva,Transmissão,3329.84,5.7,91166
MAN-04122,VEI-0115,Utilitário,2020,2024-09-15,Corretiva,Suspensão,1382.48,20.9,237816
MAN-04123,VEI-0078,Van,2019,2024-09-12,Corretiva,Freios,901.1,23.6,231770
MAN-04124,VEI-0009,Utilitário,2019,2024-08-14,Preventiva,Arrefecimento,618.87,1.0,259575
MAN-04125,VEI-0067,Caminhão,2021,2024-07-25,Corretiva,Freios,672.28,22.1,228251
MAN-04126,VEI-0187,Caminhão,2022,2023-12-18,Preventiva,Motor,1660.03,5.1,243773
MAN-04127,VEI-0067,Caminhão,2021,2024-07-14,Preventiva,Elétrica,252.28,20.8,245157
MAN-04128,VEI-0100,Van,2021,2023-12-29,Corretiva,Elétrica,627.38,19.5,240096
MAN-04129,VEI-0058,Van,2018,2023-12-31,Corretiva,Motor,3640.94,34.4,94048
MAN-04130,VEI-0084,Utilitário,2022,2024-05-01,Preventiva,Arrefecimento,277.52,1.0,175437
MAN-04131,VEI-0047,Van,2022,2023-07-02,Corretiva,Arrefecimento,589.48,,172172
MAN-04132,VEI-0092,Caminhão,2023,2024-06-28,Corretiva,Suspensão,1053.5,21.6,348825
MAN-04133,VEI-0179,Van,2021,2023-07-24,Corretiva,Suspensão,842.66,29.1,326853
MAN-04134,VEI-0057,Caminhão,2019,2024-05-16,Corretiva,Transmissão,2004.11,20.7,230737
MAN-04135,VEI-0175,Utilitário,2023,2024-06-23,Corretiva,Direção,1214.24,35.0,266461
MAN-04136,VEI-0115,Utilitário,2020,2024-04-29,Corretiva,Motor,3086.92,8.1,229824
MAN-04137,VEI-0008,Utilitário,2022,2024-06-18,Corretiva,Freios,780.58,23.6,109484
MAN-04138,VEI-0069,Caminhão,2016,2024-07-30,Corretiva,Transmissão,2738.72,33.1,75776
MAN-04139,VEI-0160,Van,2021,2024-04-06,Corretiva,Pneus,1618.52,29.7,169737
MAN-04140,VEI-0060,Utilitário,2015,2024-06-27,Corretiva,Freios,133.67,34.6,205425
MAN-04141,VEI-0134,Utilitário,2018,2024-04-19,Corretiva,Direção,490.29,18.8,246603
MAN-04142,VEI-0053,Van,2022,2023-09-13,Corretiva,Direção,1166.39,10.4,103315
MAN-04143,VEI-0074,Caminhão,2022,2024-11-07,Corretiva,Pneus,1992.89,17.9,184836
MAN-04144,VEI-0024,Van,2018,2023-10-30,Corretiva,Motor,1877.27,18.1,146212
MAN-04145,VEI-0147,Utilitário,2019,2023-10-25,Corretiva,Pneus,1264.43,29.1,324735
MAN-04146,VEI-0115,Utilitário,2020,2024-01-05,Corretiva,Direção,938.41,21.9,190465
MAN-04147,VEI-0066,Van,2020,2024-08-15,Corretiva,Freios,522.95,19.5,61984
MAN-04148,VEI-0062,Utilitário,2022,2023-09-19,Corretiva,Motor,2494.6,20.5,200911
MAN-04149,VEI-0041,Utilitário,2020,2024-07-20,Corretiva,Pneus,1478.37,26.5,163067
MAN-04150,VEI-0199,Van,2022,2024-07-25,Preventiva,Motor,1313.99,1.0,320699
MAN-04151,VEI-0158,Utilitário,2015,2024-06-11,Preventiva,Motor,1151.13,10.9,325944
MAN-04152,VEI-0129,Van,2019,2024-02-17,Corretiva,Arrefecimento,565.39,33.4,202971
MAN-04153,VEI-0016,Caminhão,2022,2024-07-10,Corretiva,Freios,624.61,20.5,206055
MAN-04154,VEI-0062,Utilitário,2022,2024-07-04,Corretiva,Suspensão,1156.46,29.0,236009
MAN-04155,VEI-0082,Caminhão,2019,2023-08-20,Preventiva,Direção,50.0,17.7,36405
MAN-04156,VEI-0096,Van,2016,2023-08-16,Preventiva,Direção,599.31,6.1,354510
MAN-04157,VEI-0122,Van,2018,2023-12-26,Corretiva,Transmissão,2588.97,22.6,104712
MAN-04158,VEI-0077,Van,2018,2024-02-24,Corretiva,Suspensão,1092.04,21.8,67300
MAN-04159,VEI-0178,Van,2019,2024-02-05,Corretiva,Freios,653.96,29.8,283642
MAN-04160,VEI-0102,Caminhão,2017,2023-12-29,Preventiva,Direção,618.97,7.3,135910
MAN-04161,VEI-0173,Van,2017,2024-01-28,Corretiva,Direção,977.98,30.5,90149
MAN-04162,VEI-0137,Utilitário,2019,2024-05-28,Corretiva,Transmissão,2800.51,30.4,37574
MAN-04163,VEI-0089,Caminhão,2022,2024-06-17,Preventiva,Arrefecimento,50.0,,377820
MAN-04164,VEI-0200,Caminhão,2019,2024-11-06,Preventiva,Direção,178.58,13.6,205254
MAN-04165,VEI-0046,Caminhão,2020,2024-07-19,Preventiva,Freios,704.32,13.5,234303
MAN-04166,VEI-0132,Caminhão,2018,2024-10-05,Corretiva,Suspensão,2090.61,24.3,319930
MAN-04167,VEI-0161,Van,2018,2024-09-04,Preventiva,Arrefecimento,77.05,11.8,202752
MAN-04168,VEI-0149,Caminhão,2018,2024-02-02,Corretiva,Arrefecimento,1066.51,28.6,206669
MAN-04169,VEI-0050,Caminhão,2021,2023-08-05,Corretiva,Arrefecimento,626.54,28.1,312077
MAN-04170,VEI-0119,Van,2019,2023-09-03,Preventiva,Motor,766.92,9.4,155448
MAN-04171,VEI-0189,Caminhão,2020,2024-06-02,Corretiva,Elétrica,731.54,14.9,301491
MAN-04172,VEI-0037,Caminhão,2016,2024-05-23,Preventiva,Suspensão,497.69,6.8,197118
MAN-04173,VEI-0042,Caminhão,2022,2024-04-08,Corretiva,Arrefecimento,524.99,24.8,148825
MAN-04174,VEI-0108,Utilitário,2021,2024-05-22,Preventiva,Pneus,1095.03,10.9,294263
MAN-04175,VEI-0020,Caminhão,2020,2023-08-05,Preventiva,Freios,306.44,4.4,345466
MAN-04176,VEI-0021,Utilitário,2015,2024-02-29,Corretiva,Elétrica,501.83,13.0,236767
MAN-04177,VEI-0128,Caminhão,2017,2023-08-11,Preventiva,Freios,254.86,7.2,313732
MAN-04178,VEI-0041,Utilitário,2020,2024-09-08,Preventiva,Freios,319.2,11.8,192266
MAN-04179,VEI-0050,Caminhão,2021,2024-12-03,Corretiva,Transmissão,2928.05,28.1,300812
MAN-04180,VEI-0030,Caminhão,2017,2024-08-22,Preventiva,Suspensão,798.54,6.8,173111
MAN-04181,VEI-0087,Caminhão,2018,2024-02-10,Preventiva,Freios,523.34,2.4,234876
MAN-04182,VEI-0048,Utilitário,2022,2024-10-01,Corretiva,Freios,971.31,31.3,98605
MAN-04183,VEI-0153,Van,2015,2024-09-18,Corretiva,Transmissão,2755.44,26.5,272402
MAN-04184,VEI-0023,Utilitário,2020,2023-09-18,Corretiva,Suspensão,646.33,18.9,334738
MAN-04185,VEI-0195,Van,2019,2024-09-07,Corretiva,Motor,2440.8,29.3,209027
MAN-04186,VEI-0020,Caminhão,2020,2024-10-25,Corretiva,Transmissão,1353.2,17.7,325743
MAN-04187,VEI-0115,Utilitário,2020,2023-08-24,Corretiva,Suspensão,1501.28,17.9,208651
MAN-04188,VEI-0148,Van,2022,2024-10-20,Preventiva,Transmissão,1397.8,14.0,232386
MAN-04189,VEI-0040,Van,2023,2024-07-26,Corretiva,Direção,476.73,17.4,128435
MAN-04190,VEI-0086,Caminhão,2016,2024-06-19,Corretiva,Transmissão,2789.63,11.4,266824
MAN-04191,VEI-0054,Caminhão,2019,2024-12-11,Corretiva,Arrefecimento,752.45,24.2,141575
MAN-04192,VEI-0195,Van,2019,2024-02-22,Preventiva,Transmissão,3932.3,3.8,194911
MAN-04193,VEI-0028,Caminhão,2020,2023-10-05,Preventiva,Motor,1252.25,12.1,61744
MAN-04194,VEI-0045,Utilitário,2015,2024-09-14,Corretiva,Suspensão,813.5,18.8,180079
MAN-04195,VEI-0146,Utilitário,2021,2023-09-10,Corretiva,Direção,1385.14,17.4,313460
MAN-04196,VEI-0125,Van,2018,2023-08-29,Corretiva,Suspensão,956.22,18.0,237994
MAN-04197,VEI-0011,Utilitário,2016,2024-12-11,Corretiva,Arrefecimento,590.2,17.7,248897
MAN-04198,VEI-0080,Van,2019,2024-03-01,Corretiva,Suspensão,1532.74,15.5,89953
MAN-04199,VEI-0169,Van,2017,2023-07-07,Corretiva,Direção,783.08,19.4,211559
MAN-04200,VEI-0181,Van,2015,2023-07-17,Corretiva,Suspensão,1144.7,31.8,286723
MAN-04201,VEI-0066,Van,2020,2024-08-15,Corretiva,Elétrica,693.94,28.2,61816
MAN-04202,VEI-0034,Caminhão,2018,2023-07-17,Preventiva,Suspensão,522.7,5.8,187950
MAN-04203,VEI-0127,Caminhão,2015,2023-12-30,Corretiva,Elétrica,509.1,26.1,77862
MAN-04204,VEI-0088,Van,2015,2024-10-30,Preventiva,Motor,50.0,8.2,168536
MAN-04205,VEI-0104,Caminhão,2015,2023-07-11,Corretiva,Arrefecimento,662.63,25.1,171465
MAN-04206,VEI-0105,Utilitário,2015,2023-12-24,Corretiva,Freios,1008.15,23.7,261874
MAN-04207,VEI-0077,Van,2018,2023-09-20,Preventiva,Pneus,115.34,8.4,51803
MAN-04208,VEI-0106,Caminhão,2020,2024-07-09,Corretiva,Arrefecimento,593.2,27.5,197529
MAN-04209,VEI-0183,Caminhão,2019,2024-09-04,Corretiva,Freios,828.81,26.8,231864
MAN-04210,VEI-0184,Caminhão,2016,2024-07-23,Corretiva,Freios,611.71,28.2,332290
MAN-04211,VEI-0071,Utilitário,2021,2023-09-28,Corretiva,Direção,756.85,20.1,245711
MAN-04212,VEI-0034,Caminhão,2018,2023-10-27,Preventiva,Motor,2051.61,7.1,229711
MAN-04213,VEI-0105,Utilitário,2015,2024-03-07,Preventiva,Arrefecimento,286.79,1.0,280015
MAN-04214,VEI-0040,Van,2023,2024-01-06,Preventiva,Direção,588.14,12.4,94259
MAN-04215,VEI-0032,Caminhão,2023,2024-05-01,Preventiva,Arrefecimento,421.28,4.2,181609
MAN-04216,VEI-0125,Van,2018,2024-10-24,Preventiva,Elétrica,50.0,2.9,279472
MAN-04217,VEI-0133,Utilitário,2018,2023-08-14,Preventiva,Motor,478.56,12.7,174549
MAN-04218,VEI-0160,Van,2021,2024-10-17,Corretiva,Direção,626.69,35.1,173835
MAN-04219,VEI-0093,Van,2018,2024-06-26,Corretiva,Direção,403.58,16.5,291966
MAN-04220,VEI-0068,Utilitário,2023,2024-05-19,Preventiva,Motor,1067.63,12.8,87166
MAN-04221,VEI-0095,Utilitário,2023,2024-04-04,Preventiva,Elétrica,264.15,9.5,123628
MAN-04222,VEI-0192,Caminhão,2022,2023-07-15,Preventiva,Suspensão,1032.8,1.3,210598
MAN-04223,VEI-0138,Van,2016,2024-01-21,Corretiva,Pneus,1389.85,16.0,222227
MAN-04224,VEI-0014,Caminhão,2023,2024-04-20,Corretiva,Motor,1945.63,24.0,322939
MAN-04225,VEI-0059,Van,2016,2023-12-27,Preventiva,Elétrica,58.21,7.1,95297
MAN-04226,VEI-0124,Van,2016,2024-11-21,Corretiva,Pneus,1061.23,21.8,360755
MAN-04227,VEI-0160,Van,2021,2024-11-24,Preventiva,Freios,699.79,11.3,163261
MAN-04228,VEI-0111,Caminhão,2020,2024-04-28,Corretiva,Freios,287.89,21.3,228322
MAN-04229,VEI-0033,Van,2017,2024-09-15,Corretiva,Elétrica,484.67,22.4,209775
MAN-04230,VEI-0038,Utilitário,2022,2024-12-18,Corretiva,Direção,958.99,24.7,178684
MAN-04231,VEI-0199,Van,2022,2024-08-13,Corretiva,Direção,1285.08,31.8,360739
MAN-04232,VEI-0153,Van,2015,2024-08-05,Corretiva,Suspensão,1977.77,17.4,225684
MAN-04233,VEI-0050,Caminhão,2021,2024-08-19,Preventiva,Arrefecimento,316.22,11.1,323966
MAN-04234,VEI-0116,Van,2019,2024-05-30,Corretiva,Transmissão,3125.6,29.2,95130
MAN-04235,VEI-0054,Caminhão,2019,2023-12-07,Corretiva,Freios,783.75,16.7,190633
MAN-04236,VEI-0184,Caminhão,2016,2024-12-02,Corretiva,Suspensão,714.52,27.1,355648
MAN-04237,VEI-0108,Utilitário,2021,2023-07-26,Preventiva,Motor,178.34,4.5,286943
MAN-04238,VEI-0029,Van,2021,2023-11-07,Corretiva,Direção,1445.25,11.1,80540
MAN-04239,VEI-0138,Van,2016,2024-11-25,Corretiva,Pneus,2276.32,28.4,226142
MAN-04240,VEI-0182,Utilitário,2020,2024-09-27,Corretiva,Direção,783.82,24.5,59042
MAN-04241,VEI-0105,Utilitário,2015,2024-02-21,Corretiva,Motor,3944.86,23.5,261616
MAN-04242,VEI-0018,Caminhão,2019,2024-04-11,Preventiva,Pneus,1077.86,12.5,286045
MAN-04243,VEI-0186,Caminhão,2021,2024-10-23,Corretiva,Motor,1951.12,16.9,314536
MAN-04244,VEI-0193,Caminhão,2020,2024-08-02,Preventiva,Transmissão,2524.52,4.4,90032
MAN-04245,VEI-0107,Van,2023,2024-10-01,Corretiva,Direção,1123.53,18.4,166379
MAN-04246,VEI-0153,Van,2015,2023-09-23,Corretiva,Freios,767.04,25.8,280031
MAN-04247,VEI-0156,Utilitário,2020,2024-02-23,Corretiva,Direção,571.18,26.3,81800
MAN-04248,VEI-0192,Caminhão,2022,2024-04-25,Corretiva,Motor,1797.85,27.8,251527
MAN-04249,VEI-0148,Van,2022,2024-10-13,Preventiva,Arrefecimento,50.0,5.8,206490
MAN-04250,VEI-0065,Van,2016,2024-06-05,Corretiva,Elétrica,521.53,25.6,280427
MAN-04251,VEI-0089,Caminhão,2022,2024-02-20,Preventiva,Motor,2970.67,1.0,347544
MAN-04252,VEI-0119,Van,2019,2024-11-15,Corretiva,Pneus,1231.37,24.7,187431
MAN-04253,VEI-0195,Van,2019,2024-10-01,Corretiva,Transmissão,3237.12,16.9,214991
MAN-04254,VEI-0125,Van,2018,2024-07-20,Preventiva,Freios,50.0,3.5,268004
MAN-04255,VEI-0024,Van,2018,2024-06-20,Preventiva,Transmissão,1425.77,1.3,156977
MAN-04256,VEI-0168,Van,2020,2023-11-26,Corretiva,Transmissão,2332.0,25.9,178295
MAN-04257,VEI-0039,Utilitário,2018,2024-06-23,Preventiva,Pneus,1390.05,7.8,98026
MAN-04258,VEI-0128,Caminhão,2017,2024-01-25,Corretiva,Elétrica,725.72,21.1,255250
MAN-04259,VEI-0116,Van,2019,2024-03-17,Corretiva,Direção,986.1,20.1,139750
MAN-04260,VEI-0076,Van,2018,2023-07-18,Corretiva,Motor,3191.41,31.2,86572
MAN-04261,VEI-0131,Utilitário,2022,2024-08-11,Preventiva,Pneus,389.4,1.2,17417
MAN-04262,VEI-0018,Caminhão,2019,2024-09-16,Preventiva,Pneus,1296.67,11.0,284771
MAN-04263,VEI-0098,Van,2021,2024-09-03,Preventiva,Motor,1725.64,1.0,56244
MAN-04264,VEI-0185,Van,2020,2024-02-09,Preventiva,Suspensão,50.0,2.6,118411
MAN-04265,VEI-0039,Utilitário,2018,2024-07-26,Corretiva,Freios,933.32,17.1,91919
MAN-04266,VEI-0012,Utilitário,2022,2024-10-12,Corretiva,Freios,107.99,2.7,262334
MAN-04267,VEI-0010,Caminhão,2022,2023-10-16,Preventiva,Pneus,1481.05,9.1,97435
MAN-04268,VEI-0076,Van,2018,2023-07-02,Corretiva,Direção,648.05,26.9,80972
MAN-04269,VEI-0154,Utilitário,2018,2024-03-22,Corretiva,Suspensão,737.58,18.3,358418
MAN-04270,VEI-0120,Van,2023,2023-08-18,Corretiva,Pneus,1612.64,19.7,183364
MAN-04271,VEI-0121,Utilitário,2015,2024-04-30,Preventiva,Direção,440.67,12.4,274405
MAN-04272,VEI-0034,Caminhão,2018,2024-10-28,Corretiva,Motor,1615.62,17.7,168689
MAN-04273,VEI-0155,Van,2020,2024-05-05,Preventiva,Suspensão,50.0,3.0,345564
MAN-04274,VEI-0077,Van,2018,2024-07-10,Preventiva,Transmissão,2470.29,1.0,84846
MAN-04275,VEI-0101,Van,2019,2024-12-02,Preventiva,Transmissão,2887.83,19.9,326507
MAN-04276,VEI-0077,Van,2018,2023-09-01,Corretiva,Arrefecimento,954.85,34.5,50510
MAN-04277,VEI-0030,Caminhão,2017,2024-04-18,Corretiva,Motor,2691.2,9.0,177382
MAN-04278,VEI-0168,Van,2020,2023-10-17,Corretiva,Elétrica,642.47,14.3,166492
MAN-04279,VEI-0016,Caminhão,2022,2024-05-27,Corretiva,Transmissão,2446.05,28.7,218767
MAN-04280,VEI-0030,Caminhão,2017,2024-08-19,Corretiva,Transmissão,2046.51,22.7,154001
MAN-04281,VEI-0114,Van,2015,2024-08-11,Preventiva,Arrefecimento,290.83,11.1,330322
MAN-04282,VEI-0148,Van,2022,2024-03-31,Corretiva,Motor,2512.22,14.5,208219
MAN-04283,VEI-0113,Caminhão,2020,2023-12-29,Corretiva,Direção,971.3,21.7,221927
MAN-04284,VEI-0093,Van,2018,2023-07-15,Preventiva,Motor,2066.15,5.7,271393
MAN-04285,VEI-0172,Caminhão,2019,2024-05-06,Preventiva,Arrefecimento,288.56,3.4,376106
MAN-04286,VEI-0011,Utilitário,2016,2024-12-01,Preventiva,Arrefecimento,380.4,1.0,257060
MAN-04287,VEI-0006,Caminhão,2018,2023-10-16,Corretiva,Motor,3098.36,30.8,207492
MAN-04288,VEI-0017,Utilitário,2018,2024-07-29,Corretiva,Direção,994.62,21.9,191448
MAN-04289,VEI-0058,Van,2018,2024-10-03,Preventiva,Transmissão,2010.09,10.7,66143
MAN-04290,VEI-0150,Van,2015,2024-09-21,Preventiva,Arrefecimento,286.72,5.0,285884
MAN-04291,VEI-0011,Utilitário,2016,2024-08-30,Corretiva,Transmissão,2812.63,13.3,205700
MAN-04292,VEI-0067,Caminhão,2021,2023-08-29,Corretiva,Pneus,1650.24,26.5,254621
MAN-04293,VEI-0159,Caminhão,2021,2024-08-22,Corretiva,Freios,1005.66,22.4,201376
MAN-04294,VEI-0048,Utilitário,2022,2024-03-03,Corretiva,Freios,627.06,28.3,132422
MAN-04295,VEI-0148,Van,2022,2023-08-11,Corretiva,Suspensão,1409.38,24.0,239767
MAN-04296,VEI-0145,Utilitário,2022,2024-01-25,Corretiva,Transmissão,3444.38,26.9,179488
MAN-04297,VEI-0192,Caminhão,2022,2024-05-03,Corretiva,Elétrica,946.43,20.9,257335
MAN-04298,VEI-0065,Van,2016,2024-01-17,Preventiva,Direção,1111.31,1.0,324222
MAN-04299,VEI-0106,Caminhão,2020,2024-08-09,Corretiva,Direção,409.75,29.5,190191
MAN-04300,VEI-0158,Utilitário,2015,2024-09-20,Corretiva,Arrefecimento,519.65,20.0,292295
MAN-04301,VEI-0065,Van,2016,2024-12-02,Corretiva,Direção,1350.76,22.8,281705
MAN-04302,VEI-0153,Van,2015,2024-03-03,Corretiva,Elétrica,605.66,22.8,232773
MAN-04303,VEI-0080,Van,2019,2024-06-21,Corretiva,Freios,845.15,17.6,137822
MAN-04304,VEI-0143,Utilitário,2016,2024-04-08,Corretiva,Transmissão,3584.93,33.7,197415
MAN-04305,VEI-0163,Van,2017,2024-03-15,Preventiva,Elétrica,287.54,1.0,63725
MAN-04306,VEI-0183,Caminhão,2019,2024-02-06,Corretiva,Pneus,1235.86,13.2,235554
MAN-04307,VEI-0036,Caminhão,2016,2024-03-19,Preventiva,Freios,608.88,11.8,76617
MAN-04308,VEI-0147,Utilitário,2019,2023-12-26,Corretiva,Direção,1236.49,24.0,297599
MAN-04309,VEI-0153,Van,2015,2023-07-14,Corretiva,Motor,3201.35,31.0,232173
MAN-04310,VEI-0181,Van,2015,2024-08-10,Corretiva,Arrefecimento,414.18,18.8,275181
MAN-04311,VEI-0017,Utilitário,2018,2023-12-18,Corretiva,Transmissão,2543.83,7.6,151733
MAN-04312,VEI-0160,Van,2021,2024-05-22,Corretiva,Direção,1373.69,25.8,178713
MAN-04313,VEI-0160,Van,2021,2024-12-11,Preventiva,Pneus,1160.31,9.0,205141
MAN-04314,VEI-0099,Utilitário,2023,2024-03-10,Corretiva,Freios,427.27,27.4,236106
MAN-04315,VEI-0116,Van,2019,2023-08-04,Corretiva,Suspensão,996.4,26.2,111439
MAN-04316,VEI-0084,Utilitário,2022,2024-08-02,Corretiva,Transmissão,3449.66,17.5,147114
MAN-04317,VEI-0056,Utilitário,2018,2024-05-25,Preventiva,Direção,337.99,14.2,46766
MAN-04318,VEI-0158,Utilitário,2015,2023-11-25,Corretiva,Transmissão,3928.21,38.8,314445
MAN-04319,VEI-0191,Utilitário,2022,2024-01-13,Corretiva,Direção,1168.23,18.9,181554
MAN-04320,VEI-0003,Van,2019,2024-12-12,Preventiva,Direção,926.07,5.8,100352
MAN-04321,VEI-0165,Caminhão,2020,2024-10-29,Preventiva,Pneus,97.42,4.8,53262
MAN-04322,VEI-0017,Utilitário,2018,2023-12-18,Preventiva,Elétrica,166.27,2.7,160383
MAN-04323,VEI-0121,Utilitário,2015,2024-09-21,Corretiva,Suspensão,1338.13,20.1,265038
MAN-04324,VEI-0124,Van,2016,2024-10-12,Corretiva,Suspensão,927.46,18.4,315794
MAN-04325,VEI-0094,Caminhão,2015,2023-09-20,Preventiva,Freios,586.15,12.8,213455
MAN-04326,VEI-0162,Van,2021,2023-11-18,Corretiva,Elétrica,774.64,29.1,224546
MAN-04327,VEI-0116,Van,2019,2024-08-16,Corretiva,Suspensão,1175.26,,154584
MAN-04328,VEI-0117,Van,2016,2024-05-13,Corretiva,Direção,1096.93,28.6,160642
MAN-04329,VEI-0142,Utilitário,2018,2023-09-18,Corretiva,Freios,642.0,28.1,195044
MAN-04330,VEI-0132,Caminhão,2018,2024-07-01,Corretiva,Motor,2209.03,27.3,331549
MAN-04331,VEI-0047,Van,2022,2024-01-22,Preventiva,Motor,2297.73,1.0,194915
MAN-04332,VEI-0188,Caminhão,2016,2023-10-15,Preventiva,Suspensão,1039.8,1.0,181695
MAN-04333,VEI-0187,Caminhão,2022,2023-08-21,Preventiva,Arrefecimento,329.94,7.6,266040
MAN-04334,VEI-0095,Utilitário,2023,2023-12-05,Preventiva,Direção,708.41,8.6,124387
MAN-04335,VEI-0196,Van,2019,2024-07-21,Preventiva,Pneus,1940.56,1.7,136226
MAN-04336,VEI-0104,Caminhão,2015,2023-07-02,Corretiva,Elétrica,683.0,16.0,150596
MAN-04337,VEI-0151,Van,2016,2024-05-24,Corretiva,Pneus,1964.72,17.6,101617
MAN-04338,VEI-0066,Van,2020,2023-08-22,Corretiva,Arrefecimento,683.53,22.5,82894
MAN-04339,VEI-0129,Van,2019,2023-10-05,Corretiva,Suspensão,1522.93,20.3,210620
MAN-04340,VEI-0008,Utilitário,2022,2023-07-09,Preventiva,Freios,799.13,14.6,97655
MAN-04341,VEI-0160,Van,2021,2024-04-03,Corretiva,Motor,3193.58,31.9,166949
MAN-04342,VEI-0099,Utilitário,2023,2024-04-13,Preventiva,Direção,713.94,23.0,241116
MAN-04343,VEI-0199,Van,2022,2024-02-12,Corretiva,Motor,3396.96,24.5,308783
MAN-04344,VEI-0087,Caminhão,2018,2024-06-02,Preventiva,Elétrica,290.56,4.0,226482
MAN-04345,VEI-0091,Van,2020,2024-07-08,Preventiva,Arrefecimento,226.12,16.1,75942
MAN-04346,VEI-0038,Utilitário,2022,2024-09-27,Preventiva,Transmissão,1591.49,22.9,225029
MAN-04347,VEI-0079,Caminhão,2021,2024-06-25,Preventiva,Pneus,856.14,6.6,131318
MAN-04348,VEI-0118,Van,2019,2024-02-01,Corretiva,Direção,772.58,20.7,308448
MAN-04349,VEI-0047,Van,2022,2023-09-24,Preventiva,Freios,356.66,2.7,172489
MAN-04350,VEI-0057,Caminhão,2019,2024-09-19,Corretiva,Elétrica,481.88,28.9,175587
MAN-04351,VEI-0182,Utilitário,2020,2023-12-19,Corretiva,Pneus,1988.69,31.8,64115
MAN-04352,VEI-0076,Van,2018,2023-12-07,Corretiva,Elétrica,662.52,26.0,100175
MAN-04353,VEI-0071,Utilitário,2021,2024-02-10,Preventiva,Transmissão,2246.59,17.0,213486
MAN-04354,VEI-0048,Utilitário,2022,2023-12-19,Corretiva,Motor,2080.88,21.6,111502
MAN-04355,VEI-0173,Van,2017,2024-09-03,Preventiva,Transmissão,1724.9,4.8,56812
