imovel_id,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,andar,condicao,preco_total,preco_m2,ano_anuncio,mes_anuncio,dias_no_mercado,vendido
IMO-02839,Parangaba,Apartamento,64,3,3.0,24,Usado,253959.01,3968.11,2022,3,162.0,1
IMO-02840,Centro,Cobertura,106,5,3.0,21,Usado,662626.39,6251.19,2023,11,53.0,1
IMO-02841,Fátima,Apartamento,106,1,1.0,24,Usado,906232.47,8549.36,2023,5,106.0,1
IMO-02842,Aldeota,Apartamento,35,2,2.0,2,Novo,449754.84,12850.14,2023,8,,1
IMO-02843,Centro,Apartamento,57,2,2.0,4,Novo,340229.73,5968.94,2024,6,130.0,1
IMO-02844,Centro,Cobertura,192,4,2.0,27,Usado,776962.78,4046.68,2024,1,5.0,1
IMO-02845,Aquiraz (Beach Park),Apartamento,56,2,2.0,18,Novo,513999.28,9178.56,2024,4,109.0,0
IMO-02846,Edson Queiroz,Apartamento,58,2,2.0,11,Usado,577103.11,9950.05,2024,11,129.0,0
IMO-02847,Montese,Apartamento,81,3,1.0,9,Usado,348612.23,4303.85,2023,3,119.0,1
IMO-02848,Fátima,Apartamento,107,3,2.0,3,Novo,1025227.1,9581.56,2023,5,256.0,0
IMO-02849,Parquelândia,Apartamento,72,3,1.0,4,Novo,518336.91,7199.12,2024,11,122.0,0
IMO-02850,Cocó,Apartamento,105,2,1.0,5,Novo,1229097.69,11705.69,2023,9,,1
IMO-02851,Benfica,Apartamento,64,4,1.0,17,Usado,344704.0,5386.0,2022,5,190.0,1
IMO-02852,Benfica,Apartamento,100,2,1.0,12,Usado,518865.22,5188.65,2024,11,111.0,1
IMO-02853,Benfica,Casa,145,2,1.0,0,Usado,841849.63,5805.86,2022,2,287.0,1
IMO-02854,Cocó,Apartamento,33,3,2.0,9,Novo,364139.75,11034.54,2024,2,84.0,1
IMO-02855,Luciano Cavalcante,Apartamento,37,1,3.0,3,Usado,290078.78,7839.97,2023,7,208.0,1
IMO-02856,Montese,Apartamento,56,3,2.0,22,Usado,239579.28,4278.2,2023,9,73.0,0
IMO-02857,Eusébio,Cobertura,174,4,3.0,18,Novo,1374887.45,7901.65,2023,1,225.0,0
IMO-02858,Papicu,Apartamento,99,3,3.0,20,Novo,715039.27,7222.62,2023,5,5.0,1
IMO-02859,Eusébio,Apartamento,74,3,1.0,15,Usado,452591.01,6116.09,2022,9,98.0,1
IMO-02860,Edson Queiroz,Flat/Studio,43,1,1.0,12,Novo,490288.65,11402.06,2024,10,86.0,1
IMO-02861,Parquelândia,Apartamento,80,3,2.0,22,Novo,561482.62,7018.53,2024,3,5.0,1
IMO-02862,Luciano Cavalcante,Apartamento,91,3,1.0,11,Usado,850156.97,9342.38,2024,12,127.0,0
IMO-02863,Maracanaú,Apartamento,45,1,2.0,20,Novo,152298.83,3384.42,2022,10,102.0,0
IMO-02864,Fátima,Casa,159,4,2.0,0,Novo,1345876.84,8464.63,2024,3,162.0,0
IMO-02865,Montese,Casa,136,3,2.0,0,Usado,536060.55,3941.62,2023,10,58.0,1
IMO-02866,Parquelândia,Apartamento,72,2,1.0,13,Usado,480118.83,6668.32,2023,12,143.0,1
IMO-02867,Cocó,Cobertura,166,5,2.0,21,Novo,2334788.36,14064.99,2022,10,173.0,0
IMO-02868,Papicu,Apartamento,87,3,2.0,1,Novo,679395.87,7809.15,2023,9,77.0,0
IMO-02869,Benfica,Cobertura,169,5,4.0,30,Usado,840474.93,4973.22,2023,7,200.0,1
IMO-02870,Messejana,Apartamento,76,1,1.0,10,Novo,342424.69,4505.59,2024,8,51.0,0
IMO-02871,Aldeota,Apartamento,82,4,2.0,24,Usado,1020975.7,12450.92,2022,9,123.0,1
IMO-02872,Edson Queiroz,Apartamento,48,2,2.0,13,Novo,433987.49,9041.41,2023,2,111.0,1
IMO-02873,Edson Queiroz,Flat/Studio,31,1,0.0,2,Novo,251928.11,8126.71,2023,2,78.0,1
IMO-02874,Luciano Cavalcante,Flat/Studio,33,1,1.0,5,Usado,330214.03,10006.49,2024,2,41.0,1
IMO-02875,Messejana,Cobertura,231,3,3.0,25,Usado,963414.87,4170.63,2023,8,107.0,0
IMO-02876,Meireles,Casa,151,5,1.0,0,Novo,2686308.32,17790.12,2022,3,47.0,0
IMO-02877,Fátima,Flat/Studio,46,1,0.0,15,Novo,377936.72,8216.02,2022,9,132.0,1
IMO-02878,Benfica,Flat/Studio,39,1,0.0,8,Usado,169387.37,4343.27,2023,8,239.0,1
IMO-02879,Maracanaú,Apartamento,72,3,2.0,14,Usado,208905.37,2901.46,2022,6,195.0,1
IMO-02880,Montese,Apartamento,103,4,2.0,8,Usado,396972.96,3854.11,2024,1,96.0,1
IMO-02881,Parangaba,Apartamento,98,2,1.0,10,Novo,457961.36,4673.08,2022,8,85.0,0
IMO-02882,Montese,Apartamento,53,3,2.0,11,Novo,241571.12,4557.95,2022,6,124.0,1
IMO-02883,Montese,Apartamento,44,4,2.0,13,Usado,205657.11,4674.03,2022,5,55.0,1
IMO-02884,Messejana,Apartamento,46,3,2.0,8,Novo,150133.3,3263.77,2024,4,108.0,1
IMO-02885,Papicu,Cobertura,203,4,3.0,25,Usado,1102644.28,5431.75,2024,2,78.0,0
IMO-02886,Varjota,Apartamento,81,2,1.0,22,Usado,716089.97,8840.62,2024,7,133.0,1
IMO-02887,Maracanaú,Apartamento,83,3,1.0,25,Usado,235106.04,2832.6,2023,7,121.0,1
IMO-02888,Dionísio Torres,Casa,163,3,2.0,0,Usado,1428397.89,8763.18,2022,6,110.0,0
IMO-02889,Caucaia,Casa,60,4,3.0,0,Usado,180594.09,3009.9,2023,10,139.0,1
IMO-02890,Messejana,Apartamento,46,1,1.0,19,Novo,225852.99,4909.85,2022,4,82.0,0
IMO-02891,Messejana,Cobertura,196,3,2.0,26,Novo,1048201.63,5347.97,2022,8,233.0,1
IMO-02892,Aldeota,Cobertura,188,4,3.0,17,Usado,2388754.18,12706.14,2024,3,131.0,1
IMO-02893,Caucaia,Apartamento,57,1,1.0,25,Usado,228810.45,4014.22,2022,4,127.0,0
IMO-02894,Parangaba,Apartamento,73,3,2.0,18,Novo,406132.21,5563.45,2024,5,127.0,1
IMO-02895,Varjota,Apartamento,74,3,2.0,7,Usado,592761.1,8010.29,2022,11,114.0,1
IMO-02896,Benfica,Apartamento,90,4,3.0,7,Novo,596062.2,6622.91,2024,9,147.0,0
IMO-02897,Luciano Cavalcante,Casa,128,3,2.0,0,Novo,1574017.23,12297.01,2024,2,261.0,1
IMO-02898,Edson Queiroz,Apartamento,52,3,3.0,14,Usado,342109.85,6579.04,2023,3,107.0,1
IMO-02899,Varjota,Cobertura,179,3,4.0,22,Novo,2109754.05,11786.34,2023,3,19.0,0
IMO-02900,Eusébio,Apartamento,56,3,2.0,9,Usado,409266.36,7308.33,2024,7,175.0,1
IMO-02901,Maracanaú,Apartamento,73,2,1.0,21,Usado,225734.29,3092.25,2024,9,79.0,1
IMO-02902,Varjota,Casa,116,2,1.0,0,Usado,1136638.03,9798.6,2023,2,46.0,0
IMO-02903,Caucaia,Flat/Studio,27,1,,7,Usado,65908.83,2441.07,2023,12,87.0,0
IMO-02904,Maraponga,Apartamento,48,1,1.0,19,Usado,276970.52,5770.22,2023,10,145.0,0
IMO-02905,Montese,Flat/Studio,29,1,1.0,2,Novo,137173.81,4730.13,2023,5,157.0,0
IMO-02906,Dionísio Torres,Apartamento,76,3,2.0,24,Usado,436568.37,5744.32,2023,7,5.0,0
IMO-02907,Dionísio Torres,Apartamento,78,3,2.0,18,Novo,744672.97,9547.09,2023,12,107.0,0
IMO-02908,Messejana,Flat/Studio,38,1,1.0,13,Novo,166932.57,4392.96,2024,4,58.0,0
IMO-02909,Maraponga,Casa,161,4,1.0,0,Novo,822230.83,5107.02,2023,10,206.0,1
IMO-02910,Parquelândia,Casa,198,4,3.0,0,Usado,867964.69,4383.66,2023,2,38.0,0
IMO-02911,Montese,Apartamento,117,2,2.0,9,Novo,489013.19,4179.6,2023,4,18.0,0
IMO-02912,Varjota,Apartamento,69,1,1.0,8,Novo,655218.7,9495.92,2022,10,27.0,1
IMO-02913,Cocó,Casa,155,3,1.0,0,Usado,1394008.95,8993.61,2022,4,88.0,0
IMO-02914,Benfica,Apartamento,74,2,2.0,10,Usado,330035.88,4459.94,2022,1,202.0,0
IMO-02915,Varjota,Casa,109,3,4.0,0,Usado,1129404.87,10361.51,2024,4,284.0,1
IMO-02916,Fátima,Apartamento,122,1,1.0,25,Novo,1191958.04,9770.15,2024,11,128.0,0
IMO-02917,Eusébio,Apartamento,96,4,2.0,8,Novo,774518.55,8067.9,2024,10,,1
IMO-02918,Dionísio Torres,Casa,122,3,1.0,0,Usado,1140854.95,9351.27,2024,6,7.0,0
IMO-02919,Meireles,Apartamento,59,3,3.0,17,Usado,558799.5,9471.18,2023,3,146.0,1
IMO-02920,Parangaba,Apartamento,75,3,2.0,20,Usado,346978.05,4626.37,2024,11,86.0,0
IMO-02921,Centro,Cobertura,160,3,2.0,18,Novo,1190482.69,7440.52,2023,11,,0
IMO-02922,Messejana,Cobertura,118,3,2.0,16,Novo,434909.54,3685.67,2023,9,58.0,1
IMO-02923,Benfica,Casa,123,4,1.0,0,Usado,735653.38,5980.92,2023,8,75.0,1
IMO-02924,Parangaba,Cobertura,167,4,2.0,15,Usado,773963.07,4634.51,2023,8,86.0,1
IMO-02925,Dionísio Torres,Apartamento,70,3,1.0,9,Usado,692128.86,9887.56,2023,2,140.0,0
IMO-02926,Papicu,Casa,84,3,2.0,0,Usado,549042.38,6536.22,2023,3,62.0,1
IMO-02927,Varjota,Apartamento,63,4,1.0,6,Usado,500834.7,7949.76,2024,11,18.0,1
IMO-02928,Varjota,Casa,131,4,2.0,0,Usado,1030036.96,7862.88,2024,11,84.0,1
IMO-02929,Edson Queiroz,Apartamento,30,3,2.0,3,Novo,230775.43,7692.51,2022,7,64.0,1
IMO-02930,Maracanaú,Apartamento,35,4,2.0,4,Novo,128863.1,3681.8,2022,8,22.0,1
IMO-02931,Maracanaú,Casa,151,4,1.0,0,Novo,489066.28,3238.85,2023,8,104.0,0
IMO-02932,Montese,Apartamento,49,3,2.0,21,Usado,282095.8,5757.06,2023,10,126.0,0
IMO-02933,Edson Queiroz,Apartamento,69,3,,11,Novo,651231.43,9438.14,2022,10,166.0,1
IMO-02934,Montese,Casa,99,2,3.0,0,Usado,436187.79,4405.94,2023,4,84.0,0
IMO-02935,Edson Queiroz,Apartamento,90,2,1.0,11,Usado,557327.24,6192.52,2024,5,140.0,1
IMO-02936,Parangaba,Cobertura,197,3,3.0,25,Novo,1001164.16,5082.05,2022,4,155.0,1
IMO-02937,Aldeota,Apartamento,57,4,3.0,18,Usado,796242.42,13969.17,2023,3,29.0,1
IMO-02938,Papicu,Flat/Studio,32,1,1.0,12,Usado,200525.01,6266.41,2022,9,63.0,1
IMO-02939,Benfica,Apartamento,96,1,2.0,3,Usado,455207.72,4741.75,2022,5,113.0,1
IMO-02940,Montese,Casa,124,3,3.0,0,Novo,524823.6,4232.45,2024,7,50.0,1
IMO-02941,Fátima,Apartamento,102,4,2.0,19,Usado,945735.52,9271.92,2022,6,70.0,1
IMO-02942,Maraponga,Casa,60,4,1.0,0,Usado,264781.25,4413.02,2023,7,10.0,0
IMO-02943,Parangaba,Apartamento,88,3,3.0,18,Usado,361970.04,4113.3,2024,1,81.0,1
IMO-02944,Centro,Apartamento,33,2,1.0,18,Usado,214437.48,6498.11,2022,5,179.0,1
IMO-02945,Caucaia,Apartamento,132,3,1.0,24,Novo,498859.52,3779.24,2024,7,22.0,1
IMO-02946,Benfica,Casa,107,4,4.0,0,Usado,508855.18,4755.66,2023,3,,1
IMO-02947,Eusébio,Apartamento,71,3,2.0,7,Novo,407564.48,5740.34,2024,12,81.0,1
IMO-02948,Parquelândia,Casa,80,3,3.0,0,Usado,660831.9,8260.4,2022,11,147.0,1
IMO-02949,Maracanaú,Casa,121,2,4.0,0,Usado,377259.0,3117.84,2024,4,79.0,0
IMO-02950,Cocó,Apartamento,84,1,1.0,18,Usado,1018991.88,12130.86,2023,3,107.0,1
IMO-02951,Eusébio,Apartamento,63,3,1.0,10,Usado,373880.4,5934.61,2024,3,103.0,0
IMO-02952,Fátima,Apartamento,40,2,1.0,22,Usado,266463.55,6661.59,2023,4,71.0,1
IMO-02953,Fátima,Apartamento,51,3,3.0,14,Usado,357161.6,7003.17,2024,7,162.0,1
IMO-02954,Aquiraz (Beach Park),Casa,99,3,3.0,0,Usado,730232.61,7376.09,2023,12,177.0,0
IMO-02955,Montese,Apartamento,66,3,2.0,6,Usado,334885.44,5074.02,2023,12,108.0,1
IMO-02956,Aquiraz (Beach Park),Apartamento,63,1,,17,Usado,502444.3,7975.31,2023,11,91.0,1
IMO-02957,Messejana,Flat/Studio,28,1,1.0,16,Usado,128500.56,4589.31,2024,9,128.0,1
IMO-02958,Benfica,Flat/Studio,23,1,1.0,5,Novo,145714.93,6335.43,2022,4,151.0,1
IMO-02959,Parangaba,Flat/Studio,24,1,1.0,16,Novo,102373.59,4265.57,2024,2,58.0,0
IMO-02960,Varjota,Apartamento,59,4,1.0,14,Novo,601095.71,10188.06,2023,8,63.0,1
IMO-02961,Varjota,Apartamento,76,2,2.0,24,Novo,829904.65,10919.8,2023,10,75.0,1
IMO-02962,Messejana,Apartamento,71,2,2.0,15,Novo,329194.77,4636.55,2022,2,81.0,1
IMO-02963,Parangaba,Casa,90,4,2.0,0,Usado,426252.23,4736.14,2023,3,9.0,0
IMO-02964,Meireles,Casa,124,2,2.0,0,Usado,1579354.48,12736.73,2022,8,156.0,1
IMO-02965,Dionísio Torres,Casa,112,3,2.0,0,Usado,1161686.76,10372.2,2022,10,152.0,1
IMO-02966,Parangaba,Casa,163,3,1.0,0,Novo,699197.76,4289.56,2022,8,58.0,1
IMO-02967,Edson Queiroz,Apartamento,57,2,2.0,14,Novo,436810.78,7663.35,2023,7,170.0,0
IMO-02968,Papicu,Flat/Studio,22,1,1.0,15,Novo,163612.16,7436.92,2023,4,103.0,1
IMO-02969,Centro,Apartamento,55,3,2.0,21,Usado,269790.75,4905.29,2022,2,48.0,1
IMO-02970,Parangaba,Casa,110,3,4.0,0,Usado,531145.42,4828.59,2022,1,40.0,1
IMO-02971,Fátima,Apartamento,64,3,2.0,14,Usado,424551.89,6633.62,2023,6,157.0,1
IMO-02972,Fátima,Apartamento,93,2,2.0,12,Novo,776567.67,8350.19,2023,2,5.0,0
IMO-02973,Messejana,Apartamento,89,3,2.0,18,Novo,406947.17,4572.44,2024,1,137.0,1
IMO-02974,Parangaba,Apartamento,75,3,1.0,7,Novo,306962.94,4092.84,2024,10,93.0,1
IMO-02975,Papicu,Apartamento,73,4,2.0,7,Novo,588996.98,8068.45,2022,4,,0
IMO-02976,Benfica,Apartamento,69,2,2.0,9,Usado,366671.37,5314.08,2024,12,113.0,1
IMO-02977,Aldeota,Casa,165,4,3.0,0,Usado,1995379.32,12093.21,2024,7,138.0,1
IMO-02978,Eusébio,Casa,130,3,2.0,0,Usado,805697.49,6197.67,2024,4,94.0,1
IMO-02979,Aquiraz (Beach Park),Apartamento,127,3,2.0,3,Usado,904612.35,7122.93,2022,7,5.0,0
IMO-02980,Parangaba,Apartamento,53,3,2.0,7,Usado,203851.95,3846.26,2024,10,215.0,1
IMO-02981,Parquelândia,Apartamento,77,2,3.0,4,Usado,466302.42,6055.88,2024,1,101.0,1
IMO-02982,Varjota,Cobertura,159,4,,28,Novo,1661857.19,10451.93,2024,3,134.0,0
IMO-02983,Luciano Cavalcante,Cobertura,156,3,3.0,24,Usado,1172315.27,7514.84,2023,6,18.0,1
IMO-02984,Eusébio,Casa,157,4,2.0,0,Usado,904851.45,5763.39,2024,9,123.0,1
IMO-02985,Benfica,Casa,111,3,1.0,0,Usado,584667.67,5267.28,2022,3,109.0,1
IMO-02986,Parquelândia,Cobertura,181,5,2.0,25,Novo,1260661.28,6964.98,2022,8,254.0,1
IMO-02987,Edson Queiroz,Apartamento,157,1,2.0,15,Usado,990139.4,6306.62,2023,4,5.0,0
IMO-02988,Fátima,Casa,159,4,,0,Usado,1132853.15,7124.86,2024,12,152.0,1
IMO-02989,Caucaia,Apartamento,56,3,2.0,25,Usado,198010.14,3535.9,2022,2,208.0,1
IMO-02990,Fátima,Flat/Studio,36,1,0.0,2,Novo,234733.1,6520.36,2022,1,35.0,0
IMO-02991,Fátima,Apartamento,91,4,1.0,10,Usado,701733.61,7711.36,2023,11,89.0,1
IMO-02992,Parquelândia,Flat/Studio,24,1,0.0,9,Usado,114983.59,4790.98,2024,2,55.0,0
IMO-02993,Meireles,Apartamento,77,3,2.0,16,Usado,711666.96,9242.43,2022,9,37.0,0
IMO-02994,Parangaba,Apartamento,55,2,2.0,20,Usado,224866.38,4088.48,2024,10,181.0,1
IMO-02995,Parangaba,Casa,213,4,4.0,0,Usado,957955.51,4497.44,2023,2,64.0,1
IMO-02996,Parangaba,Casa,60,4,1.0,0,Usado,216962.91,3616.05,2024,2,63.0,0
IMO-02997,Papicu,Apartamento,126,3,1.0,13,Usado,901490.72,7154.69,2024,5,33.0,1
IMO-02998,Parangaba,Apartamento,86,1,3.0,7,Usado,379372.75,4411.31,2023,5,57.0,1
IMO-02999,Luciano Cavalcante,Apartamento,52,4,2.0,4,Usado,389735.44,7494.91,2023,5,184.0,1
IMO-03000,Dionísio Torres,Apartamento,106,3,1.0,14,Usado,988794.42,9328.25,2022,11,213.0,1
IMO-03001,Aquiraz (Beach Park),Flat/Studio,48,1,0.0,18,Novo,467308.94,9735.6,2022,11,57.0,1
IMO-03002,Benfica,Casa,107,3,3.0,0,Novo,599827.27,5605.86,2023,12,123.0,0
IMO-03003,Messejana,Flat/Studio,20,1,0.0,20,Usado,73129.04,3656.45,2024,6,21.0,0
IMO-03004,Luciano Cavalcante,Apartamento,43,3,1.0,21,Usado,353714.8,8225.93,2023,2,75.0,1
IMO-03005,Montese,Casa,202,2,2.0,0,Novo,1107366.87,5482.01,2024,3,194.0,1
IMO-03006,Montese,Apartamento,71,1,1.0,7,Novo,443228.41,6242.65,2024,11,150.0,1
IMO-03007,Messejana,Cobertura,241,4,4.0,20,Usado,1044405.04,4333.63,2022,11,172.0,1
IMO-03008,Parangaba,Casa,149,4,1.0,0,Novo,731840.29,4911.68,2024,2,70.0,1
IMO-03009,Maraponga,Apartamento,38,4,3.0,1,Usado,159139.93,4187.89,2024,10,46.0,1
IMO-03010,Caucaia,Casa,77,5,3.0,0,Usado,242874.25,3154.21,2022,10,22.0,1
IMO-03011,Dionísio Torres,Cobertura,113,4,2.0,27,Usado,1120142.57,9912.77,2023,10,230.0,1
IMO-03012,Caucaia,Casa,174,4,1.0,0,Novo,770849.76,4430.17,2023,1,119.0,0
IMO-03013,Fátima,Apartamento,55,4,2.0,10,Novo,436013.89,7927.53,2022,10,23.0,0
IMO-03014,Eusébio,Casa,222,4,2.0,0,Usado,1342262.67,6046.23,2024,11,175.0,0
IMO-03015,Centro,Flat/Studio,41,1,0.0,14,Usado,230555.33,5623.3,2022,9,143.0,1
IMO-03016,Montese,Flat/Studio,40,1,1.0,16,Novo,205614.27,5140.36,2024,2,146.0,1
IMO-03017,Maraponga,Cobertura,208,4,3.0,22,Usado,1290051.95,6202.17,2024,4,137.0,0
IMO-03018,Varjota,Apartamento,64,2,1.0,23,Novo,666555.03,10414.92,2024,1,123.0,0
IMO-03019,Centro,Apartamento,82,3,1.0,22,Novo,510549.93,6226.22,2024,4,81.0,0
IMO-03020,Fátima,Cobertura,202,4,3.0,29,Novo,1964961.96,9727.53,2023,2,118.0,1
IMO-03021,Parangaba,Apartamento,110,3,3.0,7,Usado,445171.83,4047.02,2023,3,93.0,1
IMO-03022,Dionísio Torres,Apartamento,92,2,2.0,6,Usado,765347.43,8318.99,2023,3,20.0,0
IMO-03023,Eusébio,Apartamento,59,3,1.0,23,Novo,355899.13,6032.19,2023,7,71.0,1
IMO-03024,Cocó,Apartamento,107,2,3.0,12,Novo,1152302.76,10769.18,2024,5,236.0,1
IMO-03025,Montese,Flat/Studio,37,1,1.0,15,Usado,162588.91,4394.29,2024,4,106.0,1
IMO-03026,Dionísio Torres,Apartamento,55,4,2.0,5,Novo,587334.37,10678.81,2023,5,129.0,1
IMO-03027,Meireles,Flat/Studio,27,1,1.0,18,Usado,393634.41,14579.05,2023,10,78.0,1
IMO-03028,Centro,Apartamento,91,3,1.0,20,Usado,384958.04,4230.31,2024,6,211.0,1
IMO-03029,Centro,Casa,98,4,4.0,0,Usado,547004.42,5581.68,2024,3,75.0,0
IMO-03030,Eusébio,Casa,189,5,1.0,0,Novo,1104611.83,5844.51,2022,9,112.0,1
IMO-03031,Papicu,Apartamento,76,3,2.0,12,Usado,482873.22,6353.59,2023,6,54.0,1
IMO-03032,Cocó,Apartamento,77,2,3.0,19,Novo,1017224.62,13210.71,2022,4,,1
IMO-03033,Meireles,Apartamento,67,2,3.0,12,Usado,937279.66,13989.25,2022,6,5.0,0
IMO-03034,Maraponga,Flat/Studio,41,1,0.0,12,Usado,162503.4,3963.5,2022,6,17.0,1
IMO-03035,Meireles,Flat/Studio,27,1,0.0,9,Novo,318808.06,11807.71,2024,6,28.0,0
IMO-03036,Edson Queiroz,Casa,60,4,2.0,0,Usado,438809.39,7313.49,2024,3,180.0,1
IMO-03037,Fátima,Apartamento,97,4,1.0,17,Usado,899297.96,9271.11,2022,12,,1
IMO-03038,Parangaba,Apartamento,71,1,1.0,18,Usado,329308.04,4638.14,2024,4,127.0,1
IMO-03039,Meireles,Flat/Studio,31,1,1.0,9,Usado,469530.94,15146.16,2023,7,127.0,1
IMO-03040,Messejana,Apartamento,75,1,3.0,5,Usado,260530.95,3473.75,2023,4,69.0,1
IMO-03041,Meireles,Flat/Studio,38,1,0.0,9,Novo,460387.67,12115.47,2023,5,62.0,1
IMO-03042,Aldeota,Casa,234,4,3.0,0,Usado,2590804.97,11071.82,2023,5,125.0,0
IMO-03043,Fátima,Apartamento,108,2,1.0,23,Usado,825618.07,7644.61,2022,2,24.0,1
IMO-03044,Fátima,Apartamento,97,3,1.0,7,Usado,687620.7,7088.87,2024,10,90.0,1
IMO-03045,Centro,Apartamento,95,3,1.0,3,Novo,561260.45,5908.0,2024,6,128.0,1
IMO-03046,Aldeota,Apartamento,30,2,1.0,24,Novo,317129.33,10570.98,2024,4,72.0,1
IMO-03047,Caucaia,Apartamento,46,2,2.0,15,Usado,139505.18,3032.72,2024,12,64.0,0
IMO-03048,Messejana,Apartamento,75,3,2.0,10,Usado,284303.38,3790.71,2023,12,15.0,0
IMO-03049,Aquiraz (Beach Park),Casa,64,3,2.0,0,Novo,407960.68,6374.39,2024,5,139.0,1
IMO-03050,Messejana,Casa,113,4,3.0,0,Novo,479511.21,4243.46,2024,5,29.0,1
IMO-03051,Cocó,Cobertura,230,5,3.0,23,Novo,2912007.72,12660.9,2023,9,141.0,1
IMO-03052,Centro,Apartamento,30,3,2.0,19,Usado,160790.93,5359.7,2023,1,5.0,1
IMO-03053,Dionísio Torres,Apartamento,60,2,1.0,2,Novo,827347.16,13789.12,2024,2,130.0,1
IMO-03054,Messejana,Cobertura,158,4,4.0,17,Usado,604593.23,3826.54,2024,7,81.0,0
IMO-03055,Maracanaú,Casa,168,4,2.0,0,Usado,589616.13,3509.62,2024,9,122.0,1
IMO-03056,Fátima,Casa,136,3,3.0,0,Usado,1332663.46,9799.0,2024,11,200.0,1
IMO-03057,Cocó,Casa,82,3,1.0,0,Novo,842510.55,10274.52,2024,11,34.0,1
IMO-03058,Edson Queiroz,Apartamento,74,3,1.0,18,Usado,362233.24,4895.04,2022,10,104.0,1
IMO-03059,Varjota,Casa,174,4,3.0,0,Usado,1083545.35,6227.27,2024,1,140.0,1
IMO-03060,Fátima,Apartamento,99,3,1.0,20,Usado,701580.61,7086.67,2023,4,86.0,1
IMO-03061,Cocó,Cobertura,250,3,2.0,20,Novo,2988741.29,11954.97,2022,11,113.0,0
IMO-03062,Maraponga,Apartamento,90,2,1.0,1,Novo,514568.86,5717.43,2023,7,124.0,1
IMO-03063,Aldeota,Apartamento,61,3,1.0,12,Novo,786077.53,12886.52,2023,12,5.0,0
IMO-03064,Messejana,Apartamento,57,3,2.0,6,Usado,151477.67,2657.5,2023,3,122.0,1
IMO-03065,Edson Queiroz,Casa,132,3,2.0,0,Usado,993848.3,7529.15,2023,1,84.0,0
IMO-03066,Caucaia,Apartamento,64,2,3.0,8,Usado,178259.95,2785.31,2022,1,69.0,1
IMO-03067,Eusébio,Flat/Studio,35,1,0.0,18,Novo,284496.68,8128.48,2024,2,121.0,1
IMO-03068,Luciano Cavalcante,Casa,161,3,4.0,0,Usado,1266546.24,7866.75,2023,8,204.0,1
IMO-03069,Maraponga,Flat/Studio,33,1,1.0,18,Usado,185232.66,5613.11,2023,6,161.0,1
IMO-03070,Maracanaú,Apartamento,59,3,2.0,14,Usado,200492.7,3398.18,2023,1,146.0,1
IMO-03071,Meireles,Apartamento,30,4,2.0,25,Usado,455587.45,15186.25,2022,1,50.0,1
IMO-03072,Varjota,Cobertura,178,4,2.0,19,Novo,1896475.04,10654.35,2022,1,278.0,0
IMO-03073,Messejana,Apartamento,61,2,2.0,11,Usado,196072.53,3214.3,2022,3,5.0,0
IMO-03074,Centro,Apartamento,127,3,3.0,12,Novo,864771.91,6809.23,2022,8,108.0,1
IMO-03075,Edson Queiroz,Cobertura,148,4,2.0,19,Novo,1655741.44,11187.44,2022,6,117.0,1
IMO-03076,Varjota,Flat/Studio,26,1,1.0,1,Usado,247043.4,9501.67,2023,10,76.0,0
IMO-03077,Fátima,Apartamento,124,4,1.0,10,Usado,1028156.5,8291.58,2022,3,106.0,1
IMO-03078,Aquiraz (Beach Park),Casa,205,3,2.0,0,Novo,1570105.08,7659.05,2023,2,162.0,1
IMO-03079,Aquiraz (Beach Park),Apartamento,80,3,2.0,6,Usado,564831.77,7060.4,2023,2,118.0,0
IMO-03080,Luciano Cavalcante,Apartamento,83,3,1.0,1,Novo,701667.33,8453.82,2023,4,168.0,0
IMO-03081,Caucaia,Apartamento,113,2,3.0,4,Novo,420426.85,3720.59,2024,12,92.0,0
IMO-03082,Papicu,Flat/Studio,27,1,1.0,15,Usado,201173.53,7450.87,2022,6,54.0,1
IMO-03083,Centro,Cobertura,184,3,3.0,19,Usado,1139548.21,6193.2,2024,4,7.0,0
IMO-03084,Eusébio,Apartamento,83,2,2.0,3,Usado,435540.71,5247.48,2023,2,66.0,1
IMO-03085,Cocó,Apartamento,59,2,3.0,19,Novo,679127.67,11510.64,2022,8,149.0,1
IMO-03086,Luciano Cavalcante,Apartamento,81,3,1.0,13,Usado,480609.89,5933.46,2022,2,201.0,0
IMO-03087,Parangaba,Apartamento,102,3,3.0,6,Usado,466511.25,4573.64,2023,4,,1
IMO-03088,Aldeota,Apartamento,70,3,2.0,7,Usado,651049.82,9300.71,2023,7,77.0,0
IMO-03089,Parangaba,Casa,195,3,1.0,0,Novo,1038154.72,5323.87,2022,5,98.0,0
IMO-03090,Luciano Cavalcante,Cobertura,166,4,2.0,20,Usado,1905283.24,11477.61,2022,11,54.0,0
IMO-03091,Edson Queiroz,Apartamento,72,4,1.0,3,Usado,557061.48,7736.97,2022,9,47.0,1
IMO-03092,Centro,Apartamento,30,3,1.0,5,Usado,190132.45,6337.75,2024,11,117.0,1
IMO-03093,Benfica,Apartamento,73,3,1.0,5,Usado,348303.58,4771.28,2023,3,42.0,1
IMO-03094,Maraponga,Apartamento,57,3,1.0,8,Usado,189923.11,3331.98,2023,3,5.0,1
IMO-03095,Eusébio,Casa,98,3,4.0,0,Usado,486899.87,4968.37,2024,8,127.0,1
