pedido_id,data_pedido,hora_pedido,categoria,produto_id,preco_unitario,quantidade,valor_total,frete,estado_cliente,status_pedido,nota_avaliacao
PED-007191,2023-10-02,20:42,Esporte & Lazer,PROD-0201,193.35,1,193.35,27.9,BA,Entregue,5.0
PED-007192,2024-07-13,15:22,Eletrônicos,PROD-0393,531.11,1,531.11,11.75,CE,Em trânsito,
PED-007193,2024-02-19,02:06,Casa & Decoração,PROD-0283,306.8,1,306.8,10.41,PR,Cancelado,
PED-007194,2023-11-29,06:48,Moda Masculina,PROD-0396,160.6,3,481.81,33.66,CE,Entregue,4.0
PED-007195,2024-04-20,07:28,Esporte & Lazer,PROD-0132,85.79,1,85.79,44.52,CE,Entregue,5.0
PED-007196,2023-09-02,11:58,Casa & Decoração,PROD-0239,169.99,1,169.99,41.83,BA,Entregue,5.0
PED-007197,2024-08-14,07:19,Eletrônicos,PROD-0173,403.42,1,403.42,20.16,CE,Entregue,4.0
PED-007198,2024-02-23,14:30,Beleza & Saúde,PROD-0227,120.12,1,120.12,26.99,BA,Devolvido,
PED-007199,2024-02-03,13:44,Casa & Decoração,PROD-0019,190.02,1,190.02,29.49,SP,Entregue,5.0
PED-007200,2024-09-16,15:58,Infantil,PROD-0107,62.05,1,62.05,36.8,RJ,Entregue,5.0
PED-007201,2023-07-05,08:13,Esporte & Lazer,PROD-0449,181.06,1,181.06,34.78,SP,Cancelado,
PED-007202,2023-09-03,15:19,Esporte & Lazer,PROD-0335,95.82,1,95.82,33.59,CE,Devolvido,
PED-007203,2023-09-23,12:38,Acessórios,PROD-0351,85.78,1,85.78,22.74,PE,Entregue,5.0
PED-007204,2023-10-06,18:17,Casa & Decoração,PROD-0461,180.74,2,361.49,40.11,SP,Entregue,5.0
PED-007205,2024-06-08,05:55,Casa & Decoração,PROD-0263,189.01,1,189.01,38.09,SP,Entregue,5.0
PED-007206,2023-12-01,07:50,Eletrônicos,PROD-0318,489.87,1,489.87,23.51,SP,Entregue,4.0
PED-007207,2023-04-18,15:32,Casa & Decoração,PROD-0372,129.33,1,129.33,26.87,RJ,Entregue,5.0
PED-007208,2023-05-16,06:05,Moda Feminina,PROD-0265,139.13,2,278.26,25.79,MA,Cancelado,
PED-007209,2023-06-15,10:44,Esporte & Lazer,PROD-0386,236.97,1,236.97,7.21,PE,Entregue,4.0
PED-007210,2023-01-31,13:23,Moda Masculina,PROD-0305,93.25,2,186.51,23.89,PI,Entregue,3.0
PED-007211,2023-02-17,17:27,Moda Feminina,PROD-0406,114.86,2,229.71,23.23,MA,Entregue,5.0
PED-007212,2024-06-18,11:30,Moda Masculina,PROD-0074,192.0,1,192.0,44.81,RS,Devolvido,
PED-007213,2024-05-12,21:46,Eletrônicos,PROD-0397,719.37,1,719.37,6.49,CE,Entregue,4.0
PED-007214,2024-04-05,19:22,Acessórios,PROD-0161,100.27,2,200.54,35.15,RJ,Entregue,5.0
PED-007215,2023-03-15,16:41,Eletrônicos,PROD-0111,96.44,1,96.44,33.63,MG,Entregue,3.0
PED-007216,2023-05-04,21:07,Moda Feminina,PROD-0050,89.11,2,178.23,43.92,CE,Em trânsito,
PED-007217,2024-09-29,07:44,Esporte & Lazer,PROD-0113,245.47,3,736.41,34.72,PA,Devolvido,
PED-007218,2023-06-29,12:51,Eletrônicos,PROD-0287,416.21,1,416.21,28.59,SP,Devolvido,
PED-007219,2024-04-04,19:13,Infantil,PROD-0099,107.71,1,107.71,40.93,MG,Entregue,3.0
PED-007220,2023-01-30,17:21,Acessórios,PROD-0482,41.87,2,83.74,6.46,CE,Em trânsito,
PED-007221,2024-03-12,13:32,Moda Feminina,PROD-0046,135.37,1,135.37,,PR,Entregue,5.0
PED-007222,2023-05-19,08:56,Casa & Decoração,PROD-0032,282.74,1,282.74,41.6,MG,Em trânsito,
PED-007223,2023-07-24,11:19,Casa & Decoração,PROD-0201,269.71,1,269.71,18.96,RN,Entregue,5.0
PED-007224,2023-11-29,21:20,Casa & Decoração,PROD-0348,144.07,1,144.07,31.63,MG,Devolvido,
PED-007225,2023-07-17,14:36,Moda Feminina,PROD-0196,146.81,1,146.81,36.65,CE,Devolvido,
PED-007226,2024-01-12,12:01,Eletrônicos,PROD-0452,601.09,3,1803.28,23.72,CE,Entregue,1.0
PED-007227,2023-02-14,17:01,Casa & Decoração,PROD-0282,15.0 ,1,15.0,40.77,RS,Entregue,4.0
PED-007228,2024-12-16,10:14,Acessórios,PROD-0240,85.24,1,85.24,37.14,CE,Entregue,4.0
PED-007229,2023-10-06,08:57,Moda Masculina,PROD-0204,161.54,1,161.54,22.14,RS,Cancelado,
PED-007230,2023-12-06,14:44,Moda Masculina,PROD-0420,127.14,1,127.14,42.24,BA,Entregue,4.0
PED-007231,2024-03-20,10:32,Esporte & Lazer,PROD-0024,176.91 ,1,176.91,8.63,SP,Cancelado,
PED-007232,2024-01-20,15:36,Eletrônicos,PROD-0072,646.8,1,646.8,19.01,RS,Entregue,4.0
PED-007233,2023-07-05,15:25,Eletrônicos,PROD-0049,308.18,1,308.18,22.24,CE,Em trânsito,
PED-007234,2024-12-27,17:25,Eletrônicos,PROD-0431,94.39,1,94.39,36.47,CE,Cancelado,
PED-007235,2024-05-04,00:36,Beleza & Saúde,PROD-0154,86.24,1,86.24,30.03,PA,Devolvido,
PED-007236,2023-07-05,14:14,Moda Masculina,PROD-0379,79.94,1,79.94,11.47,CE,Entregue,4.0
PED-007237,2024-12-27,09:06,Moda Feminina,PROD-0152,92.34,2,184.69,21.05,CE,Entregue,5.0
PED-007238,2023-12-28,10:01,Casa & Decoração,PROD-0426,197.57,2,395.15,31.07,RS,Entregue,5.0
PED-007239,2023-03-05,06:05,Moda Masculina,PROD-0226,177.29,1,177.29,41.91,MG,Entregue,4.0
PED-007240,2024-07-20,17:12,Infantil,PROD-0160,120.38,1,120.38,24.09,MG,Cancelado,
PED-007241,2024-02-14,10:30,Moda Feminina,PROD-0028,64.58,1,64.58,23.14,CE,Entregue,5.0
PED-007242,2024-09-02,12:01,Moda Feminina,PROD-0299,218.99,1,218.99,13.18,RJ,Entregue,4.0
PED-007243,2024-12-25,13:26,Infantil,PROD-0284,179.56,1,179.56,19.04,RS,Entregue,3.0
PED-007244,2024-09-11,20:58,Beleza & Saúde,PROD-0442,66.74,1,66.74,8.13,CE,Entregue,4.0
PED-007245,2023-11-06,11:30,Eletrônicos,PROD-0185,724.03,1,724.03,44.61,CE,Entregue,4.0
PED-007246,2024-07-02,13:06,Eletrônicos,PROD-0154,672.46,1,672.46,22.92,RJ,Entregue,3.0
PED-007247,2023-04-09,05:20,Beleza & Saúde,PROD-0472,55.65,1,55.65,,RJ,Entregue,1.0
PED-007248,2023-04-21,09:39,Moda Masculina,PROD-0076,179.14,1,179.14,39.39,CE,Cancelado,
PED-007249,2023-01-29,16:47,Casa & Decoração,PROD-0269,186.82,1,186.82,25.33,BA,Entregue,5.0
PED-007250,2024-07-31,09:11,Esporte & Lazer,PROD-0322,185.98,1,185.98,31.18,CE,Entregue,2.0
PED-007251,2024-03-02,08:57,Esporte & Lazer,PROD-0374,211.97,1,211.97,24.53,MG,Em trânsito,
PED-007252,2024-05-23,09:14,Eletrônicos,PROD-0125,384.52,1,384.52,15.32,CE,Em trânsito,
PED-007253,2024-08-15,16:56,Infantil,PROD-0262,26.54,2,53.08,26.17,SE,Em trânsito,
PED-007254,2024-02-20,09:16,Infantil,PROD-0052,15.0,1,15.0,21.17,RJ,Devolvido,
PED-007255,2024-06-24,09:30,Moda Masculina,PROD-0237,155.06,1,155.06,15.83,PE,Entregue,5.0
PED-007256,2023-02-12,23:51,Infantil,PROD-0135,154.25,1,154.25,23.76,PE,Entregue,5.0
PED-007257,2024-07-26,05:34,Moda Masculina,PROD-0485,187.13,1,187.13,17.67,PR,Entregue,5.0
PED-007258,2023-12-30,11:46,Moda Feminina,PROD-0087,193.79,1,193.79,9.76,RJ,Entregue,4.0
PED-007259,2023-04-16,14:33,Moda Feminina,PROD-0026,103.97,1,103.97,25.37,PE,Entregue,5.0
PED-007260,2024-07-27,16:10,Casa & Decoração,PROD-0077,211.31,1,211.31,11.86,PA,Devolvido,
PED-007261,2023-07-19,08:06,Casa & Decoração,PROD-0459,134.47,1,134.47,13.31,CE,Entregue,4.0
PED-007262,2023-11-26,13:48,Esporte & Lazer,PROD-0274,212.28,1,212.28,37.3,BA,Entregue,4.0
PED-007263,2024-12-26,15:54,Beleza & Saúde,PROD-0356,49.48,2,98.95,40.74,PI,Entregue,2.0
PED-007264,2023-09-19,19:36,Beleza & Saúde,PROD-0284,53.3,1,53.3,28.54,BA,Devolvido,
PED-007265,2023-07-30,18:02,Beleza & Saúde,PROD-0265,90.09,2,180.18,34.08,PI,Em trânsito,
PED-007266,2024-08-11,18:39,Esporte & Lazer,PROD-0385,114.75,1,114.75,34.4,SP,Entregue,5.0
PED-007267,2024-06-10,11:07,Casa & Decoração,PROD-0380,52.43,1,52.43,28.57,MA,Entregue,5.0
PED-007268,2023-01-11,08:02,Moda Feminina,PROD-0019,114.09,1,114.09,44.32,RS,Entregue,5.0
PED-007269,2024-04-14,15:08,Casa & Decoração,PROD-0251,15.0,1,15.0,40.42,MG,Entregue,1.0
PED-007270,2024-11-18,03:51,Infantil,PROD-0246,71.8,3,215.4,14.9,PE,Em trânsito,
PED-007271,2023-09-13,18:36,Beleza & Saúde,PROD-0270,86.88,2,173.76,7.88,PI,Devolvido,
PED-007272,2023-10-22,10:47,Beleza & Saúde,PROD-0153,67.07,2,134.15,19.59,CE,Entregue,3.0
PED-007273,2023-10-17,04:52,Moda Feminina,PROD-0163,147.94,1,147.94,,RJ,Entregue,2.0
PED-007274,2023-03-06,18:56,Moda Masculina,PROD-0392,209.67,1,209.67,23.91,PR,Entregue,1.0
PED-007275,2023-03-24,18:14,Casa & Decoração,PROD-0200,166.47,1,166.47,16.43,RN,Entregue,4.0
PED-007276,2023-04-24,20:19,Moda Feminina,PROD-0169,45.33,2,90.66,42.8,PE,Entregue,4.0
PED-007277,2024-12-03,22:03,Beleza & Saúde,PROD-0392,129.4,1,129.4,40.32,RJ,Entregue,5.0
PED-007278,2023-02-27,13:08,Casa & Decoração,PROD-0281,66.72,1,66.72,28.17,SP,Entregue,5.0
PED-007279,2024-11-12,10:07,Moda Masculina,PROD-0265,114.41,2,228.82,9.55,PR,Entregue,4.0
PED-007280,2023-03-10,17:30,Moda Masculina,PROD-0169,98.31,1,98.31,35.08,CE,Entregue,5.0
PED-007281,2024-02-28,09:58,Casa & Decoração,PROD-0197,215.02,1,215.02,39.84,CE,Entregue,4.0
PED-007282,2024-10-26,15:20,Beleza & Saúde,PROD-0327,57.84,1,57.84,5.73,PB,Cancelado,
PED-007283,2024-05-12,09:39,Eletrônicos,PROD-0331,426.51,1,426.51,44.42,PE,Entregue,5.0
PED-007284,2024-12-10,12:47,Moda Feminina,PROD-0490,67.98,1,67.98,7.27,RJ,Entregue,5.0
PED-007285,2024-01-24,11:18,Eletrônicos,PROD-0215,828.21,3,2484.62,40.09,RJ,Em trânsito,
PED-007286,2024-02-20,15:50,Moda Masculina,PROD-0161,207.26,1,207.26,32.5,PA,Entregue,5.0
PED-007287,2023-06-16,00:57,Moda Feminina,PROD-0430,90.66,1,90.66,13.08,SP,Entregue,3.0
PED-007288,2024-10-15,14:12,Moda Feminina,PROD-0198,79.83,1,79.83,20.3,BA,Em trânsito,
PED-007289,2023-12-14,03:19,Infantil,PROD-0302,90.2,2,180.41,21.19,MA,Entregue,1.0
PED-007290,2024-04-05,08:22,Esporte & Lazer,PROD-0387,162.77,1,162.77,23.02,CE,Entregue,2.0
PED-007291,2024-01-23,17:52,Eletrônicos,PROD-0251,291.37,1,291.37,15.45,RN,Devolvido,
PED-007292,2023-03-28,12:20,Moda Masculina,PROD-0485,153.4,1,153.4,28.82,SP,Devolvido,
PED-007293,2024-09-11,16:45,Casa & Decoração,PROD-0042,34.4,1,34.4,25.9,SP,Em trânsito,
PED-007294,2024-05-10,13:02,Casa & Decoração,PROD-0410,214.61,1,214.61,,SP,Entregue,3.0
PED-007295,2023-07-30,11:56,Moda Masculina,PROD-0148,162.53,1,162.53,14.77,CE,Entregue,4.0
PED-007296,2023-01-12,14:25,Moda Masculina,PROD-0272,243.23,1,243.23,20.31,MG,Entregue,5.0
PED-007297,2023-06-29,13:00,Acessórios,PROD-0370,97.27,1,97.27,7.7,MG,Entregue,5.0
PED-007298,2023-08-13,12:32,Moda Feminina,PROD-0361,72.33,1,72.33,8.13,SP,Entregue,5.0
PED-007299,2024-05-01,10:43,Moda Feminina,PROD-0355,99.01,1,99.01,33.24,RJ,Entregue,4.0
PED-007300,2024-07-18,10:19,Casa & Decoração,PROD-0191,356.55,1,356.55,12.28,PA,Devolvido,
PED-007301,2023-01-21,10:07,Casa & Decoração,PROD-0012,230.44,1,230.44,9.04,SP,Devolvido,
PED-007302,2024-07-20,20:33,Beleza & Saúde,PROD-0310,52.19,1,52.19,20.06,CE,Entregue,5.0
PED-007303,2023-12-20,11:22,Acessórios,PROD-0216,65.96,1,65.96,41.56,SP,Cancelado,
PED-007304,2023-03-19,11:35,Esporte & Lazer,PROD-0465,48.35,2,96.7,30.69,SP,Entregue,5.0
PED-007305,2024-03-12,08:02,Eletrônicos,PROD-0449,511.25,1,511.25,17.67,MG,Devolvido,
PED-007306,2024-01-27,09:41,Moda Masculina,PROD-0312,205.69,2,411.37,12.27,CE,Entregue,5.0
PED-007307,2023-02-26,21:00,Acessórios,PROD-0081,38.76,1,38.76,29.08,SP,Entregue,5.0
PED-007308,2024-03-19,13:34,Beleza & Saúde,PROD-0024,95.59,2,191.18,33.78,RJ,Entregue,1.0
PED-007309,2024-08-10,15:10,Moda Masculina,PROD-0044,161.05,1,161.05,41.79,CE,Devolvido,
PED-007310,2024-01-07,09:45,Eletrônicos,PROD-0251,532.81,1,532.81,24.88,GO,Devolvido,
PED-007311,2024-05-20,12:27,Moda Masculina,PROD-0393,166.23,1,166.23,5.74,RS,Entregue,5.0
PED-007312,2023-01-09,20:55,Moda Feminina,PROD-0105,109.34,1,109.34,26.08,PE,Entregue,5.0
PED-007313,2024-02-10,10:59,Casa & Decoração,PROD-0174,233.02,1,233.02,27.66,MG,Entregue,4.0
PED-007314,2023-07-06,12:24,Beleza & Saúde,PROD-0455,124.03,1,124.03,36.68,SP,Entregue,5.0
PED-007315,2024-11-05,19:07,Infantil,PROD-0107,84.75,1,84.75,24.39,PI,Entregue,2.0
PED-007316,2023-10-21,22:03,Esporte & Lazer,PROD-0332,179.36,2,358.72,41.77,PE,Entregue,4.0
PED-007317,2024-06-26,10:30,Infantil,PROD-0335,94.57,1,94.57,29.71,RJ,Entregue,5.0
PED-007318,2023-02-28,13:14,Eletrônicos,PROD-0497,546.67 ,1,546.67,21.35,RJ,Devolvido,
PED-007319,2024-09-18,10:20,Eletrônicos,PROD-0165,666.04,1,666.04,23.63,RS,Entregue,4.0
PED-007320,2024-08-31,11:17,Casa & Decoração,PROD-0234,124.09,1,124.09,30.7,SE,Em trânsito,
PED-007321,2023-03-10,16:11,Acessórios,PROD-0427,61.4,1,61.4,10.54,RJ,Devolvido,
PED-007322,2024-05-04,21:09,Acessórios,PROD-0406,68.07,1,68.07,20.99,RJ,Entregue,4.0
PED-007323,2023-10-11,18:31,Esporte & Lazer,PROD-0452,133.19,1,133.19,34.67,CE,Em trânsito,
PED-007324,2023-09-06,08:16,Infantil,PROD-0344,100.44,1,100.44,25.2,RJ,Entregue,1.0
PED-007325,2023-06-16,12:02,Infantil,PROD-0082,86.34,1,86.34,22.05,PE,Entregue,5.0
PED-007326,2023-01-17,13:21,Casa & Decoração,PROD-0436,152.22,1,152.22,20.75,CE,Cancelado,
PED-007327,2023-08-31,09:54,Eletrônicos,PROD-0358,280.89,1,280.89,8.07,PI,Entregue,5.0
PED-007328,2024-07-05,12:20,Eletrônicos,PROD-0197,419.93,1,419.93,33.98,SE,Entregue,3.0
PED-007329,2024-05-18,11:39,Esporte & Lazer,PROD-0423,177.42,2,354.85,18.28,PB,Em trânsito,
PED-007330,2023-11-23,11:19,Esporte & Lazer,PROD-0326,15.0,2,30.0,20.35,RS,Entregue,4.0
PED-007331,2024-03-18,09:02,Acessórios,PROD-0027,41.53,2,83.05,19.83,PE,Entregue,4.0
PED-007332,2023-10-12,09:17,Moda Feminina,PROD-0200,171.36,1,171.36,40.15,CE,Em trânsito,
PED-007333,2023-03-16,10:14,Moda Feminina,PROD-0407,184.23,1,184.23,12.74,RJ,Em trânsito,
PED-007334,2024-06-29,14:09,Beleza & Saúde,PROD-0346,81.57,1,81.57,27.51,SP,Entregue,2.0
PED-007335,2023-05-29,21:39,Moda Feminina,PROD-0357,119.32,1,119.32,34.22,SP,Entregue,3.0
PED-007336,2024-07-09,09:17,Moda Masculina,PROD-0087,99.96,2,199.92,8.83,MG,Entregue,5.0
PED-007337,2024-02-19,20:52,Moda Feminina,PROD-0446,147.24 ,1,147.24,39.22,SP,Cancelado,
PED-007338,2024-10-01,11:50,Moda Feminina,PROD-0249,106.67,1,106.67,15.91,SE,Devolvido,
PED-007339,2023-08-09,22:37,Acessórios,PROD-0185,109.84,1,109.84,30.19,SP,Devolvido,
PED-007340,2023-08-05,20:06,Moda Feminina,PROD-0231,139.69,1,139.69,41.53,PE,Cancelado,
PED-007341,2024-09-06,21:54,Casa & Decoração,PROD-0117,142.01,1,142.01,32.53,CE,Entregue,2.0
PED-007342,2023-03-28,23:43,Moda Masculina,PROD-0346,183.95,2,367.89,36.5,PE,Entregue,4.0
PED-007343,2024-04-20,20:46,Eletrônicos,PROD-0487,762.54,1,762.54,20.3,GO,Entregue,4.0
PED-007344,2024-08-23,13:13,Casa & Decoração,PROD-0372,175.36,1,175.36,43.71,RS,Entregue,4.0
PED-007345,2024-09-01,13:44,Esporte & Lazer,PROD-0247,177.01,3,531.02,18.93,SP,Entregue,3.0
PED-007346,2024-04-01,15:40,Eletrônicos,PROD-0488,376.8,1,376.8,37.91,BA,Entregue,5.0
PED-007347,2023-05-26,08:56,Eletrônicos,PROD-0258,152.59,1,152.59,41.35,PB,Entregue,5.0
PED-007348,2023-04-26,19:17,Moda Masculina,PROD-0174,138.65,1,138.65,36.25,SE,Entregue,4.0
PED-007349,2024-04-06,15:33,Esporte & Lazer,PROD-0495,179.05,1,179.05,30.92,SP,Cancelado,
PED-007350,2023-06-21,08:46,Casa & Decoração,PROD-0140,109.57,1,109.57,30.95,BA,Cancelado,
PED-007351,2024-02-27,06:53,Eletrônicos,PROD-0482,526.98,2,1053.96,38.5,GO,Entregue,5.0
PED-007352,2024-05-31,12:37,Eletrônicos,PROD-0141,440.02,1,440.02,40.86,RJ,Devolvido,
PED-007353,2024-11-12,13:32,Casa & Decoração,PROD-0484,159.67,1,159.67,23.01,CE,Entregue,4.0
PED-007354,2023-09-06,15:30,Moda Feminina,PROD-0459,113.04,2,226.08,13.46,PR,Devolvido,
PED-007355,2024-11-22,12:30,Moda Masculina,PROD-0176,162.03,1,162.03,6.61,PR,Em trânsito,
PED-007356,2023-03-26,13:28,Eletrônicos,PROD-0483,477.19,1,477.19,8.11,CE,Devolvido,
PED-007357,2023-05-11,13:56,Eletrônicos,PROD-0103,630.1,1,630.1,8.63,PI,Devolvido,
PED-007358,2024-12-02,18:05,Beleza & Saúde,PROD-0359,32.76,1,32.76,29.19,RJ,Entregue,4.0
PED-007359,2024-12-20,07:08,Esporte & Lazer,PROD-0054,132.05,1,132.05,12.73,PR,Entregue,5.0
PED-007360,2023-10-04,07:50,Moda Feminina,PROD-0027,66.07,1,66.07,32.59,MG,Em trânsito,
PED-007361,2023-04-07,13:18,Beleza & Saúde,PROD-0336,55.35,1,55.35,11.92,CE,Entregue,3.0
PED-007362,2023-04-04,20:20,Eletrônicos,PROD-0456,313.24,1,313.24,,MG,Em trânsito,
PED-007363,2024-11-15,18:36,Moda Feminina,PROD-0222,102.74,1,102.74,27.4,RJ,Entregue,4.0
PED-007364,2023-09-20,15:11,Moda Feminina,PROD-0142,70.91,1,70.91,19.46,GO,Entregue,4.0
PED-007365,2023-02-07,07:35,Beleza & Saúde,PROD-0221,113.06,2,226.13,21.52,RJ,Entregue,4.0
PED-007366,2023-03-14,12:31,Beleza & Saúde,PROD-0311,70.38,2,140.75,31.25,PE,Entregue,5.0
PED-007367,2023-02-27,14:49,Casa & Decoração,PROD-0080,97.04,1,97.04,11.04,BA,Devolvido,
PED-007368,2023-11-05,01:35,Esporte & Lazer,PROD-0438,133.96,1,133.96,41.71,CE,Entregue,5.0
PED-007369,2023-12-30,12:05,Casa & Decoração,PROD-0390,195.67,1,195.67,32.29,GO,Entregue,5.0
PED-007370,2023-05-02,19:53,Eletrônicos,PROD-0441,311.12,3,933.37,28.08,BA,Cancelado,
PED-007371,2024-03-25,09:55,Moda Masculina,PROD-0318,81.53,1,81.53,30.15,CE,Entregue,5.0
PED-007372,2023-06-11,17:37,Eletrônicos,PROD-0200,843.12,2,1686.24,42.12,BA,Devolvido,
PED-007373,2023-03-22,00:38,Moda Feminina,PROD-0027,94.75,1,94.75,33.0,PE,Entregue,4.0
PED-007374,2023-12-22,00:50,Eletrônicos,PROD-0494,562.69,1,562.69,7.18,CE,Entregue,5.0
PED-007375,2024-10-18,12:09,Eletrônicos,PROD-0330,557.49,1,557.49,27.66,SP,Entregue,3.0
PED-007376,2023-07-02,00:28,Eletrônicos,PROD-0153,391.24,2,782.48,11.64,SP,Cancelado,
PED-007377,2024-12-11,14:15,Esporte & Lazer,PROD-0233,197.61,1,197.61,31.4,CE,Entregue,5.0
PED-007378,2023-05-28,14:27,Moda Feminina,PROD-0332,103.97,1,103.97,5.68,RJ,Cancelado,
PED-007379,2023-05-02,19:56,Moda Feminina,PROD-0420,43.86,1,43.86,9.68,PE,Cancelado,
PED-007380,2023-03-23,14:52,Acessórios,PROD-0058,127.29,1,127.29,5.59,CE,Cancelado,
PED-007381,2023-04-05,15:32,Esporte & Lazer,PROD-0086,231.42,1,231.42,38.75,CE,Em trânsito,
PED-007382,2024-07-30,14:02,Acessórios,PROD-0177,82.69,1,82.69,21.84,PE,Cancelado,
PED-007383,2023-05-16,13:23,Acessórios,PROD-0383,50.24,1,50.24,42.81,PE,Entregue,5.0
PED-007384,2024-03-02,20:26,Infantil,PROD-0352,58.25,2,116.5,31.2,RS,Entregue,2.0
PED-007385,2024-04-13,08:58,Eletrônicos,PROD-0440,144.96,1,144.96,10.42,PR,Entregue,5.0
PED-007386,2023-12-03,11:43,Moda Masculina,PROD-0258,72.62,1,72.62,32.28,PE,Entregue,3.0
PED-007387,2023-09-26,20:31,Infantil,PROD-0298,100.54,1,100.54,11.48,RJ,Entregue,3.0
PED-007388,2023-05-29,13:00,Eletrônicos,PROD-0420,357.05,1,357.05,17.65,BA,Em trânsito,
PED-007389,2023-12-11,15:15,Beleza & Saúde,PROD-0150,65.25,1,65.25,13.59,CE,Entregue,5.0
PED-007390,2024-10-15,11:43,Acessórios,PROD-0221,57.71,1,57.71,40.84,MG,Entregue,4.0
PED-007391,2023-01-06,14:42,Moda Feminina,PROD-0373,144.97,3,434.91,13.06,BA,Entregue,3.0
PED-007392,2023-08-31,18:24,Moda Feminina,PROD-0205,78.05,1,78.05,5.54,BA,Cancelado,
PED-007393,2023-09-27,13:08,Esporte & Lazer,PROD-0468,244.67,1,244.67,32.96,PE,Entregue,5.0
PED-007394,2023-06-14,17:47,Moda Feminina,PROD-0045,102.66,1,102.66,23.68,PE,Cancelado,
PED-007395,2024-01-04,07:56,Eletrônicos,PROD-0110,351.8,1,351.8,44.05,CE,Entregue,4.0
PED-007396,2024-08-12,15:22,Moda Masculina,PROD-0062,154.29,1,154.29,23.96,MG,Cancelado,
PED-007397,2023-05-13,11:13,Moda Masculina,PROD-0174,191.47,1,191.47,11.84,SP,Entregue,5.0
PED-007398,2024-09-13,08:25,Eletrônicos,PROD-0414,355.59,2,711.18,13.03,GO,Em trânsito,
PED-007399,2023-02-15,06:26,Moda Masculina,PROD-0006,212.83,1,212.83,41.54,MG,Entregue,1.0
PED-007400,2024-10-07,16:55,Moda Masculina,PROD-0003,179.77,1,179.77,,SE,Entregue,2.0
PED-007401,2023-07-12,15:29,Moda Masculina,PROD-0387,188.81,1,188.81,22.41,CE,Cancelado,
PED-007402,2023-10-23,21:41,Casa & Decoração,PROD-0234,84.93,1,84.93,6.72,BA,Entregue,3.0
PED-007403,2023-05-27,20:26,Moda Feminina,PROD-0337,130.67,1,130.67,30.03,CE,Entregue,5.0
PED-007404,2023-04-21,12:17,Acessórios,PROD-0089,41.48,1,41.48,25.32,MG,Entregue,1.0
PED-007405,2023-11-23,17:57,Eletrônicos,PROD-0455,212.65,1,212.65,24.56,GO,Entregue,4.0
PED-007406,2024-03-12,18:40,Moda Feminina,PROD-0148,39.61,2,79.23,32.7,CE,Devolvido,
PED-007407,2023-06-27,10:35,Eletrônicos,PROD-0401,269.93,1,269.93,32.86,CE,Entregue,3.0
PED-007408,2023-11-05,08:29,Beleza & Saúde,PROD-0105,132.97,1,132.97,22.82,CE,Em trânsito,
PED-007409,2024-04-22,19:13,Eletrônicos,PROD-0497,419.6,1,419.6,19.16,SP,Entregue,5.0
PED-007410,2023-12-30,15:44,Moda Feminina,PROD-0389,166.18,1,166.18,13.48,CE,Entregue,4.0
PED-007411,2024-10-15,15:16,Eletrônicos,PROD-0119,434.2,2,868.41,6.98,CE,Entregue,5.0
PED-007412,2024-01-30,13:37,Esporte & Lazer,PROD-0411,170.28,1,170.28,27.93,CE,Em trânsito,
PED-007413,2023-01-30,01:12,Moda Masculina,PROD-0499,50.85,2,101.69,6.35,SP,Entregue,4.0
PED-007414,2023-01-09,22:47,Casa & Decoração,PROD-0104,240.57,1,240.57,8.43,RJ,Cancelado,
PED-007415,2024-12-30,22:25,Acessórios,PROD-0227,40.12,1,40.12,37.87,SE,Em trânsito,
PED-007416,2023-12-26,11:50,Moda Masculina,PROD-0344,200.67,2,401.34,43.64,MG,Devolvido,
PED-007417,2024-03-24,07:31,Moda Feminina,PROD-0139,93.66,2,187.31,41.48,CE,Entregue,4.0
PED-007418,2024-11-02,15:12,Moda Feminina,PROD-0040,137.2,1,137.2,36.54,CE,Entregue,4.0
PED-007419,2023-01-12,08:47,Moda Feminina,PROD-0334,88.46,2,176.92,23.85,BA,Entregue,2.0
PED-007420,2023-09-22,10:17,Moda Feminina,PROD-0236,66.04,1,66.04,38.56,PR,Devolvido,
PED-007421,2023-11-21,14:07,Moda Feminina,PROD-0485,153.99,1,153.99,42.61,RN,Entregue,5.0
PED-007422,2024-07-05,09:28,Moda Feminina,PROD-0275,51.89,1,51.89,41.91,SP,Entregue,1.0
PED-007423,2023-08-26,18:25,Moda Feminina,PROD-0172,97.48,1,97.48,7.11,BA,Cancelado,
PED-007424,2023-10-09,06:04,Eletrônicos,PROD-0057,720.25,1,720.25,19.15,MG,Entregue,3.0
PED-007425,2023-05-14,08:13,Infantil,PROD-0455,87.17,1,87.17,20.41,RJ,Entregue,5.0
PED-007426,2023-05-02,08:25,Beleza & Saúde,PROD-0477,61.83,1,61.83,20.76,CE,Cancelado,
PED-007427,2024-05-01,07:45,Infantil,PROD-0041,108.56,1,108.56,40.78,PE,Entregue,5.0
PED-007428,2023-10-05,11:24,Eletrônicos,PROD-0471,430.15,1,430.15,6.42,SP,Cancelado,
PED-007429,2024-02-20,08:42,Eletrônicos,PROD-0255,284.27,1,284.27,22.95,RJ,Entregue,4.0
PED-007430,2024-02-16,15:42,Moda Masculina,PROD-0238,131.01,1,131.01,39.78,RJ,Devolvido,
PED-007431,2023-10-29,19:50,Casa & Decoração,PROD-0062,154.52,1,154.52,32.62,SP,Entregue,4.0
